engagement_id,customer_id,campaign_id,channel,Sent Count,Delivered Count,Open Rate (%),Click-Through Rate (CTR) (%),engagement_date,engagement_time,conversion_status
10373,46147,41,SMS,1734,1674,75.54,13.83,2024-02-09 14:10:06,14:10:06,No
10374,73138,41,SMS,1040,874,54.19,14.53,2024-02-22 15:47:17,15:47:17,No
10375,61381,41,SMS,1559,1437,77.76,11.26,2024-03-16 18:30:22,18:30:22,No
10376,75337,41,SMS,1958,1886,54.92,5.87,2024-03-18 11:15:51,11:15:51,No
10377,12457,41,SMS,845,756,72.0,5.67,2024-02-26 16:30:57,16:30:57,No
10378,58878,41,SMS,1120,1007,86.35,7.03,2024-02-21 14:55:55,14:55:55,No
10379,30947,41,SMS,1114,1002,58.99,11.68,2024-02-19 16:50:48,16:50:48,No
10380,13356,41,SMS,844,724,50.54,10.7,2024-03-06 07:25:45,07:25:45,No
10381,9304,41,SMS,2027,1808,55.74,5.98,2024-02-16 15:59:34,15:59:34,No
10382,81812,41,SMS,895,765,70.73,12.38,2024-02-19 12:31:32,12:31:32,No
10383,71312,41,SMS,777,689,71.76,9.61,2024-02-19 16:50:53,16:50:53,No
10384,14129,41,SMS,1069,996,71.96,13.46,2024-02-09 16:11:20,16:11:20,No
10385,89722,41,SMS,1550,1371,66.27,11.45,2024-03-03 14:50:18,14:50:18,No
10386,50230,41,SMS,1158,983,47.09,12.43,2024-02-26 14:48:35,14:48:35,No
10387,9067,41,SMS,1286,1125,72.86,8.72,2024-02-25 08:00:35,08:00:35,No
10388,13098,41,SMS,1545,1315,65.28,7.47,2024-02-21 09:21:04,09:21:04,No
10389,30565,41,SMS,1709,1639,78.1,10.27,2024-03-02 15:38:45,15:38:45,No
10390,11186,41,SMS,1075,1052,83.7,14.62,2024-02-26 16:42:10,16:42:10,No
10391,61126,41,SMS,1163,955,67.86,14.19,2024-03-13 10:20:42,10:20:42,No
10392,39812,41,SMS,2304,2030,57.7,12.28,2024-02-16 10:39:56,10:39:56,No
10393,45151,41,SMS,614,613,56.46,11.91,2024-02-22 09:30:50,09:30:50,No
10394,50110,41,SMS,627,606,71.21,5.92,2024-03-12 16:00:13,16:00:13,No
10395,56249,41,SMS,1033,891,55.98,15.13,2024-02-10 09:16:28,09:16:28,No
10396,32533,41,SMS,1967,1941,63.73,8.28,2024-02-24 06:14:04,06:14:04,No
10397,16344,41,SMS,977,906,54.08,12.63,2024-02-19 11:50:08,11:50:08,No
10398,52054,41,SMS,807,771,68.34,13.97,2024-02-09 13:54:42,13:54:42,No
10399,52844,41,SMS,580,527,71.54,6.03,2024-02-25 12:22:21,12:22:21,No
10400,20436,41,SMS,1094,975,53.58,8.99,2024-02-28 10:27:33,10:27:33,Yes
10401,87340,41,SMS,2095,1989,56.25,7.13,2024-03-16 18:39:26,18:39:26,No
10402,33215,41,SMS,1408,1253,59.06,10.83,2024-03-03 17:35:17,17:35:17,No
10403,31891,41,SMS,1506,1326,61.46,8.24,2024-03-23 13:58:07,13:58:07,No
10404,21475,41,SMS,1800,1716,50.54,14.3,2024-02-22 10:11:05,10:11:05,No
10405,61688,41,SMS,1861,1865,75.31,10.53,2024-02-16 10:11:57,10:11:57,No
10406,61322,41,SMS,1705,1671,70.39,10.43,2024-02-23 09:42:59,09:42:59,Yes
10407,46246,41,SMS,1245,1137,73.61,9.97,2024-02-09 14:53:20,14:53:20,No
10408,47106,41,SMS,1340,1252,50.67,7.77,2024-02-20 10:28:15,10:28:15,Yes
10409,41736,41,SMS,1343,1157,62.69,8.59,2024-02-10 12:21:59,12:21:59,No
10410,46263,41,SMS,1962,1674,49.38,7.85,2024-03-15 14:30:49,14:30:49,No
10411,26999,41,SMS,1883,1620,76.61,6.64,2024-02-17 08:32:38,08:32:38,No
10412,80078,41,SMS,1382,1285,71.09,8.38,2024-03-24 14:22:17,14:22:17,No
10413,71169,41,SMS,1688,1611,63.78,11.26,2024-02-13 14:04:29,14:04:29,No
10414,74470,41,SMS,524,478,59.31,15.46,2024-03-03 11:32:18,11:32:18,No
10415,72216,41,SMS,1613,1404,57.8,10.26,2024-03-15 12:06:01,12:06:01,No
10416,68442,41,SMS,1445,1332,68.36,11.98,2024-02-19 12:17:29,12:17:29,No
10417,3167,41,SMS,1144,993,61.71,12.0,2024-02-26 09:36:18,09:36:18,No
10418,90003,41,SMS,1260,1171,49.73,13.18,2024-03-24 13:22:51,13:22:51,No
10419,22908,41,SMS,893,832,69.81,8.64,2024-03-20 17:39:07,17:39:07,No
10420,56480,41,SMS,1294,1237,65.39,12.54,2024-03-13 13:27:12,13:27:12,No
10421,96551,41,SMS,824,704,58.7,10.59,2024-02-11 14:18:41,14:18:41,No
10422,63991,41,SMS,1894,1687,50.33,15.09,2024-02-25 14:41:37,14:41:37,No
10423,65801,41,SMS,683,669,81.48,6.78,2024-03-05 13:32:44,13:32:44,No
10424,1453,41,SMS,1451,1413,66.4,6.97,2024-02-26 09:12:56,09:12:56,No
10425,23428,41,SMS,1402,1270,59.84,14.56,2024-03-20 13:59:28,13:59:28,No
10426,25233,41,SMS,2165,2062,76.26,14.37,2024-03-07 11:37:40,11:37:40,No
10427,97477,41,SMS,1538,1322,53.05,14.71,2024-03-15 06:44:18,06:44:18,No
10428,67134,41,SMS,1675,1458,63.0,10.48,2024-03-09 13:44:40,13:44:40,No
10429,82306,41,SMS,624,591,54.71,11.15,2024-03-17 13:46:47,13:46:47,No
10430,20859,41,SMS,1838,1665,51.97,6.64,2024-02-09 13:16:26,13:16:26,No
10431,83920,41,SMS,1607,1448,67.99,5.41,2024-03-17 12:03:52,12:03:52,Yes
10432,4832,41,SMS,1760,1581,62.06,6.23,2024-02-25 15:18:26,15:18:26,No
10433,12393,41,SMS,1105,1018,66.7,6.93,2024-02-23 16:45:42,16:45:42,No
10434,12188,41,SMS,1059,929,74.23,9.72,2024-03-18 19:29:00,19:29:00,Yes
10435,90868,41,SMS,1808,1750,49.29,13.08,2024-03-08 13:09:36,13:09:36,No
10436,7495,41,SMS,1077,928,64.56,6.78,2024-02-29 14:38:07,14:38:07,No
10437,14948,41,SMS,853,777,58.94,9.34,2024-02-21 15:59:25,15:59:25,No
10438,53399,41,SMS,981,859,66.97,7.03,2024-02-12 16:52:06,16:52:06,No
10439,10695,41,SMS,1862,1760,72.71,9.62,2024-03-13 18:27:20,18:27:20,No
10440,52709,41,SMS,1355,1274,50.16,5.46,2024-03-15 12:26:44,12:26:44,No
10441,27324,41,SMS,809,724,49.49,5.75,2024-02-25 14:36:35,14:36:35,No
10442,43067,41,SMS,1846,1831,66.16,11.72,2024-02-25 14:23:27,14:23:27,No
10443,6296,41,SMS,1857,1770,71.89,10.4,2024-02-24 11:13:24,11:13:24,No
10444,45066,41,SMS,694,667,57.92,12.28,2024-03-02 09:06:23,09:06:23,No
10445,58710,41,SMS,1354,1289,73.02,9.21,2024-03-02 14:02:15,14:02:15,No
10446,34460,41,SMS,1424,1337,66.23,11.26,2024-02-24 14:48:06,14:48:06,No
10447,13910,41,SMS,565,507,77.84,7.6,2024-02-09 08:00:42,08:00:42,No
10448,46094,41,SMS,1821,1580,52.82,12.31,2024-03-10 11:32:31,11:32:31,No
10449,13271,41,SMS,1736,1657,58.94,11.84,2024-02-09 12:40:31,12:40:31,No
10450,33570,41,SMS,1944,1668,50.09,8.62,2024-02-10 14:52:27,14:52:27,No
10451,42248,41,SMS,1031,958,75.86,11.09,2024-02-26 17:54:52,17:54:52,No
10452,8203,41,SMS,463,439,71.16,10.41,2024-02-12 14:54:03,14:54:03,No
10453,86655,41,SMS,906,834,66.81,12.23,2024-02-13 16:47:28,16:47:28,No
10454,76494,41,SMS,964,919,68.48,11.01,2024-02-29 08:09:06,08:09:06,No
10455,95980,41,SMS,939,788,56.46,5.73,2024-03-01 17:28:56,17:28:56,No
10456,3908,41,SMS,641,614,63.52,10.1,2024-02-24 07:20:55,07:20:55,No
10457,27051,41,SMS,1705,1485,68.3,9.15,2024-02-27 10:56:02,10:56:02,No
10458,20506,41,SMS,694,626,55.51,9.1,2024-02-12 13:04:34,13:04:34,No
10459,73469,41,SMS,1283,1158,70.59,5.67,2024-03-03 10:43:38,10:43:38,No
10460,51503,41,SMS,1769,1696,73.67,8.38,2024-02-22 16:16:38,16:16:38,Yes
10461,85068,41,SMS,1445,1257,56.79,13.79,2024-03-14 09:32:31,09:32:31,No
10462,3646,41,SMS,705,600,65.5,8.91,2024-03-15 17:58:39,17:58:39,No
10463,55729,41,SMS,1653,1474,73.73,7.06,2024-02-12 10:36:27,10:36:27,No
10464,21388,41,SMS,1034,855,55.6,13.74,2024-03-15 10:06:58,10:06:58,No
10465,27360,41,SMS,1587,1533,65.63,12.45,2024-03-10 11:18:59,11:18:59,No
10466,43353,41,SMS,1234,1101,51.29,12.4,2024-03-14 14:42:04,14:42:04,No
10467,57041,41,SMS,1227,1166,55.28,8.04,2024-03-06 11:41:29,11:41:29,No
10468,54133,41,SMS,1698,1665,67.99,6.05,2024-03-24 07:19:10,07:19:10,No
10469,56357,41,SMS,1459,1252,86.09,13.7,2024-02-28 17:53:16,17:53:16,No
10470,33589,41,SMS,2001,1783,75.02,10.96,2024-02-13 09:20:40,09:20:40,No
10471,36732,41,SMS,1555,1363,59.53,12.7,2024-03-19 14:37:36,14:37:36,No
10472,87850,41,SMS,613,515,56.98,9.68,2024-02-25 11:04:23,11:04:23,No
10473,93790,41,SMS,870,809,48.27,5.3,2024-02-29 13:14:30,13:14:30,No
10474,59412,41,SMS,496,466,53.45,9.66,2024-02-10 13:22:41,13:22:41,No
10475,51123,42,Mobile App Notifications,4147,2695,56.55,16.23,2023-12-05 14:59:54,14:59:54,No
10476,63440,42,Mobile App Notifications,4080,3242,72.61,19.87,2023-11-27 14:40:04,14:40:04,No
10477,78240,42,Mobile App Notifications,2354,1807,61.44,24.22,2023-12-13 12:19:41,12:19:41,Yes
10478,97346,42,Mobile App Notifications,3707,2665,68.28,22.77,2024-01-05 08:48:44,08:48:44,Yes
10479,76249,42,Mobile App Notifications,4428,3798,61.84,15.6,2023-12-06 14:51:13,14:51:13,No
10480,26358,42,Mobile App Notifications,3030,2046,63.68,24.72,2023-12-16 15:56:52,15:56:52,Yes
10481,68178,42,Mobile App Notifications,4696,3780,62.38,13.62,2024-01-07 11:16:12,11:16:12,No
10482,65321,42,Mobile App Notifications,5613,4785,59.39,15.31,2023-12-17 14:38:53,14:38:53,No
10483,33908,42,Mobile App Notifications,2741,2159,78.95,18.08,2024-01-13 13:05:02,13:05:02,No
10484,97256,42,Mobile App Notifications,4869,4102,64.78,24.41,2023-12-15 11:33:54,11:33:54,No
10485,33177,42,Mobile App Notifications,4877,3430,66.32,17.39,2023-12-13 10:00:59,10:00:59,No
10486,97187,42,Mobile App Notifications,2226,1744,69.6,14.14,2023-12-30 13:23:41,13:23:41,No
10487,32843,42,Mobile App Notifications,4018,3850,64.71,13.26,2023-12-30 12:51:36,12:51:36,No
10488,35332,42,Mobile App Notifications,2388,1842,73.84,17.94,2023-12-30 12:37:25,12:37:25,No
10489,74856,42,Mobile App Notifications,3271,2688,64.81,18.95,2023-12-01 13:53:28,13:53:28,No
10490,21601,42,Mobile App Notifications,2271,1719,62.35,19.9,2024-01-19 14:27:12,14:27:12,No
10491,59527,42,Mobile App Notifications,5298,4074,73.12,22.76,2023-11-22 14:49:52,14:49:52,No
10492,9420,42,Mobile App Notifications,2506,1805,67.75,16.66,2024-01-16 10:48:27,10:48:27,No
10493,56599,42,Mobile App Notifications,5777,4901,68.31,12.7,2023-12-05 15:33:17,15:33:17,No
10494,14217,42,Mobile App Notifications,4555,3650,57.61,11.65,2023-12-05 09:57:30,09:57:30,No
10495,60090,42,Mobile App Notifications,3130,2542,60.94,19.01,2024-01-06 11:54:21,11:54:21,No
10496,66528,42,Mobile App Notifications,2776,2048,76.98,13.96,2023-12-26 14:00:20,14:00:20,No
10497,89402,42,Mobile App Notifications,2258,1623,61.84,22.6,2023-12-07 10:55:03,10:55:03,No
10498,63438,42,Mobile App Notifications,2543,2048,75.11,19.14,2023-12-17 09:09:49,09:09:49,No
10499,57847,42,Mobile App Notifications,4828,3982,67.89,10.36,2023-11-27 14:21:37,14:21:37,No
10500,57110,42,Mobile App Notifications,5243,4073,72.22,14.91,2024-01-01 07:48:38,07:48:38,No
10501,45906,42,Mobile App Notifications,3902,3173,56.24,25.28,2023-12-08 14:58:10,14:58:10,No
10502,16872,42,Mobile App Notifications,2139,1780,74.0,22.81,2024-01-13 12:52:51,12:52:51,No
10503,93592,42,Mobile App Notifications,3971,3516,73.4,16.48,2023-12-30 15:45:11,15:45:11,No
10504,98080,42,Mobile App Notifications,3277,2472,66.83,17.12,2023-12-29 10:29:15,10:29:15,No
10505,63826,42,Mobile App Notifications,3461,2949,61.32,24.55,2023-11-27 15:39:58,15:39:58,No
10506,30753,42,Mobile App Notifications,4890,3961,60.09,19.59,2023-12-01 14:24:47,14:24:47,No
10507,44927,42,Mobile App Notifications,2694,2232,58.15,22.87,2023-12-22 14:03:16,14:03:16,No
10508,15374,42,Mobile App Notifications,4548,3759,73.94,20.56,2024-01-05 14:18:18,14:18:18,Yes
10509,71785,42,Mobile App Notifications,2145,1740,66.74,14.77,2024-01-11 13:09:34,13:09:34,No
10510,81578,42,Mobile App Notifications,4165,3284,64.4,20.38,2023-11-30 17:38:30,17:38:30,No
10511,23597,42,Mobile App Notifications,6451,5620,73.47,18.11,2023-11-25 12:33:30,12:33:30,No
10512,77458,42,Mobile App Notifications,2582,2273,65.84,18.08,2024-01-05 13:50:52,13:50:52,No
10513,96978,42,Mobile App Notifications,2292,1773,62.26,15.11,2024-01-18 15:25:27,15:25:27,No
10514,57557,42,Mobile App Notifications,5590,4438,64.51,12.63,2023-12-05 14:12:52,14:12:52,No
10515,11865,42,Mobile App Notifications,2861,2708,68.54,12.03,2023-12-03 11:49:44,11:49:44,No
10516,24747,42,Mobile App Notifications,4399,3481,67.92,23.3,2024-01-03 10:51:46,10:51:46,No
10517,25901,42,Mobile App Notifications,5767,4081,55.7,12.95,2023-11-24 12:58:57,12:58:57,No
10518,43836,42,Mobile App Notifications,2295,1570,58.94,15.07,2024-01-09 12:10:42,12:10:42,No
10519,77679,42,Mobile App Notifications,4349,2882,58.96,19.67,2023-12-01 10:47:05,10:47:05,No
10520,884,42,Mobile App Notifications,6394,5586,68.54,10.99,2024-01-04 09:35:53,09:35:53,No
10521,94935,42,Mobile App Notifications,3348,2479,74.23,14.85,2024-01-08 14:13:27,14:13:27,No
10522,38789,42,Mobile App Notifications,4729,4070,84.83,12.74,2023-12-13 15:08:12,15:08:12,No
10523,60931,42,Mobile App Notifications,6041,5388,63.76,12.97,2024-01-12 10:09:26,10:09:26,No
10524,2428,42,Mobile App Notifications,2593,2040,69.85,11.89,2023-12-17 14:55:01,14:55:01,No
10525,87997,42,Mobile App Notifications,5918,4714,68.66,13.61,2023-12-17 14:11:00,14:11:00,No
10526,90820,42,Mobile App Notifications,3647,2600,73.01,15.96,2024-01-14 10:59:27,10:59:27,No
10527,28272,42,Mobile App Notifications,5317,4705,63.19,11.88,2024-01-06 14:49:47,14:49:47,No
10528,7052,42,Mobile App Notifications,5159,3952,69.09,22.82,2023-12-26 13:45:54,13:45:54,Yes
10529,45226,42,Mobile App Notifications,2807,2122,71.75,19.27,2023-12-14 11:54:27,11:54:27,No
10530,87199,42,Mobile App Notifications,4727,3174,63.48,18.47,2024-01-12 11:43:53,11:43:53,No
10531,71844,42,Mobile App Notifications,4919,3184,79.2,24.26,2023-12-08 13:03:10,13:03:10,No
10532,28165,42,Mobile App Notifications,5257,4382,62.76,22.1,2023-12-22 09:06:40,09:06:40,No
10533,64152,42,Mobile App Notifications,5177,3743,75.1,10.88,2023-12-22 16:12:22,16:12:22,No
10534,4960,42,Mobile App Notifications,2395,1782,56.13,11.26,2023-12-11 12:44:38,12:44:38,No
10535,50188,42,Mobile App Notifications,5841,4489,67.28,23.97,2023-12-20 12:13:22,12:13:22,No
10536,95901,42,Mobile App Notifications,2967,2188,58.65,17.48,2023-12-23 10:21:09,10:21:09,No
10537,31676,42,Mobile App Notifications,5239,4099,89.59,16.69,2023-12-28 14:58:19,14:58:19,No
10538,85200,42,Mobile App Notifications,3621,3038,69.09,12.2,2023-12-09 14:58:39,14:58:39,No
10539,69024,42,Mobile App Notifications,6042,5303,68.03,10.68,2023-11-30 11:49:28,11:49:28,No
10540,79959,42,Mobile App Notifications,3729,3019,56.89,16.37,2023-12-25 12:21:44,12:21:44,No
10541,55524,42,Mobile App Notifications,3897,2717,66.72,20.24,2023-12-25 14:44:52,14:44:52,No
10542,87678,42,Mobile App Notifications,4424,3925,59.47,22.97,2023-12-18 09:44:46,09:44:46,No
10543,99283,42,Mobile App Notifications,6348,4454,71.87,15.89,2024-01-20 15:22:56,15:22:56,No
10544,84609,42,Mobile App Notifications,5629,4726,76.44,22.26,2023-12-23 10:13:28,10:13:28,No
10545,1148,42,Mobile App Notifications,2753,2309,66.05,12.71,2023-12-13 12:19:50,12:19:50,No
10546,34859,42,Mobile App Notifications,3086,2520,76.12,19.24,2024-01-07 17:18:00,17:18:00,No
10547,64442,42,Mobile App Notifications,2547,2237,65.47,19.29,2023-12-11 14:01:25,14:01:25,No
10548,99515,42,Mobile App Notifications,4096,3626,70.06,11.06,2023-11-25 17:10:41,17:10:41,Yes
10549,74384,42,Mobile App Notifications,2869,2293,60.29,18.85,2023-12-06 11:47:55,11:47:55,Yes
10550,92495,42,Mobile App Notifications,2768,2326,56.91,19.18,2024-01-12 14:34:27,14:34:27,No
10551,7233,42,Mobile App Notifications,4956,3470,58.24,13.77,2023-11-30 08:30:09,08:30:09,Yes
10552,355,42,Mobile App Notifications,2347,2164,67.25,22.85,2023-12-08 11:40:21,11:40:21,No
10553,37815,42,Mobile App Notifications,3477,2862,68.14,16.97,2023-12-07 18:31:31,18:31:31,No
10554,60442,42,Mobile App Notifications,4402,3620,64.47,17.17,2023-11-24 17:02:16,17:02:16,No
10555,11680,42,Mobile App Notifications,5488,3964,60.34,11.94,2024-01-12 08:26:07,08:26:07,No
10556,46778,42,Mobile App Notifications,2424,2173,81.94,15.55,2024-01-03 19:43:28,19:43:28,No
10557,18203,42,Mobile App Notifications,3500,3002,78.05,19.0,2023-12-04 08:40:24,08:40:24,No
10558,44061,42,Mobile App Notifications,3883,2789,60.89,13.53,2023-12-24 10:34:24,10:34:24,No
10559,95765,42,Mobile App Notifications,4408,3349,66.2,16.55,2024-01-02 13:20:50,13:20:50,No
10560,63589,42,Mobile App Notifications,3950,3137,67.07,21.64,2023-11-24 16:22:55,16:22:55,No
10561,46618,42,Mobile App Notifications,5931,5260,57.76,20.58,2023-12-23 08:10:52,08:10:52,No
10562,31005,42,Mobile App Notifications,6450,5057,68.12,11.94,2023-11-27 12:25:13,12:25:13,No
10563,27696,42,Mobile App Notifications,3553,2502,64.09,16.89,2023-12-10 12:09:33,12:09:33,No
10564,6922,42,Mobile App Notifications,2118,1750,68.4,15.73,2023-12-31 13:46:52,13:46:52,Yes
10565,48957,42,Mobile App Notifications,3721,2922,73.13,9.98,2024-01-04 11:12:05,11:12:05,No
10566,11645,42,Mobile App Notifications,3535,3334,60.35,16.63,2023-11-23 15:38:25,15:38:25,No
10567,63162,42,Mobile App Notifications,2892,2238,59.37,11.34,2024-01-12 18:10:06,18:10:06,No
10568,11527,42,Mobile App Notifications,5308,4355,56.95,20.12,2024-01-05 11:04:32,11:04:32,No
10569,97337,42,Mobile App Notifications,2309,1776,59.79,16.65,2023-12-31 05:55:38,05:55:38,No
10570,15281,42,Mobile App Notifications,3476,2842,57.34,11.9,2023-11-22 13:27:39,13:27:39,No
10571,13457,42,Mobile App Notifications,3895,3321,69.6,12.86,2023-12-06 15:10:05,15:10:05,No
10572,72319,42,Mobile App Notifications,4616,3803,72.78,19.95,2023-12-14 11:01:36,11:01:36,No
10573,39692,42,Mobile App Notifications,4349,3039,67.08,21.94,2023-11-29 09:40:36,09:40:36,No
10574,58741,42,Mobile App Notifications,4046,3351,69.43,13.5,2023-12-11 14:39:43,14:39:43,No
10575,87044,42,Mobile App Notifications,4867,3549,68.95,16.55,2023-12-08 16:32:50,16:32:50,No
10576,56014,42,Mobile App Notifications,4529,3523,67.05,13.57,2023-12-13 15:33:06,15:33:06,No
10577,92595,42,Mobile App Notifications,5329,4504,64.21,22.66,2024-01-02 08:09:02,08:09:02,No
10578,65088,42,Mobile App Notifications,3751,2889,64.94,18.76,2024-01-14 17:09:35,17:09:35,No
10579,29698,42,Mobile App Notifications,4709,3991,66.24,17.19,2024-01-03 13:01:49,13:01:49,No
10580,3055,42,Mobile App Notifications,5743,4733,61.67,16.74,2023-11-27 13:14:13,13:14:13,No
10581,10639,42,Mobile App Notifications,4857,4706,76.59,17.82,2023-11-30 13:36:14,13:36:14,No
10582,56190,42,Mobile App Notifications,3173,2709,74.29,10.19,2023-12-29 10:49:23,10:49:23,Yes
10583,63205,42,Mobile App Notifications,6351,4808,80.17,17.4,2023-12-10 11:45:01,11:45:01,No
10584,1512,42,Mobile App Notifications,2076,1582,67.24,22.59,2023-12-30 12:58:44,12:58:44,No
10585,18538,42,Mobile App Notifications,6546,5352,70.24,10.78,2023-11-30 08:18:53,08:18:53,No
10586,65509,42,Mobile App Notifications,6661,5015,72.62,20.09,2024-01-10 10:05:34,10:05:34,No
10587,25362,42,Mobile App Notifications,2638,2131,78.94,22.41,2024-01-02 15:37:00,15:37:00,No
10588,40201,42,Mobile App Notifications,6031,4244,77.11,22.35,2024-01-06 08:22:52,08:22:52,No
10589,74636,42,Mobile App Notifications,5137,4017,56.74,24.3,2023-12-30 12:13:49,12:13:49,No
10590,61304,42,Mobile App Notifications,5515,4862,73.34,12.12,2024-01-13 11:42:48,11:42:48,No
10591,48741,42,Mobile App Notifications,2214,1680,72.91,11.0,2024-01-03 11:15:00,11:15:00,No
10592,52736,42,Mobile App Notifications,3500,2482,76.82,19.55,2023-11-24 12:56:51,12:56:51,No
10593,97207,43,Direct Mail,867,520,36.17,8.49,2024-02-12 18:33:30,18:33:30,No
10594,27407,43,Direct Mail,1278,901,30.25,6.82,2024-02-11 16:52:59,16:52:59,No
10595,19954,43,Direct Mail,972,763,22.23,3.16,2024-02-22 10:03:18,10:03:18,No
10596,16325,43,Direct Mail,763,505,26.16,3.98,2024-02-27 16:56:35,16:56:35,No
10597,48347,43,Direct Mail,820,524,36.76,8.07,2024-02-14 09:52:01,09:52:01,Yes
10598,94566,43,Direct Mail,1278,924,32.81,2.25,2024-02-27 14:37:53,14:37:53,No
10599,27109,43,Direct Mail,519,305,27.01,4.84,2024-02-15 07:13:31,07:13:31,No
10600,4945,43,Direct Mail,752,536,20.96,7.78,2024-02-11 16:07:37,16:07:37,No
10601,50659,43,Direct Mail,544,316,16.02,6.05,2024-02-22 09:24:01,09:24:01,No
10602,49611,43,Direct Mail,1247,901,19.2,8.33,2024-03-05 11:26:59,11:26:59,No
10603,58436,43,Direct Mail,420,322,16.98,9.79,2024-03-13 10:55:41,10:55:41,No
10604,45519,43,Direct Mail,1036,643,29.39,2.81,2024-03-21 10:07:45,10:07:45,No
10605,8801,43,Direct Mail,1125,820,29.77,4.49,2024-03-18 10:15:45,10:15:45,No
10606,10628,43,Direct Mail,1404,918,35.36,4.67,2024-02-26 13:35:22,13:35:22,No
10607,19543,43,Direct Mail,1452,1075,33.0,3.05,2024-03-13 11:38:20,11:38:20,No
10608,64403,43,Direct Mail,940,636,33.68,5.17,2024-02-15 15:45:22,15:45:22,No
10609,48680,43,Direct Mail,1022,628,21.21,2.23,2024-02-25 13:51:15,13:51:15,No
10610,42444,43,Direct Mail,1000,610,28.57,6.54,2024-03-09 12:23:59,12:23:59,No
10611,82154,43,Direct Mail,777,490,29.68,6.39,2024-02-21 10:31:27,10:31:27,No
10612,72921,43,Direct Mail,703,524,23.74,2.63,2024-03-18 09:19:57,09:19:57,No
10613,94195,43,Direct Mail,811,585,16.8,6.0,2024-02-24 13:56:09,13:56:09,No
10614,2715,43,Direct Mail,732,524,20.49,5.12,2024-03-02 14:51:09,14:51:09,No
10615,97845,43,Direct Mail,1262,868,22.65,4.68,2024-02-21 15:25:08,15:25:08,No
10616,28395,43,Direct Mail,554,373,24.82,7.83,2024-02-24 11:32:38,11:32:38,No
10617,28219,43,Direct Mail,845,577,31.47,5.61,2024-02-21 14:34:42,14:34:42,No
10618,43404,43,Direct Mail,487,408,16.03,5.77,2024-02-12 14:58:26,14:58:26,No
10619,41945,43,Direct Mail,754,567,24.61,7.18,2024-02-15 12:23:50,12:23:50,No
10620,4899,43,Direct Mail,513,355,33.08,2.1,2024-02-15 10:20:02,10:20:02,No
10621,3601,43,Direct Mail,953,627,26.58,3.72,2024-02-12 11:15:26,11:15:26,No
10622,83542,43,Direct Mail,841,610,29.26,2.51,2024-03-21 09:26:47,09:26:47,No
10623,50211,43,Direct Mail,1009,753,19.86,5.86,2024-03-05 14:48:08,14:48:08,No
10624,46602,43,Direct Mail,1199,801,14.31,3.46,2024-03-18 07:34:25,07:34:25,No
10625,98512,43,Direct Mail,745,550,20.07,9.05,2024-02-27 15:14:35,15:14:35,No
10626,66491,43,Direct Mail,1136,847,28.14,4.61,2024-03-06 12:23:30,12:23:30,No
10627,71618,43,Direct Mail,536,384,26.02,9.17,2024-02-15 16:40:22,16:40:22,No
10628,79230,43,Direct Mail,378,202,25.18,5.45,2024-03-04 12:57:16,12:57:16,No
10629,35504,43,Direct Mail,1365,886,24.98,8.29,2024-03-11 11:20:35,11:20:35,No
10630,17599,43,Direct Mail,1227,792,17.33,7.42,2024-03-24 15:47:13,15:47:13,No
10631,73462,43,Direct Mail,895,685,32.7,4.04,2024-03-12 15:18:39,15:18:39,No
10632,45944,43,Direct Mail,952,615,37.23,6.71,2024-02-24 11:01:41,11:01:41,No
10633,51049,43,Direct Mail,366,300,20.54,9.95,2024-03-20 12:21:22,12:21:22,No
10634,81039,43,Direct Mail,832,628,24.01,5.0,2024-02-23 07:03:17,07:03:17,No
10635,24452,43,Direct Mail,825,577,35.08,7.04,2024-03-09 11:30:35,11:30:35,No
10636,69620,43,Direct Mail,1212,836,14.52,3.66,2024-02-27 12:50:07,12:50:07,No
10637,61231,43,Direct Mail,495,392,33.75,3.94,2024-03-14 12:11:09,12:11:09,No
10638,41060,43,Direct Mail,886,653,16.21,6.16,2024-02-11 13:43:11,13:43:11,No
10639,87361,43,Direct Mail,1135,731,27.73,2.42,2024-02-26 14:49:11,14:49:11,No
10640,41688,43,Direct Mail,1132,851,20.74,2.45,2024-02-25 15:42:50,15:42:50,No
10641,33222,43,Direct Mail,596,447,35.21,4.34,2024-03-20 15:27:09,15:27:09,No
10642,94240,43,Direct Mail,1257,871,31.84,4.92,2024-03-24 16:12:09,16:12:09,No
10643,97184,43,Direct Mail,651,495,19.48,6.32,2024-02-14 12:56:17,12:56:17,No
10644,16961,43,Direct Mail,1346,1011,17.41,6.14,2024-03-15 19:11:19,19:11:19,No
10645,96074,43,Direct Mail,487,351,20.4,4.4,2024-02-29 07:50:57,07:50:57,No
10646,25829,43,Direct Mail,825,616,23.18,5.37,2024-02-24 13:51:09,13:51:09,No
10647,76355,43,Direct Mail,354,255,31.32,5.68,2024-03-15 05:41:48,05:41:48,No
10648,56626,43,Direct Mail,822,493,36.06,3.11,2024-03-03 13:47:18,13:47:18,No
10649,53854,43,Direct Mail,914,599,15.18,8.06,2024-03-03 13:56:48,13:56:48,No
10650,73386,43,Direct Mail,1311,936,15.54,6.26,2024-02-28 14:18:13,14:18:13,Yes
10651,26471,43,Direct Mail,648,461,34.63,6.49,2024-02-23 10:25:57,10:25:57,No
10652,26338,43,Direct Mail,677,534,23.47,2.12,2024-02-25 14:28:06,14:28:06,No
