age,credit_default,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management,days_since_last_transaction,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m,has_mobile_app,has_web_account,mobile_logins_per_week,web_logins_per_week,avg_mobile_session_duration,avg_web_session_duration,job_blue-collar,job_entrepreneur,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,region_Suburban,region_Urban,cluster
64,0,2494,1,1,1,1,0,1,0,17,5442.428269646062,12,3057.0592944457894,13,37,68,149,5305.659294729127,13261.708055933255,13743.55757921948,143.39619715484125,195.02511846960672,92.23864147127168,12.333333333333334,11.333333333333334,12.416666666666666,0.054054054054054,0.1617647058823529,0.1140939597315436,0.4218187375646401,0.436433516503674,0.5178980736709599,1,1,3,8,4.1,6.1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
36,1,4200,1,1,0,1,0,1,1,200,4643.561896339887,12,8755.09644115033,49,113,0,459,21718.61720932896,0.0,38661.690863259646,192.2001522949465,0.0,84.23026331864847,37.66666666666666,0.0,38.25,0.0973451327433628,0.0,0.1111111111111111,0.5985482233879363,0.0,0.6475158537468502,1,0,9,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
53,1,1691,1,0,1,1,0,0,0,11,2432.8843928923,3,4995.973051696603,63,151,307,503,13532.356972091691,17554.055287977993,25315.71095669425,89.61825809332245,57.17933318559607,50.32944524193688,50.333333333333336,51.16666666666666,41.91666666666666,0.086092715231788,0.0814332247557003,0.0636182902584493,0.6979138273110013,0.732854801912268,0.7250742823427995,0,1,0,7,0.0,9.6,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
29,0,6364,1,0,0,0,1,1,0,8,9085.252258020137,2,47382.81410638725,77,163,253,614,51789.56762339344,96791.95964744152,256614.59619502357,317.7274087324751,382.5769156025357,417.9390817508527,54.333333333333336,42.16666666666666,51.16666666666666,0.1779141104294478,0.1304347826086956,0.1237785016286645,0.7552556249618992,0.7059761380172959,0.7317201741770696,1,1,11,4,2.4,5.2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2
34,0,2530,1,0,0,1,0,1,0,49,3186.5965037827077,10,8316.704454051707,43,96,189,389,11031.413769645533,26658.690181992348,39228.22518115531,114.9105601004743,141.0512708041923,100.84376653253292,32.0,31.5,32.416666666666664,0.1041666666666666,0.0793650793650793,0.0694087403598971,0.7262374093146058,0.613067921488624,0.6445810287954795,1,1,10,4,3.7,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,0,6715,1,0,0,1,1,1,0,30,16747.199331538737,6,22873.81567573789,61,125,320,530,43216.032915542375,99540.87072234576,120317.67502236048,345.728263324339,311.06522100733054,227.0144811742651,41.66666666666666,53.333333333333336,44.16666666666666,0.088,0.1,0.060377358490566,0.7136167856594805,0.7420665170213787,0.7270305665028133,1,1,11,4,4.3,7.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2
45,0,4519,1,1,1,1,1,1,1,13,6331.072233468818,9,37390.57526331244,42,115,150,436,23137.817382803103,34686.4386422112,161225.69363797802,201.1984120243748,231.242924281408,369.7837010045368,38.333333333333336,25.0,36.333333333333336,0.1043478260869565,0.12,0.1009174311926605,0.6242324502582002,0.6863518290779881,0.6193441019576262,1,0,5,0,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
50,0,3735,1,0,0,1,0,1,1,23,4200.232514050029,8,24963.433218516428,54,125,165,422,21702.7916339124,30110.63324755601,108069.68233747192,173.62233307129918,182.4886863488243,256.08929463855907,41.66666666666666,27.5,35.166666666666664,0.12,0.1575757575757575,0.1469194312796208,0.6459956328821799,0.6905216017593218,0.5853340981397617,1,0,7,0,3.4,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
50,0,3233,0,0,0,1,1,1,1,4,7333.851665080805,5,16501.787269983484,53,121,211,466,14219.399665970526,23866.53383778728,66654.57613326897,117.51569971876468,113.11153477624302,143.03557110143558,40.333333333333336,35.166666666666664,38.833333333333336,0.0413223140495867,0.0995260663507109,0.0987124463519313,0.650516337059714,0.5684052286319857,0.7015962829256428,1,1,5,5,2.9,4.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
35,0,2344,1,1,1,1,1,1,0,11,5617.434168359282,12,7900.316854582523,43,103,150,412,10055.8610254179,25083.880839246605,45136.38568634799,97.62971869337768,167.22587226164404,109.55433419016502,34.333333333333336,25.0,34.333333333333336,0.116504854368932,0.1266666666666666,0.0970873786407767,0.6395125879369673,0.6188280567712791,0.6129236120943067,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,0,355,0,1,0,1,0,0,0,13,946.9886178520244,10,517.5320270646648,33,116,124,306,2012.5686376372505,2030.4434137922285,3363.8030500713,17.349729634803882,16.374543659614744,10.992820425069606,38.66666666666666,20.666666666666668,25.5,0.0344827586206896,0.032258064516129,0.0522875816993464,0.7994218151467761,0.6780740651773504,0.7007641916886692,1,1,10,5,1.3,1.5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
42,0,3881,1,1,1,1,1,1,0,10,5267.667403120004,8,32456.60286491975,51,105,221,451,23271.873146784583,36343.19946645172,179319.26055464227,221.63688711223412,164.44886636403493,397.6036819393398,35.0,36.833333333333336,37.583333333333336,0.0380952380952381,0.0542986425339366,0.0443458980044345,0.7043178675637924,0.6147172512884113,0.6571407796294633,1,1,6,4,2.7,8.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
59,0,784,1,1,1,1,1,1,0,28,871.6329523818075,6,1324.2402730919628,27,72,112,236,3083.8638857630467,3259.2012705463867,5412.296541465398,42.83144285782009,29.10001134416417,22.93345992146355,24.0,18.666666666666668,19.666666666666668,0.0416666666666666,0.0535714285714285,0.0423728813559322,0.5499829712795333,0.6063707852475824,0.6277281566067539,0,1,0,7,0.0,4.7,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
50,0,2935,0,1,1,1,0,1,0,12,7864.306351917546,5,17652.36593017734,33,78,163,374,11827.878144969854,24784.760238923467,114396.9279038175,151.6394633970494,152.0537437970765,305.8741387802607,26.0,27.166666666666668,31.166666666666668,0.0897435897435897,0.0736196319018405,0.0695187165775401,0.6067320132111976,0.6956207909934775,0.6955675998396833,1,1,7,6,1.8,4.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
56,0,8453,1,1,1,1,1,1,0,17,9486.413812671037,3,21897.860890949032,51,136,213,526,58671.17331932192,99774.6806462851,127642.0021403072,431.4056861714847,468.4257307337329,242.6654033085688,45.333333333333336,35.5,43.833333333333336,0.0735294117647058,0.107981220657277,0.1425855513307984,0.6786520489157839,0.7514539368559324,0.6817071969771169,1,1,7,8,3.8,7.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2
50,0,4665,1,1,0,1,0,1,0,12,13952.930594541149,5,13377.052366666145,52,75,212,437,18680.670108830334,56181.87446222112,54764.41480064458,249.07560145107115,265.0088418029298,125.31902700376337,25.0,35.333333333333336,36.41666666666666,0.1333333333333333,0.1320754716981132,0.1418764302059496,0.7139074086877673,0.6914607496626065,0.6584585458454593,1,1,6,4,6.6,8.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
52,0,1251,0,1,1,1,0,1,0,33,3473.6629084832093,2,9492.038260598762,42,109,210,397,6629.059477374815,10216.919469917517,39007.373673366994,60.81705942545703,48.6519974757977,98.25534930319142,36.333333333333336,35.0,33.083333333333336,0.055045871559633,0.0380952380952381,0.052896725440806,0.6456237359449857,0.6072655512803009,0.6352184012334738,1,1,6,8,2.5,3.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31,0,2155,1,1,1,1,1,1,0,0,4180.859521490756,8,10681.5835946008,38,99,177,359,11470.161481076657,14299.41527648276,63654.25591858693,115.86021698057228,80.78765692928113,177.30990506570177,33.0,29.5,29.916666666666668,0.0909090909090909,0.1016949152542373,0.1420612813370473,0.6558626627472548,0.6029422283387298,0.6445004141947901,1,1,8,4,4.6,5.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
60,0,2242,0,0,0,1,1,1,0,52,6601.163813735717,1,5858.985000180556,23,63,81,209,8528.50503991019,8137.512612750398,35946.57591576656,135.3730958715903,100.46311867593084,171.99318619983998,21.0,13.5,17.416666666666668,0.0476190476190476,0.0864197530864197,0.0956937799043062,0.5263545701258867,0.6166798209195304,0.568341145170723,1,1,5,6,3.9,8.9,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
64,0,5296,1,1,1,1,1,1,0,34,15734.117902708738,4,33701.82334766901,39,113,186,338,28178.86714506972,60531.3931769272,189785.9705539198,249.3705057085816,325.43759772541506,561.4969543015378,37.66666666666666,31.0,28.166666666666668,0.1769911504424778,0.1397849462365591,0.136094674556213,0.5361414814196391,0.5876253774667056,0.5573544692687113,1,1,5,8,4.3,8.2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
61,0,4833,1,0,0,1,0,0,0,19,5413.901429771013,6,7513.541648623231,35,78,175,261,18372.058959219983,42827.27257310383,30061.931049149334,235.5392174258972,244.7272718463076,115.17981244884804,26.0,29.166666666666668,21.75,0.0128205128205128,0.04,0.0498084291187739,0.4848982420814997,0.4428832940597115,0.5767533036312404,1,1,7,9,4.5,2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
59,0,2085,1,1,1,1,1,1,0,33,3271.070254813004,5,2943.71643486026,35,116,241,344,12227.77815844032,27787.0260052192,17901.520457313665,105.41188067620966,115.29886309219584,52.03930365498159,38.66666666666666,40.16666666666666,28.666666666666668,0.0948275862068965,0.0539419087136929,0.0726744186046511,0.6448895866588644,0.6647924740589551,0.6954150386308604,1,0,7,0,4.4,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
53,0,2279,0,1,1,1,0,0,0,14,6352.130078830002,4,19356.954046796,36,101,255,442,10987.292813494883,22849.23931092643,88025.79549400829,108.7850773613355,89.60486004284874,199.153383470607,33.666666666666664,42.5,36.833333333333336,0.0594059405940594,0.1372549019607843,0.0995475113122171,0.7043254303874079,0.6379994590453756,0.5401723581933675,1,1,6,8,3.4,7.3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
40,0,2730,1,1,1,0,1,1,0,15,6325.498143500866,10,29052.940871593783,36,103,219,423,11621.333478770452,18530.003964079428,159874.7976481296,112.82848037641216,84.61189024693803,377.9546043691007,34.333333333333336,36.5,35.25,0.1262135922330097,0.1095890410958904,0.0969267139479905,0.5983469281771245,0.6544580234951973,0.7039628787042556,0,1,0,5,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,0,3249,1,1,0,0,1,1,1,22,9238.945491982624,12,16879.38469379643,60,103,266,540,19124.165652270272,49976.72129041753,86043.32985369382,185.67151118709003,187.8824108662313,159.33949972906262,34.333333333333336,44.333333333333336,45.0,0.0776699029126213,0.1203007518796992,0.1351851851851851,0.7666330617459265,0.7339301652621897,0.6800978575574727,1,0,6,0,3.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41,0,1882,0,1,1,1,1,1,0,12,3233.4951534798192,7,6845.612439821672,44,122,194,338,10838.723242763535,19681.49320556669,31928.77618832345,88.84199379314374,101.45099590498296,94.4638348766966,40.66666666666666,32.333333333333336,28.166666666666668,0.0573770491803278,0.056701030927835,0.0325443786982248,0.7498887454549866,0.6784869654462914,0.690258971765714,0,1,0,6,0.0,4.6,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
56,0,6587,1,1,1,1,0,1,0,24,7107.178979650044,3,43429.15972225351,56,126,279,474,40374.45606957022,86239.7587729629,176735.43824348316,320.43219102833507,309.1030780392936,372.85957435334,42.0,46.5,39.5,0.0952380952380952,0.064516129032258,0.0991561181434599,0.6160120102113749,0.7600709648096525,0.6922070991969169,0,1,0,7,0.0,8.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
43,0,1952,1,1,0,1,1,1,0,65,3194.3329288776126,10,8070.9216378148785,46,117,211,401,9734.193905012004,20485.29602506103,39961.08285649453,83.19823850437609,97.0867110192466,99.6535732082158,39.0,35.166666666666664,33.416666666666664,0.0341880341880341,0.0568720379146919,0.0473815461346633,0.6300465986836279,0.6336321779855933,0.7680584495720126,1,1,7,4,5.1,3.9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
53,0,6865,1,1,0,1,1,1,0,0,13719.45260761211,1,23755.23537983076,55,124,265,503,39309.34415909089,116772.14702742043,146646.67434759403,317.0108399926685,440.64961142422806,291.5440841900478,41.333333333333336,44.16666666666666,41.91666666666666,0.1532258064516129,0.1547169811320754,0.1669980119284294,0.7006242000126265,0.7628890748472662,0.6610626230654199,1,1,6,8,5.3,5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
40,0,4864,1,1,0,1,0,0,0,0,13862.044416579954,8,25768.53939759977,53,107,179,429,24986.130096834557,41236.7763177028,104381.02741299648,233.51523454985565,230.3730520542056,243.31241821211304,35.666666666666664,29.83333333333333,35.75,0.1495327102803738,0.0670391061452514,0.1025641025641025,0.588036040762567,0.5438861842885039,0.6064423982828233,0,1,0,5,0.0,3.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
51,0,3783,1,1,1,1,0,1,1,13,4708.765857331886,9,24038.404414535344,44,133,263,430,22355.29649464413,38431.10621313247,102933.947228477,168.08493604995587,146.1258791373858,239.38127262436512,44.333333333333336,43.833333333333336,35.833333333333336,0.0977443609022556,0.0950570342205323,0.0883720930232558,0.7451521860780055,0.6837179050942589,0.629389118980852,0,1,0,7,0.0,8.4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
64,0,3190,1,0,0,1,0,1,0,200,8488.664336625729,2,14619.130843935576,28,68,0,303,10108.956352646765,0.0,69018.88961151171,148.66112283304065,0.0,227.7851142294116,22.666666666666668,0.0,25.25,0.1911764705882352,0.0,0.099009900990099,0.4698222529502057,0.0,0.5846816327950565,0,1,0,8,0.0,6.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
49,0,2840,1,1,0,0,0,1,1,3,4522.348924422701,10,9584.713649119398,44,108,215,397,14116.249179200917,35915.299479230984,59393.96718352058,130.706010918527,167.0479045545627,149.6069702355682,36.0,35.833333333333336,33.083333333333336,0.0185185185185185,0.0604651162790697,0.0806045340050377,0.6119803364975434,0.5413041560781087,0.655227698117124,1,1,6,4,3.9,0.9,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
34,0,1943,1,1,0,1,0,0,1,8,4657.028976542862,3,4734.456578782447,56,85,217,560,9233.506613638256,34851.63557761249,20611.14634019424,108.62948957221477,160.60661556503453,36.805618464632566,28.33333333333333,36.16666666666666,46.66666666666666,0.1294117647058823,0.0783410138248847,0.0696428571428571,0.6481720715737225,0.72215804543291,0.707019244919342,1,1,12,5,0.0,7.5,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
54,0,3468,1,0,0,1,1,0,0,15,5680.933413073851,10,12386.083628091706,38,90,173,345,14915.707243451272,41503.07325251767,60585.41185850984,165.73008048279192,239.90215752900383,175.60988944495605,30.0,28.83333333333333,28.75,0.0555555555555555,0.0867052023121387,0.0405797101449275,0.680829939616959,0.6164850798968478,0.6406698179487383,0,1,0,7,0.0,6.6,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
40,0,1986,0,0,1,1,0,1,0,0,4570.757459938739,6,12280.111661610905,39,112,183,339,11134.459258606788,14822.306574071335,67598.22158034054,99.41481480898918,80.99621078727506,199.40478342283345,37.333333333333336,30.5,28.25,0.0535714285714285,0.0710382513661202,0.0471976401179941,0.573168934120998,0.7288712039556215,0.6231837823892336,1,1,7,5,6.0,5.7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
37,0,4739,1,1,1,1,0,1,0,0,10415.489828108726,11,21177.37339092922,53,127,240,451,29075.28472984037,69004.29126559061,87151.6462951786,228.93924984126275,287.5178802732942,193.24090087622747,42.333333333333336,40.0,37.583333333333336,0.0866141732283464,0.0875,0.0931263858093126,0.5913254056756123,0.6015039996044961,0.6631834905233778,1,0,9,0,1.6,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
30,0,4380,1,0,0,1,0,1,0,19,10326.059693493744,7,11467.56890405142,46,130,207,431,28591.32103192268,50791.28227793137,46962.10388736978,219.9332387070976,245.3685134199583,108.9607978825285,43.333333333333336,34.5,35.916666666666664,0.1076923076923077,0.1207729468599033,0.1067285382830626,0.6774732864498254,0.647926508504586,0.6311055035967545,1,1,10,5,5.1,4.2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
42,0,2603,1,1,1,1,0,1,0,38,4443.636704089789,11,36555.78977525817,54,87,270,499,12600.05866997243,33419.87998641289,175368.23721069947,144.82826057439576,123.77733328301068,351.4393531276543,29.0,45.0,41.583333333333336,0.1264367816091954,0.1,0.0741482965931863,0.6591479662028027,0.7481108123761634,0.6489698451537447,1,1,6,5,4.6,3.4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
42,0,3997,1,1,1,0,1,1,1,6,5880.918960414643,1,9099.85195726196,44,99,190,401,21707.607874454487,36276.61675274966,37762.21596756806,219.2687664086312,190.92956185657715,94.17011463233928,33.0,31.666666666666668,33.416666666666664,0.101010101010101,0.0947368421052631,0.0723192019950124,0.7164329011724817,0.6860550320204495,0.6522292456260048,1,1,4,5,6.1,2.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
36,0,4277,1,1,1,1,1,1,1,0,6458.241115669987,3,13341.348664077908,42,119,207,412,23432.42483042505,48537.443478234,74659.41956903528,196.911133028782,234.48040327649275,181.21218341998852,39.66666666666666,34.5,34.333333333333336,0.1428571428571428,0.0966183574879227,0.1213592233009708,0.6429080910643686,0.6664204979439218,0.6243887343427286,1,1,11,5,1.1,6.6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
39,0,3004,1,1,1,1,0,0,0,172,7132.585906354226,4,10611.874248702596,40,0,215,439,0.0,39329.94237310496,65555.28804753286,0.0,182.9299645260696,149.32867436795638,0.0,35.833333333333336,36.583333333333336,0.0,0.0604651162790697,0.0706150341685649,0.0,0.7040491834165863,0.5951813490169336,1,1,10,5,0.9,5.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
64,0,389,0,0,0,1,0,0,0,64,559.5421521065534,10,1222.2378295573371,20,55,104,196,1223.2027785483738,1920.8599266874944,7448.088500261101,22.24005051906134,18.469806987379755,38.00045153194439,18.33333333333333,17.333333333333332,16.333333333333332,0.0545454545454545,0.0673076923076923,0.0816326530612244,0.4642644407539262,0.4144801433574484,0.3958669422983036,1,1,8,9,2.4,3.5,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
34,0,7724,1,1,1,1,0,0,0,4,11155.02195116625,2,215702.32252395173,53,136,222,522,63488.23470680766,83414.69822860879,888952.9660239018,466.8252551971152,375.7418839126522,1702.97503069713,45.333333333333336,37.0,43.5,0.1617647058823529,0.1126126126126126,0.1417624521072797,0.8154007468041151,0.7217753155269707,0.7347392142166035,1,0,11,0,5.6,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
48,0,2571,1,0,1,1,0,1,0,36,3575.0434785929274,11,14322.131020126391,53,121,210,439,14998.294171305164,21657.493152815936,69386.7255166225,123.95284439095175,103.13091977531398,158.05632236132686,40.333333333333336,35.0,36.583333333333336,0.0909090909090909,0.0857142857142857,0.0569476082004555,0.6742990207142796,0.6529093031908642,0.7053070651504212,1,1,8,6,4.3,6.3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
42,0,2056,1,0,1,1,1,1,1,19,5440.14819877493,9,10072.094036812026,38,81,221,362,7997.922051916594,31671.775211259665,65220.95157951045,98.73977841872338,143.3112000509487,180.1683745290344,27.0,36.833333333333336,30.166666666666668,0.1111111111111111,0.1085972850678733,0.0939226519337016,0.5912516683307646,0.7042561497563817,0.6514611262055496,1,1,6,3,5.4,6.7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
24,0,2648,0,1,0,1,0,1,1,26,5894.322511443112,11,20511.140580203384,55,91,281,535,10250.48726975202,42687.14530394239,112819.46665329626,112.6427172500222,151.91154912435013,210.87750776317057,30.33333333333333,46.833333333333336,44.583333333333336,0.0769230769230769,0.1103202846975089,0.0710280373831775,0.6752189519207015,0.8460791922463704,0.8233800419323821,1,1,12,4,4.3,6.6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
41,0,1773,1,0,0,1,0,1,1,16,2278.9515081063973,2,8922.273724104645,39,133,234,418,11981.640312361336,32739.314128586,54152.547064243474,90.08752114557394,139.9115988401111,129.55154800058247,44.333333333333336,39.0,34.833333333333336,0.0526315789473684,0.0897435897435897,0.1028708133971291,0.6160344963059368,0.6096630728264879,0.7055343803015399,1,0,6,0,6.2,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,0,3658,1,1,0,1,1,1,0,4,10842.485267739976,5,7943.478550952494,54,127,238,444,21153.98971155568,87850.4531945352,52728.69553807727,166.56684812248565,369.1195512375429,118.75832328395782,42.333333333333336,39.66666666666666,37.0,0.0708661417322834,0.0798319327731092,0.0653153153153153,0.6292237477168983,0.6719700648311391,0.6634355049542241,0,1,0,4,0.0,6.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
47,0,1326,1,0,0,1,0,0,0,14,1706.9351006414477,4,6002.768124240864,43,96,234,366,5813.679063262876,13563.265223929544,25064.61973235082,60.55915690898829,57.9626718971348,68.48256757472902,32.0,39.0,30.5,0.0416666666666666,0.0641025641025641,0.0300546448087431,0.5756756982045104,0.5966836941189966,0.6875915983072808,1,1,7,5,3.5,4.8,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
40,0,3449,1,0,1,1,0,1,0,37,3884.027697962,7,6734.310054189859,49,101,195,374,16128.036630965258,37772.07499387943,41941.71687221122,159.68353099965603,193.7029486865612,112.14362800056476,33.666666666666664,32.5,31.166666666666668,0.0792079207920792,0.1025641025641025,0.0775401069518716,0.7955292335259843,0.7079694153413785,0.5478620358528143,1,0,7,0,3.1,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
24,0,2610,0,1,1,1,0,0,0,15,6405.767838720848,8,24682.411248451877,61,133,291,495,18288.35021757385,25242.07004441412,99185.67288512348,137.50639261333723,86.74250874369113,200.3750967376232,44.333333333333336,48.5,41.25,0.0827067669172932,0.0996563573883161,0.0808080808080808,0.7008551219100677,0.7112108690061066,0.6638419084839025,1,1,7,6,1.4,3.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
35,0,1128,1,0,1,1,0,1,0,0,2519.592880631481,1,1448.6208199833238,40,139,166,378,7650.558076506156,14333.132036886134,6842.778809217469,55.03998616191479,86.34416889690442,18.102589442374256,46.333333333333336,27.666666666666668,31.5,0.1294964028776978,0.0783132530120482,0.0793650793650793,0.7293259261937927,0.7145715122169491,0.730028041040704,1,1,9,5,3.6,6.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
58,0,2310,1,1,0,1,0,0,0,25,2539.810319920804,6,17425.815536267866,41,68,235,378,7210.327157186954,23088.66593906248,80938.75657913,106.03422289980814,98.24964229388289,214.12369465378308,22.666666666666668,39.16666666666666,31.5,0.1764705882352941,0.1276595744680851,0.1349206349206349,0.6462873943381369,0.7160979609725737,0.5900065874706456,0,1,0,8,0.0,8.1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
43,0,2795,1,1,0,1,0,1,0,0,5787.006350834228,7,12896.759766378056,63,152,299,527,21168.600456455257,46414.83246358593,75269.81869595405,139.267108266153,155.2335533899195,142.82698044773065,50.66666666666666,49.833333333333336,43.91666666666666,0.0592105263157894,0.0969899665551839,0.1195445920303605,0.7253886702267166,0.6702072930442714,0.765677676123148,0,1,0,6,0.0,3.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,4238,1,1,0,1,0,1,1,62,9187.981837760495,9,9440.469383069065,41,117,209,438,25620.794018055927,49263.27872441639,40410.546881881644,218.98114545346945,235.70946758093967,92.2615225613736,39.0,34.833333333333336,36.5,0.1196581196581196,0.0765550239234449,0.0799086757990867,0.6188325019490183,0.5661354503595764,0.6729366233197606,1,1,7,5,2.2,4.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
29,0,1243,0,1,0,1,0,0,0,0,1626.4265755446772,9,4176.015630875601,55,94,209,511,5759.309098570587,10868.43604029249,27244.110939894683,61.26924572947433,52.00208631718895,53.31528559666278,31.33333333333333,34.833333333333336,42.583333333333336,0.1063829787234042,0.0813397129186602,0.0684931506849315,0.5809944985449885,0.7251349264595948,0.6659487507196024,0,1,0,6,0.0,2.8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
46,0,4190,1,0,0,1,0,1,0,41,7072.141885225316,4,6961.124737975799,44,119,251,390,23383.5935354918,76928.37423944943,38054.53716167597,196.5007860125361,306.48754677071486,97.57573631198969,39.66666666666666,41.833333333333336,32.5,0.0840336134453781,0.1035856573705179,0.0897435897435897,0.625085904582258,0.6740653821899918,0.6870189725750148,1,1,8,3,0.7,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,0,4697,1,1,0,1,0,1,0,18,7586.136650545702,2,16521.88958042326,58,137,265,480,33159.75542104801,82029.89621017542,87303.21949544903,242.0420103726132,309.54677815160534,181.88170728218543,45.66666666666666,44.16666666666666,40.0,0.1678832116788321,0.1358490566037735,0.1333333333333333,0.6901435334592346,0.7853961325238568,0.7018179253882499,0,1,0,4,0.0,7.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
30,0,3094,1,0,0,0,0,1,0,9,8370.455102497875,1,19544.65529438669,52,103,230,464,18611.404273109383,49268.6159135726,80423.52876567394,180.693245369994,214.21137353727212,173.3265706156766,34.333333333333336,38.333333333333336,38.66666666666666,0.0776699029126213,0.0782608695652174,0.0754310344827586,0.6064767181723183,0.4616730111761963,0.6205097555767747,1,1,10,5,5.2,2.0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
25,0,3940,0,1,0,1,0,1,0,0,7798.697633567453,9,57692.89264568032,53,109,199,519,16636.4536252024,30538.2021994012,237058.84039703992,152.62801491011376,153.45830250955376,456.7607714779189,36.333333333333336,33.166666666666664,43.25,0.1376146788990825,0.0402010050251256,0.0539499036608863,0.6773346817023588,0.6775578833233572,0.6637301221681909,1,1,10,6,2.7,7.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
41,0,1353,1,0,1,0,0,0,0,24,3355.6092692476227,5,2235.1306855858725,35,99,116,364,6945.863298733746,9283.668603341575,14651.49566790933,70.1602353407449,80.03162589087565,40.25136172502563,33.0,19.33333333333333,30.33333333333333,0.0707070707070707,0.0862068965517241,0.0769230769230769,0.6278592359412161,0.6875749601178972,0.7000881845667688,1,1,5,4,3.3,5.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
