engagement_id,customer_id,campaign_id,channel,sent,delivered,opened,clicked,engagement_date,engagement_time,conversion_status
21487,2509,36,Email,Yes,Yes,No,No,2022-05-31 09:32:30,09:32:30,No
21488,3104,36,Email,Yes,Yes,No,No,2022-07-02 11:30:53,11:30:53,No
21489,136,36,Email,Yes,Yes,Yes,No,2022-07-01 10:20:34,10:20:34,No
21490,9410,36,Email,Yes,Yes,Yes,No,2022-05-23 09:39:21,09:39:21,No
21491,7369,36,Email,Yes,Yes,No,No,2022-07-06 10:24:37,10:24:37,No
21492,570,36,Email,Yes,Yes,No,Yes,2022-05-23 13:35:18,13:35:18,No
21493,1022,36,Email,Yes,Yes,Yes,No,2022-06-04 12:35:03,12:35:03,No
21494,2669,36,Email,Yes,Yes,No,No,2022-06-24 12:15:31,12:15:31,Yes
21495,9891,36,Email,Yes,Yes,No,No,2022-06-10 14:52:53,14:52:53,No
21496,8644,36,Email,Yes,Yes,Yes,Yes,2022-07-03 14:46:00,14:46:00,No
21497,2360,36,Email,Yes,Yes,No,No,2022-06-26 15:24:56,15:24:56,No
21498,9193,36,Email,Yes,Yes,Yes,Yes,2022-05-19 12:10:16,12:10:16,Yes
21499,3273,36,Email,Yes,Yes,Yes,No,2022-05-21 08:39:21,08:39:21,Yes
21500,7622,36,Email,Yes,Yes,No,No,2022-05-25 17:00:06,17:00:06,No
21501,662,36,Email,Yes,Yes,No,No,2022-05-23 10:28:58,10:28:58,No
21502,9375,36,Email,Yes,Yes,No,No,2022-05-25 11:12:35,11:12:35,No
21503,5723,36,Email,Yes,Yes,Yes,No,2022-07-05 13:15:58,13:15:58,No
21504,7372,36,Email,Yes,Yes,No,No,2022-06-16 16:04:14,16:04:14,No
21505,6267,36,Email,Yes,Yes,Yes,No,2022-06-13 13:26:27,13:26:27,No
21506,7855,36,Email,Yes,Yes,No,No,2022-07-07 08:03:06,08:03:06,No
21507,3192,36,Email,Yes,Yes,Yes,No,2022-07-03 12:57:00,12:57:00,Yes
21508,4152,36,Email,Yes,Yes,Yes,No,2022-05-26 10:55:52,10:55:52,No
21509,6063,36,Email,Yes,Yes,No,No,2022-05-25 16:32:01,16:32:01,No
21510,1100,36,Email,Yes,Yes,No,No,2022-06-19 10:01:08,10:01:08,No
21511,122,36,Email,Yes,Yes,Yes,Yes,2022-07-04 08:10:23,08:10:23,No
21512,6552,36,Email,Yes,Yes,No,No,2022-06-25 11:45:41,11:45:41,No
21513,9410,36,Email,Yes,Yes,No,No,2022-07-01 18:30:54,18:30:54,No
21514,9434,36,Email,Yes,Yes,No,Yes,2022-06-19 11:57:33,11:57:33,No
21515,3483,36,Email,Yes,Yes,No,No,2022-07-03 11:36:07,11:36:07,Yes
21516,36,36,Email,Yes,Yes,Yes,No,2022-06-26 09:03:20,09:03:20,No
21517,412,36,Email,Yes,Yes,No,No,2022-07-01 12:17:41,12:17:41,No
21518,7570,36,Email,Yes,Yes,No,No,2022-05-28 15:34:15,15:34:15,No
21519,7594,36,Email,Yes,Yes,Yes,Yes,2022-05-21 20:24:49,20:24:49,Yes
21520,4659,36,Email,Yes,Yes,No,No,2022-05-26 12:38:50,12:38:50,No
21521,320,36,Email,Yes,Yes,No,No,2022-06-18 17:47:45,17:47:45,No
21522,2483,36,Email,Yes,Yes,No,No,2022-07-06 14:37:00,14:37:00,No
21523,8741,36,Email,Yes,Yes,No,No,2022-06-17 11:39:40,11:39:40,No
21524,9261,36,Email,Yes,Yes,Yes,No,2022-06-15 14:53:16,14:53:16,Yes
21525,3104,36,Email,Yes,Yes,No,No,2022-07-08 12:40:32,12:40:32,No
21526,4806,36,Email,Yes,Yes,No,No,2022-06-04 12:13:02,12:13:02,No
21527,3541,36,Email,Yes,Yes,No,No,2022-07-08 18:07:33,18:07:33,Yes
21528,3201,36,Email,Yes,Yes,Yes,No,2022-07-02 15:37:28,15:37:28,No
21529,6880,36,Email,Yes,Yes,Yes,No,2022-06-12 08:44:48,08:44:48,No
21530,4799,36,Email,Yes,Yes,No,No,2022-07-03 15:39:19,15:39:19,No
21531,2473,36,Email,Yes,Yes,No,No,2022-05-31 06:34:25,06:34:25,Yes
21532,3389,36,Email,Yes,Yes,No,No,2022-07-08 16:42:01,16:42:01,No
21533,8598,36,Email,Yes,Yes,No,No,2022-06-14 09:50:30,09:50:30,No
21534,3171,36,Email,Yes,Yes,No,No,2022-07-07 13:58:37,13:58:37,No
21535,7189,36,Email,Yes,Yes,No,No,2022-06-08 11:43:41,11:43:41,No
21536,1693,36,Email,Yes,Yes,No,No,2022-05-22 17:18:37,17:18:37,No
21537,8050,36,Email,Yes,Yes,No,No,2022-06-22 12:18:15,12:18:15,No
21538,1104,36,Email,Yes,Yes,Yes,No,2022-07-03 12:11:33,12:11:33,No
21539,6712,36,Email,Yes,Yes,Yes,No,2022-05-31 10:48:21,10:48:21,No
21540,3833,36,Email,Yes,Yes,Yes,No,2022-05-27 16:50:57,16:50:57,No
21541,4511,36,Email,Yes,Yes,Yes,No,2022-07-03 14:18:18,14:18:18,No
21542,2658,36,Email,Yes,Yes,No,No,2022-06-07 16:07:07,16:07:07,No
21543,5688,36,Email,Yes,Yes,No,No,2022-07-04 09:48:51,09:48:51,Yes
21544,9239,36,Email,Yes,Yes,No,No,2022-05-29 12:56:03,12:56:03,No
21545,7310,36,Email,Yes,Yes,Yes,No,2022-06-21 09:51:36,09:51:36,Yes
21546,4831,36,Email,Yes,Yes,No,No,2022-07-04 10:45:08,10:45:08,No
21547,9046,36,Email,Yes,Yes,No,Yes,2022-06-20 13:02:57,13:02:57,No
21548,4326,36,Email,Yes,Yes,No,No,2022-05-24 11:00:26,11:00:26,No
21549,3498,36,Email,Yes,Yes,Yes,No,2022-07-06 11:52:56,11:52:56,Yes
21550,8216,36,Email,Yes,Yes,No,No,2022-07-03 17:18:48,17:18:48,No
21551,1244,36,Email,Yes,Yes,No,No,2022-06-08 14:49:51,14:49:51,No
21552,503,36,Email,Yes,Yes,No,No,2022-07-05 08:14:05,08:14:05,No
21553,5074,36,Email,Yes,Yes,No,No,2022-07-03 14:58:11,14:58:11,Yes
21554,5382,36,Email,Yes,Yes,No,No,2022-07-07 17:57:51,17:57:51,No
21555,516,36,Email,Yes,Yes,No,No,2022-06-17 12:07:56,12:07:56,No
21556,9013,36,Email,Yes,Yes,No,No,2022-07-02 12:21:26,12:21:26,Yes
21557,4290,36,Email,Yes,Yes,No,Yes,2022-07-08 08:13:50,08:13:50,Yes
21558,6300,36,Email,Yes,Yes,No,No,2022-07-05 17:08:14,17:08:14,No
21559,1113,36,Email,Yes,Yes,Yes,No,2022-05-23 16:18:22,16:18:22,No
21560,7221,36,Email,Yes,Yes,No,No,2022-05-26 15:25:18,15:25:18,Yes
21561,8142,36,Email,Yes,Yes,Yes,No,2022-07-03 14:48:52,14:48:52,No
21562,9630,36,Email,Yes,Yes,No,No,2022-07-02 10:05:55,10:05:55,No
21563,1662,36,Email,Yes,Yes,No,No,2022-06-23 13:23:12,13:23:12,No
21564,2049,36,Email,Yes,Yes,Yes,No,2022-05-22 12:22:37,12:22:37,No
21565,9489,36,Email,Yes,Yes,Yes,Yes,2022-06-20 07:57:04,07:57:04,No
21566,7367,36,Email,Yes,Yes,Yes,No,2022-05-31 17:56:45,17:56:45,No
21567,5947,36,Email,Yes,Yes,Yes,No,2022-06-05 14:35:11,14:35:11,No
21568,3220,36,Email,Yes,Yes,No,No,2022-07-02 11:14:04,11:14:04,No
21569,7853,36,Email,Yes,Yes,No,No,2022-05-20 07:46:15,07:46:15,No
21570,8137,36,Email,Yes,Yes,No,No,2022-07-05 16:26:44,16:26:44,No
21571,5531,36,Email,Yes,Yes,No,No,2022-07-04 12:17:16,12:17:16,No
21572,7210,36,Email,Yes,Yes,No,No,2022-06-12 17:12:56,17:12:56,No
21573,2769,36,Email,Yes,Yes,No,No,2022-06-05 09:41:33,09:41:33,No
21574,7724,36,Email,Yes,Yes,No,No,2022-06-20 09:19:02,09:19:02,No
21575,1558,36,Email,Yes,Yes,Yes,No,2022-07-01 12:12:20,12:12:20,No
21576,3315,36,Email,Yes,Yes,No,No,2022-05-26 15:57:15,15:57:15,No
21577,4917,36,Email,Yes,Yes,No,No,2022-07-02 16:12:54,16:12:54,No
21578,6664,36,Email,Yes,Yes,No,No,2022-07-02 07:37:31,07:37:31,No
21579,5355,36,Email,Yes,Yes,Yes,No,2022-06-28 15:14:55,15:14:55,Yes
21580,4152,36,Email,Yes,Yes,No,No,2022-07-01 18:38:31,18:38:31,No
21581,1990,36,Email,Yes,Yes,No,No,2022-07-06 07:09:00,07:09:00,No
21582,6692,36,Email,Yes,Yes,Yes,No,2022-07-08 12:47:08,12:47:08,No
21583,4505,36,Email,Yes,Yes,No,No,2022-05-19 12:34:03,12:34:03,No
21584,473,36,Email,Yes,Yes,No,No,2022-06-13 11:41:18,11:41:18,No
21585,7600,36,Email,Yes,Yes,No,No,2022-07-05 12:47:53,12:47:53,No
21586,6595,36,Email,Yes,Yes,No,No,2022-07-06 15:09:13,15:09:13,No
21587,5077,36,Email,Yes,Yes,No,No,2022-07-02 12:36:29,12:36:29,No
21588,8782,36,Email,Yes,Yes,No,No,2022-05-25 11:09:14,11:09:14,No
21589,5550,36,Email,Yes,Yes,No,Yes,2022-06-16 15:01:44,15:01:44,No
21590,6063,36,Email,Yes,Yes,No,No,2022-05-28 16:14:28,16:14:28,No
21591,1608,36,Email,Yes,Yes,No,No,2022-05-22 08:30:38,08:30:38,No
21592,3972,36,Email,Yes,Yes,No,No,2022-05-23 13:21:22,13:21:22,No
21593,4263,36,Email,Yes,Yes,No,No,2022-06-18 16:59:51,16:59:51,No
21594,3536,36,Email,Yes,Yes,No,No,2022-06-29 14:30:19,14:30:19,No
21595,3732,36,Email,Yes,Yes,No,No,2022-07-06 14:23:20,14:23:20,No
21596,5159,36,Email,Yes,Yes,No,No,2022-06-04 15:48:54,15:48:54,No
21597,1070,36,Email,Yes,Yes,Yes,No,2022-06-15 12:56:19,12:56:19,No
21598,1312,36,Email,Yes,Yes,No,No,2022-05-20 13:43:17,13:43:17,No
21599,5036,36,Email,Yes,Yes,No,No,2022-05-21 15:29:12,15:29:12,No
21600,3298,36,Email,Yes,Yes,No,No,2022-05-20 14:14:41,14:14:41,No
21601,8930,36,Email,Yes,Yes,Yes,No,2022-07-06 16:17:19,16:17:19,No
21602,9301,36,Email,Yes,Yes,Yes,No,2022-07-01 16:31:08,16:31:08,No
21603,825,36,Email,Yes,Yes,Yes,No,2022-07-01 14:22:46,14:22:46,Yes
21604,2010,36,Email,Yes,Yes,Yes,No,2022-07-05 16:21:01,16:21:01,No
21605,2955,36,Email,Yes,Yes,Yes,No,2022-07-03 05:41:39,05:41:39,No
21606,5428,36,Email,Yes,Yes,Yes,No,2022-06-01 07:39:06,07:39:06,No
21607,782,36,Email,Yes,Yes,No,No,2022-07-07 16:58:37,16:58:37,No
21608,4864,36,Email,Yes,Yes,No,No,2022-07-08 14:51:29,14:51:29,No
21609,7982,36,Email,Yes,Yes,Yes,No,2022-05-31 14:24:13,14:24:13,No
21610,7535,36,Email,Yes,Yes,No,No,2022-06-24 18:38:04,18:38:04,No
21611,543,36,Email,Yes,Yes,No,No,2022-06-08 15:00:44,15:00:44,No
21612,4372,36,Email,Yes,Yes,No,No,2022-06-01 13:21:50,13:21:50,No
21613,1386,36,Email,Yes,Yes,No,No,2022-06-02 05:36:26,05:36:26,Yes
21614,880,36,Email,Yes,Yes,No,Yes,2022-07-08 17:42:40,17:42:40,Yes
21615,3001,36,Email,Yes,Yes,No,No,2022-06-13 15:41:16,15:41:16,No
21616,8715,36,Email,Yes,Yes,Yes,No,2022-06-24 12:24:00,12:24:00,No
21617,6135,36,Email,Yes,Yes,No,No,2022-06-08 16:27:56,16:27:56,No
21618,965,36,Email,Yes,Yes,No,No,2022-06-30 03:28:48,03:28:48,No
21619,8009,36,Email,Yes,Yes,No,No,2022-06-08 12:35:49,12:35:49,No
21620,5189,36,Email,Yes,Yes,No,Yes,2022-07-03 11:39:30,11:39:30,No
21621,162,36,Email,Yes,Yes,No,No,2022-06-07 11:05:40,11:05:40,No
21622,3594,36,Email,Yes,Yes,No,No,2022-06-02 12:20:02,12:20:02,No
21623,2922,36,Email,Yes,Yes,No,No,2022-06-29 13:31:38,13:31:38,Yes
21624,1969,36,Email,Yes,Yes,Yes,No,2022-06-11 14:00:40,14:00:40,Yes
21625,2416,36,Email,Yes,Yes,No,No,2022-06-15 08:09:34,08:09:34,No
21626,1523,36,Email,Yes,Yes,No,No,2022-06-01 13:28:34,13:28:34,No
21627,9968,36,Email,Yes,Yes,Yes,No,2022-06-24 09:26:25,09:26:25,No
21628,3460,36,Email,Yes,Yes,No,No,2022-07-02 15:26:08,15:26:08,No
21629,4588,36,Email,Yes,Yes,No,No,2022-05-31 10:30:57,10:30:57,Yes
21630,9032,36,Email,Yes,Yes,No,No,2022-05-23 14:50:13,14:50:13,No
21631,2667,36,Email,Yes,Yes,No,No,2022-07-01 15:44:19,15:44:19,No
21632,4722,36,Email,Yes,Yes,No,Yes,2022-06-10 15:25:38,15:25:38,No
21633,1993,36,Email,Yes,Yes,No,Yes,2022-06-20 13:08:14,13:08:14,No
21634,5784,36,Email,Yes,Yes,No,No,2022-06-21 11:01:58,11:01:58,No
21635,4526,36,Email,Yes,Yes,Yes,No,2022-06-14 12:40:24,12:40:24,No
21636,2777,36,Email,Yes,Yes,Yes,No,2022-07-04 14:20:54,14:20:54,No
21637,6704,36,Email,Yes,Yes,No,No,2022-06-23 12:21:50,12:21:50,No
21638,7394,36,Email,Yes,Yes,No,No,2022-07-03 18:17:38,18:17:38,No
21639,6989,36,Email,Yes,Yes,No,No,2022-07-07 12:59:46,12:59:46,No
21640,2160,36,Email,Yes,Yes,No,No,2022-06-09 17:04:25,17:04:25,No
21641,6508,36,Email,Yes,Yes,No,No,2022-05-26 16:03:47,16:03:47,No
21642,3424,36,Email,Yes,Yes,Yes,No,2022-06-14 12:40:15,12:40:15,No
21643,1616,36,Email,Yes,Yes,No,No,2022-06-11 16:36:17,16:36:17,No
21644,5801,36,Email,Yes,Yes,Yes,No,2022-07-07 15:40:18,15:40:18,No
21645,279,36,Email,Yes,Yes,No,No,2022-06-27 12:05:35,12:05:35,Yes
21646,2561,36,Email,Yes,Yes,No,No,2022-06-10 17:48:51,17:48:51,Yes
21647,9970,36,Email,Yes,Yes,No,No,2022-07-02 13:06:06,13:06:06,No
21648,4125,36,Email,Yes,Yes,Yes,No,2022-07-07 14:51:04,14:51:04,No
21649,1668,36,Email,Yes,Yes,No,No,2022-07-05 11:42:38,11:42:38,No
21650,5696,36,Email,Yes,Yes,No,No,2022-07-05 11:30:41,11:30:41,No
21651,4240,36,Email,Yes,No,Yes,No,2022-07-08 09:04:31,09:04:31,No
21652,2007,36,Email,Yes,Yes,No,No,2022-07-07 14:00:32,14:00:32,No
21653,7569,36,Email,Yes,Yes,No,No,2022-07-01 13:22:33,13:22:33,No
21654,8899,36,Email,Yes,Yes,Yes,No,2022-06-14 12:14:59,12:14:59,No
21655,4440,36,Email,Yes,Yes,No,No,2022-06-07 13:36:12,13:36:12,Yes
21656,2045,36,Email,Yes,Yes,No,No,2022-05-19 15:46:42,15:46:42,No
21657,6068,36,Email,Yes,Yes,No,No,2022-07-05 14:47:17,14:47:17,No
21658,4279,36,Email,Yes,Yes,No,No,2022-06-17 09:56:29,09:56:29,No
21659,1311,36,Email,Yes,Yes,No,Yes,2022-06-12 13:02:05,13:02:05,No
21660,3525,36,Email,Yes,Yes,No,Yes,2022-06-11 11:58:29,11:58:29,No
21661,5108,36,Email,Yes,Yes,No,No,2022-06-16 17:05:20,17:05:20,Yes
21662,3093,36,Email,Yes,Yes,No,Yes,2022-06-20 14:57:59,14:57:59,No
21663,4870,36,Email,Yes,Yes,No,No,2022-07-05 12:25:40,12:25:40,No
21664,6147,36,Email,Yes,Yes,No,Yes,2022-07-06 12:19:16,12:19:16,No
21665,4439,36,Email,Yes,Yes,No,No,2022-07-08 08:23:57,08:23:57,No
21666,2313,36,Email,Yes,Yes,No,Yes,2022-05-30 14:34:16,14:34:16,No
21667,2906,36,Email,Yes,Yes,No,No,2022-06-06 10:11:12,10:11:12,No
21668,4763,36,Email,Yes,Yes,No,No,2022-07-05 18:58:15,18:58:15,No
21669,7428,36,Email,Yes,Yes,No,No,2022-06-13 19:39:37,19:39:37,Yes
21670,3304,36,Email,Yes,Yes,No,No,2022-06-08 13:34:41,13:34:41,Yes
21671,4574,36,Email,Yes,No,No,No,2022-05-28 10:38:39,10:38:39,No
21672,3560,36,Email,Yes,Yes,No,No,2022-06-23 12:44:49,12:44:49,No
21673,3142,36,Email,Yes,Yes,Yes,No,2022-06-21 12:18:42,12:18:42,No
21674,5183,36,Email,Yes,Yes,No,No,2022-07-06 11:41:26,11:41:26,No
21675,786,36,Email,Yes,Yes,No,No,2022-06-18 11:41:52,11:41:52,No
21676,6080,36,Email,Yes,Yes,No,No,2022-07-06 14:24:01,14:24:01,No
21677,1016,36,Email,Yes,Yes,Yes,No,2022-07-02 07:09:11,07:09:11,No
21678,7777,36,Email,Yes,Yes,No,No,2022-07-05 12:59:07,12:59:07,No
21679,2987,36,Email,Yes,Yes,No,No,2022-06-09 12:45:12,12:45:12,No
21680,9323,36,Email,Yes,Yes,No,No,2022-06-15 07:27:11,07:27:11,No
21681,4956,36,Email,Yes,Yes,No,No,2022-07-05 09:03:28,09:03:28,No
21682,3449,36,Email,Yes,Yes,No,No,2022-06-13 13:49:23,13:49:23,No
21683,1019,36,Email,Yes,Yes,No,No,2022-06-11 10:22:54,10:22:54,No
21684,9818,36,Email,Yes,Yes,No,No,2022-07-01 06:48:04,06:48:04,No
21685,2080,36,Email,Yes,Yes,No,No,2022-06-06 08:06:55,08:06:55,No
21686,4538,36,Email,Yes,Yes,No,No,2022-07-03 12:00:51,12:00:51,No
21687,2599,36,Email,Yes,Yes,Yes,No,2022-07-05 13:24:25,13:24:25,No
21688,7999,36,Email,Yes,Yes,No,Yes,2022-07-06 09:33:37,09:33:37,No
21689,7744,36,Email,Yes,Yes,No,No,2022-05-22 11:45:32,11:45:32,No
21690,282,36,Email,Yes,Yes,No,No,2022-05-25 15:17:46,15:17:46,No
21691,6176,36,Email,Yes,Yes,No,No,2022-06-30 13:45:34,13:45:34,No
21692,3865,36,Email,Yes,Yes,No,No,2022-07-07 14:43:08,14:43:08,No
21693,9096,36,Email,Yes,Yes,No,No,2022-07-05 10:41:50,10:41:50,No
21694,6345,36,Email,Yes,Yes,No,No,2022-06-15 14:29:40,14:29:40,No
21695,2611,36,Email,Yes,Yes,Yes,No,2022-06-03 10:39:46,10:39:46,No
21696,4906,36,Email,Yes,Yes,Yes,No,2022-06-26 13:46:54,13:46:54,No
21697,9397,36,Email,Yes,Yes,No,No,2022-05-31 13:24:26,13:24:26,No
21698,7361,36,Email,Yes,Yes,Yes,No,2022-05-28 15:33:23,15:33:23,No
21699,1669,36,Email,Yes,Yes,No,No,2022-07-07 14:44:12,14:44:12,No
21700,1388,36,Email,Yes,Yes,Yes,No,2022-07-08 11:55:56,11:55:56,No
21701,5407,36,Email,Yes,Yes,No,No,2022-06-24 12:12:32,12:12:32,No
21702,6540,36,Email,Yes,Yes,No,Yes,2022-05-21 11:37:08,11:37:08,No
21703,8659,36,Email,Yes,Yes,No,No,2022-06-21 19:19:37,19:19:37,No
21704,4571,36,Email,Yes,Yes,Yes,No,2022-07-07 16:07:51,16:07:51,No
21705,8516,36,Email,Yes,Yes,No,No,2022-07-02 13:12:47,13:12:47,No
21706,4993,36,Email,Yes,Yes,No,No,2022-07-06 14:43:26,14:43:26,No
21707,7528,36,Email,Yes,Yes,No,No,2022-07-04 15:29:20,15:29:20,No
21708,7143,36,Email,Yes,Yes,Yes,No,2022-05-31 13:45:11,13:45:11,No
21709,4871,36,Email,Yes,Yes,No,No,2022-05-19 13:16:05,13:16:05,No
21710,4710,36,Email,Yes,Yes,No,No,2022-05-26 14:58:22,14:58:22,No
21711,8288,36,Email,Yes,Yes,No,No,2022-06-27 10:10:08,10:10:08,No
21712,5405,36,Email,Yes,Yes,No,No,2022-07-07 14:23:27,14:23:27,No
21713,7265,36,Email,Yes,Yes,Yes,No,2022-06-21 16:32:21,16:32:21,No
21714,273,36,Email,Yes,Yes,No,No,2022-07-05 07:05:27,07:05:27,No
21715,468,36,Email,Yes,Yes,No,Yes,2022-06-02 08:30:16,08:30:16,No
21716,7118,36,Email,Yes,Yes,No,No,2022-07-03 11:47:37,11:47:37,No
21717,1912,36,Email,Yes,Yes,Yes,No,2022-07-06 10:39:55,10:39:55,No
21718,95,36,Email,Yes,Yes,No,No,2022-06-05 15:32:24,15:32:24,Yes
21719,7686,36,Email,Yes,Yes,No,No,2022-06-19 14:54:49,14:54:49,No
21720,4387,36,Email,Yes,Yes,No,No,2022-06-06 11:47:33,11:47:33,No
21721,6820,36,Email,Yes,Yes,No,No,2022-05-27 15:36:02,15:36:02,No
21722,5966,36,Email,Yes,Yes,No,No,2022-07-01 16:30:09,16:30:09,No
21723,3859,36,Email,Yes,Yes,No,No,2022-06-11 15:37:29,15:37:29,No
21724,2876,36,Email,Yes,Yes,No,No,2022-07-05 09:11:57,09:11:57,No
21725,6404,36,Email,Yes,Yes,No,No,2022-07-07 11:44:01,11:44:01,No
21726,4855,36,Email,Yes,Yes,Yes,No,2022-07-06 13:31:02,13:31:02,No
21727,2346,36,Email,Yes,Yes,Yes,No,2022-06-01 14:41:06,14:41:06,Yes
21728,4957,36,Email,Yes,Yes,Yes,No,2022-06-04 13:43:37,13:43:37,No
21729,6096,36,Email,Yes,Yes,No,No,2022-07-03 15:12:59,15:12:59,No
21730,6640,36,Email,Yes,Yes,No,No,2022-07-01 15:10:59,15:10:59,No
21731,3348,36,Email,Yes,Yes,No,No,2022-07-06 12:34:23,12:34:23,No
21732,3516,36,Email,Yes,Yes,No,No,2022-05-31 11:41:49,11:41:49,No
21733,3427,36,Email,Yes,Yes,Yes,No,2022-06-28 12:38:55,12:38:55,No
21734,4546,36,Email,Yes,Yes,Yes,No,2022-07-06 16:29:32,16:29:32,Yes
21735,1171,36,Email,Yes,Yes,No,No,2022-07-08 12:04:46,12:04:46,No
21736,7378,36,Email,Yes,Yes,No,No,2022-07-07 12:26:55,12:26:55,No
21737,4431,36,Email,Yes,Yes,No,No,2022-07-06 04:28:37,04:28:37,No
21738,8291,36,Email,Yes,Yes,No,No,2022-06-21 09:21:57,09:21:57,No
21739,5346,36,Email,Yes,Yes,No,No,2022-05-27 11:50:26,11:50:26,No
21740,4863,36,Email,Yes,Yes,No,No,2022-06-19 18:01:55,18:01:55,Yes
21741,7072,36,Email,Yes,Yes,No,No,2022-06-10 11:43:04,11:43:04,No
21742,3429,36,Email,Yes,Yes,No,No,2022-06-11 16:40:01,16:40:01,No
21743,5118,36,Email,Yes,Yes,No,No,2022-06-22 10:58:01,10:58:01,No
21744,582,36,Email,Yes,Yes,Yes,No,2022-07-06 10:19:22,10:19:22,No
21745,7177,36,Email,Yes,Yes,No,No,2022-06-11 16:05:58,16:05:58,No
21746,7555,36,Email,Yes,Yes,No,No,2022-06-29 10:25:58,10:25:58,No
21747,922,36,Email,Yes,Yes,Yes,No,2022-06-26 11:03:27,11:03:27,No
21748,3529,36,Email,Yes,Yes,No,No,2022-07-01 11:22:17,11:22:17,No
21749,469,36,Email,Yes,Yes,Yes,No,2022-07-06 10:27:27,10:27:27,No
21750,244,36,Email,Yes,Yes,No,No,2022-06-08 15:35:25,15:35:25,No
21751,2512,36,Email,Yes,Yes,Yes,No,2022-05-23 12:52:36,12:52:36,No
21752,1761,36,Email,Yes,Yes,No,Yes,2022-07-03 14:02:34,14:02:34,No
21753,8018,36,Email,Yes,Yes,No,No,2022-06-26 15:44:54,15:44:54,No
21754,7223,36,Email,Yes,Yes,Yes,No,2022-05-19 09:46:42,09:46:42,No
21755,8570,36,Email,Yes,Yes,No,No,2022-06-09 12:35:14,12:35:14,Yes
21756,1031,36,Email,Yes,Yes,No,No,2022-05-25 10:23:45,10:23:45,Yes
21757,5709,36,Email,Yes,Yes,No,No,2022-07-01 13:41:39,13:41:39,No
21758,5319,36,Email,Yes,Yes,No,No,2022-07-02 11:02:36,11:02:36,Yes
21759,3689,36,Email,Yes,Yes,No,No,2022-06-21 14:57:53,14:57:53,No
21760,2416,36,Email,Yes,Yes,Yes,Yes,2022-06-11 12:09:30,12:09:30,No
21761,1069,36,Email,Yes,Yes,No,No,2022-06-11 14:38:01,14:38:01,No
21762,8820,36,Email,Yes,Yes,No,No,2022-06-27 13:12:45,13:12:45,No
21763,161,36,Email,Yes,Yes,Yes,Yes,2022-05-26 17:01:08,17:01:08,No
21764,4821,36,Email,Yes,Yes,No,No,2022-07-07 11:09:12,11:09:12,Yes
21765,6136,36,Email,Yes,Yes,No,No,2022-07-08 09:16:09,09:16:09,No
21766,8833,36,Email,Yes,Yes,No,No,2022-06-25 10:02:56,10:02:56,No
21767,4907,36,Email,Yes,Yes,No,No,2022-06-07 16:52:33,16:52:33,No
21768,4219,36,Email,Yes,Yes,No,No,2022-06-23 17:03:00,17:03:00,Yes
21769,6436,36,Email,Yes,No,No,No,2022-06-01 10:26:05,10:26:05,No
21770,1087,36,Email,Yes,Yes,No,No,2022-07-06 12:52:52,12:52:52,No
21771,5039,36,Email,Yes,Yes,No,No,2022-07-01 11:52:12,11:52:12,No
21772,9607,36,Email,Yes,Yes,No,No,2022-07-04 08:45:42,08:45:42,No
21773,2064,36,Email,Yes,Yes,No,No,2022-07-03 11:51:40,11:51:40,No
21774,258,36,Email,Yes,Yes,Yes,No,2022-06-20 06:20:39,06:20:39,No
21775,4284,36,Email,Yes,Yes,No,No,2022-07-06 17:10:18,17:10:18,No
21776,2215,36,Email,Yes,Yes,No,No,2022-06-07 10:22:52,10:22:52,No
21777,5267,36,Email,Yes,Yes,No,No,2022-07-06 13:35:29,13:35:29,Yes
21778,4899,36,Email,Yes,Yes,No,No,2022-07-03 10:47:49,10:47:49,Yes
21779,5272,36,Email,Yes,Yes,No,No,2022-07-05 10:41:26,10:41:26,No
21780,188,36,Email,Yes,Yes,No,No,2022-06-18 15:52:27,15:52:27,Yes
21781,6741,36,Email,Yes,Yes,No,No,2022-06-28 10:10:50,10:10:50,No
21782,5950,36,Email,Yes,Yes,No,No,2022-06-27 17:45:00,17:45:00,No
21783,3370,36,Email,Yes,Yes,No,No,2022-07-08 10:49:30,10:49:30,No
21784,8755,36,Email,Yes,Yes,No,No,2022-05-29 12:06:30,12:06:30,No
21785,6607,36,Email,Yes,Yes,No,No,2022-05-23 15:52:03,15:52:03,No
21786,4590,36,Email,Yes,Yes,Yes,No,2022-07-05 15:22:44,15:22:44,No
21787,6483,36,Email,Yes,Yes,Yes,No,2022-05-28 11:54:40,11:54:40,No
21788,7956,36,Email,Yes,No,No,No,2022-06-27 10:11:15,10:11:15,Yes
21789,8503,36,Email,Yes,Yes,No,No,2022-07-02 16:26:16,16:26:16,No
21790,7294,36,Email,Yes,Yes,Yes,Yes,2022-06-11 11:09:23,11:09:23,No
21791,364,36,Email,Yes,Yes,No,No,2022-07-06 12:57:19,12:57:19,No
21792,2766,36,Email,Yes,Yes,No,No,2022-07-07 15:34:03,15:34:03,No
21793,2852,36,Email,Yes,Yes,Yes,No,2022-05-19 15:28:11,15:28:11,Yes
21794,1707,36,Email,Yes,Yes,No,No,2022-06-17 10:48:47,10:48:47,No
21795,4032,36,Email,Yes,Yes,No,No,2022-06-13 15:07:48,15:07:48,No
21796,7619,36,Email,Yes,Yes,No,No,2022-05-31 15:03:02,15:03:02,No
21797,8907,36,Email,Yes,Yes,No,No,2022-07-03 16:52:50,16:52:50,No
