customer_id,has_mobile_app,has_web_account,mobile_logins_per_week,web_logins_per_week,avg_mobile_session_duration,avg_web_session_duration,last_mobile_login,last_web_login
8176,Yes,Yes,10,5,0.4,4.1,2025-02-24 23:04:54.950431,2025-02-12 06:08:57.164210
8177,Yes,Yes,9,5,0.0,3.7,2025-02-18 08:10:32.203359,2025-01-27 04:30:53.067825
8178,No,Yes,0,8,0.0,4.3,,2025-02-10 03:05:46.722261
8179,Yes,Yes,6,4,6.1,2.2,2025-02-25 05:33:42.341314,2025-02-02 04:18:03.999092
8180,Yes,Yes,6,6,3.2,3.3,2025-02-22 23:20:25.670037,2025-02-02 15:47:58.598800
8181,No,Yes,0,9,0.0,5.5,,2025-02-04 03:45:28.307794
8182,Yes,Yes,10,5,3.6,3.1,2025-02-18 13:43:02.490193,2025-02-17 11:39:33.494626
8183,Yes,Yes,7,4,2.8,8.1,2025-02-17 19:44:52.340160,2025-02-15 14:24:17.156323
8184,Yes,Yes,11,5,4.2,7.1,2025-02-23 05:19:43.101358,2025-01-29 08:39:26.698635
8185,No,Yes,0,8,0.0,7.2,,2025-01-27 15:19:31.028881
8186,Yes,Yes,9,5,5.6,7.5,2025-02-24 18:42:24.338518,2025-02-04 23:25:02.243598
8187,Yes,Yes,12,5,1.2,1.3,2025-02-16 02:43:09.513265,2025-02-18 15:57:31.864152
8188,Yes,No,11,0,4.4,0.0,2025-02-19 09:41:57.341857,
8189,Yes,Yes,5,8,4.1,7.0,2025-02-18 07:06:57.082829,2025-02-13 00:39:23.874114
8190,Yes,Yes,6,7,6.3,5.6,2025-02-16 17:25:30.523812,2025-02-18 16:14:12.314163
8191,Yes,No,5,0,4.9,0.0,2025-02-16 23:26:48.934631,
8192,Yes,No,9,0,4.4,0.0,2025-02-16 11:49:52.879376,
8193,Yes,Yes,8,8,5.0,4.5,2025-02-18 20:01:43.578130,2025-01-28 06:48:04.931888
8194,No,Yes,0,3,0.0,1.3,,2025-02-12 11:50:08.276036
8195,Yes,Yes,8,3,1.8,4.2,2025-02-20 01:38:37.401008,2025-02-24 08:43:21.646168
8196,No,Yes,0,5,0.0,6.1,,2025-02-04 17:38:37.724054
8197,Yes,Yes,10,4,2.5,4.7,2025-02-24 17:34:00.530218,2025-02-14 16:46:15.489281
8198,No,Yes,0,6,0.0,4.5,,2024-12-18 01:57:09.527037
8199,No,Yes,0,8,0.0,4.0,,2025-02-13 10:13:06.412495
8200,Yes,Yes,12,4,4.0,5.1,2025-02-21 16:52:47.163199,2025-02-18 05:15:10.709258
8201,Yes,Yes,6,3,4.4,7.3,2025-02-25 02:36:06.004723,2025-02-20 05:40:34.650937
8202,Yes,Yes,10,6,3.5,8.4,2025-02-16 15:09:31.932944,2025-02-24 23:37:08.771287
8203,No,Yes,0,4,0.0,8.6,,2025-02-04 01:16:55.202351
8204,Yes,Yes,7,6,4.8,8.2,2025-02-19 20:28:06.703936,2025-02-24 07:35:36.825620
8205,Yes,Yes,7,8,5.9,9.0,2025-02-16 21:08:50.675871,2025-02-06 04:30:10.674160
8206,Yes,Yes,7,3,4.2,4.4,2025-02-17 06:25:25.476647,2025-02-12 01:13:26.389943
8207,Yes,Yes,5,7,3.4,4.5,2025-02-20 14:08:06.491706,2025-01-31 03:53:00.807949
8208,Yes,Yes,10,5,4.5,5.2,2025-02-24 18:27:50.095555,2025-01-29 12:57:36.043185
8209,Yes,No,5,0,3.5,0.0,2025-02-17 03:21:19.230163,
8210,Yes,Yes,6,5,3.8,4.0,2025-02-24 05:45:24.278341,2025-02-10 17:17:31.330808
8211,No,Yes,0,5,0.0,5.1,,2024-10-06 20:47:16.082730
8212,Yes,Yes,10,5,3.7,6.0,2025-02-19 15:27:34.426271,2025-01-31 16:51:28.064513
8213,Yes,Yes,6,6,5.2,4.5,2025-02-21 23:28:55.987460,2025-02-25 10:42:48.825947
8214,No,Yes,0,8,0.0,3.5,,2025-02-14 03:24:50.306970
8215,Yes,Yes,11,4,0.7,5.7,2025-02-21 12:08:28.503544,2025-02-18 00:39:53.783949
8216,Yes,Yes,6,7,4.9,7.5,2023-11-07 08:06:30.369536,2023-11-24 00:32:26.001627
8217,Yes,Yes,6,8,3.5,9.0,2025-02-16 19:40:23.347392,2025-01-31 03:49:42.541951
8218,Yes,Yes,11,5,2.0,5.8,2025-02-23 13:12:32.072711,2025-02-25 03:57:03.237619
8219,Yes,Yes,9,6,3.5,6.8,2025-02-20 09:03:02.661090,2025-02-18 17:41:26.553522
8220,No,Yes,0,8,0.0,3.9,,2025-02-04 06:10:29.030671
8221,Yes,Yes,5,9,4.5,2.1,2025-02-20 02:19:26.148144,2025-02-13 08:30:31.790473
8222,Yes,Yes,4,5,5.3,8.6,2025-02-20 02:56:06.630096,2025-02-16 18:35:26.810755
8223,Yes,Yes,4,4,6.2,5.5,2023-03-23 09:08:24.811348,2023-03-09 23:13:59.334908
8224,Yes,Yes,10,5,2.0,5.1,2025-02-22 07:49:02.684486,2025-02-04 21:09:31.695665
8225,No,No,0,0,0.0,0.0,,
8226,No,Yes,0,8,0.0,2.5,,2025-02-04 17:19:50.680396
8227,No,Yes,0,5,0.0,5.8,,2025-02-15 00:42:15.761642
8228,Yes,Yes,7,4,6.5,8.7,2025-02-17 23:28:47.125254,2025-01-30 15:25:50.316995
8229,Yes,Yes,6,8,7.0,7.6,2025-02-24 18:44:10.980155,2025-02-12 17:58:24.928216
8230,No,Yes,0,4,0.0,3.5,,2025-02-06 15:00:53.816346
8231,Yes,Yes,9,5,2.2,5.5,2025-02-22 21:41:07.364502,2025-02-03 03:36:36.553003
8232,Yes,Yes,12,5,2.8,4.4,2025-02-16 23:23:39.771507,2025-02-14 20:32:51.068013
8233,No,No,0,0,0.0,0.0,,
8234,Yes,Yes,7,8,3.1,4.7,2025-02-23 19:59:07.071897,2025-02-11 05:03:04.284489
8235,Yes,Yes,6,3,4.4,5.7,2025-02-22 17:32:41.604295,2025-02-05 10:05:59.467833
8236,No,Yes,0,5,0.0,1.8,,2025-02-01 07:03:02.737486
8237,No,Yes,0,5,0.0,3.0,,2025-02-04 01:23:08.520438
8238,Yes,Yes,6,7,8.0,9.8,2025-02-24 11:06:39.229258,2025-02-20 12:57:37.771984
8239,Yes,Yes,7,5,2.9,7.0,2025-02-22 01:41:27.495383,2025-02-19 02:18:06.113146
8240,Yes,Yes,5,5,4.4,8.2,2024-08-13 01:57:32.564100,2024-08-02 01:35:55.690844
8241,Yes,No,10,0,6.3,0.0,2025-02-19 10:23:04.710220,
8242,Yes,Yes,9,5,2.2,2.1,2025-02-20 19:44:11.483614,2025-02-04 10:58:11.024171
8243,Yes,Yes,6,8,2.0,4.5,2025-02-16 06:25:06.436307,2025-02-25 08:38:21.387979
8244,Yes,Yes,9,5,1.6,1.7,2025-02-15 22:00:51.879291,2025-02-01 08:12:03.540277
8245,Yes,Yes,12,4,3.8,3.0,2025-02-25 03:23:49.352091,2025-02-07 03:58:49.213915
8246,Yes,Yes,10,5,1.6,6.6,2025-02-16 04:06:33.964168,2025-02-04 14:55:30.223366
8247,No,Yes,0,7,0.0,5.7,,2025-01-28 23:31:44.589099
8248,Yes,No,5,0,4.0,0.0,2025-02-18 22:01:20.109111,
8249,Yes,Yes,4,5,5.8,3.1,2025-02-16 04:49:26.212393,2025-01-29 22:37:41.829487
8250,Yes,No,4,0,2.5,0.0,2025-02-23 03:26:56.430475,
8251,Yes,Yes,6,5,5.4,3.6,2025-02-20 18:41:34.168002,2025-02-12 19:24:10.295490
8252,No,Yes,0,5,0.0,6.5,,2025-02-03 02:46:14.269939
8253,Yes,Yes,6,9,2.8,9.4,2025-02-25 00:08:53.534066,2025-02-08 19:11:27.030457
8254,Yes,Yes,6,5,5.0,5.8,2025-02-16 16:19:26.350540,2025-02-08 07:53:05.681644
8255,Yes,Yes,6,4,2.7,8.4,2025-02-23 12:19:46.097611,2025-02-05 10:52:46.413402
8256,Yes,Yes,6,8,4.6,6.1,2025-02-20 11:09:03.871945,2025-02-17 23:21:04.872708
8257,Yes,Yes,5,7,6.7,6.4,2025-02-16 15:45:04.176210,2025-02-03 20:13:51.547722
8258,Yes,Yes,10,6,3.0,3.3,2025-02-24 13:34:59.550984,2025-01-26 20:50:31.144045
8259,Yes,Yes,12,5,4.0,6.8,2025-02-25 03:50:20.659880,2025-02-18 23:28:24.856925
8260,Yes,Yes,9,4,4.9,3.4,2025-02-16 12:24:16.464846,2025-02-16 13:03:00.796097
8261,Yes,No,11,0,3.3,0.0,2025-02-19 19:57:24.622928,
8262,Yes,Yes,5,9,3.1,8.6,2025-02-19 06:48:00.028507,2025-01-29 19:54:23.018357
8263,Yes,Yes,5,9,3.3,3.8,2025-02-19 19:29:30.788927,2025-01-31 14:14:58.038966
8264,No,Yes,0,5,0.0,6.6,,2025-02-21 20:28:11.836183
8265,Yes,Yes,7,8,6.9,3.7,2025-02-24 09:57:42.740123,2025-01-28 03:40:33.777726
8266,Yes,Yes,5,9,3.8,6.2,2025-02-20 04:04:36.923482,2025-02-02 11:29:34.276310
8267,No,Yes,0,5,0.0,6.9,,2025-02-25 00:00:53.918671
8268,Yes,Yes,12,6,5.0,4.8,2025-02-17 03:47:27.001847,2025-02-15 08:34:59.837836
8269,Yes,Yes,5,5,5.5,3.7,2025-02-22 19:36:11.898289,2025-02-04 08:04:29.939822
8270,Yes,Yes,11,4,2.0,0.9,2025-02-20 00:17:02.625599,2025-01-26 22:01:26.401177
8271,Yes,Yes,6,3,5.0,9.7,2025-02-23 12:54:18.019066,2025-01-27 20:32:27.564565
8272,Yes,Yes,10,6,4.1,3.7,2025-02-23 09:08:09.527208,2025-02-06 05:38:47.527565
8273,Yes,Yes,10,4,2.1,4.9,2025-02-16 21:34:41.323309,2025-01-29 07:01:53.150097
8274,No,Yes,0,8,0.0,8.2,,2025-02-12 04:02:20.858777
8275,Yes,Yes,10,3,1.5,7.8,2025-02-21 09:13:53.979162,2025-02-20 09:08:55.533740
8276,Yes,Yes,5,7,1.3,4.8,2025-02-20 21:17:55.988324,2025-02-03 02:51:00.325740
8277,Yes,Yes,11,5,0.5,2.0,2023-12-01 14:24:13.478289,2023-12-27 22:10:36.944748
8278,Yes,Yes,9,4,1.5,3.7,2025-02-25 03:14:06.623001,2025-02-02 10:34:56.898386
8279,Yes,No,9,0,1.7,0.0,2025-02-23 01:34:48.618610,
8280,No,No,0,0,0.0,0.0,,
8281,Yes,Yes,11,6,3.1,6.8,2025-02-18 01:11:17.497159,2025-01-30 06:04:09.417143
8282,Yes,Yes,9,5,-0.0,3.1,2025-02-24 21:59:11.232409,2025-01-31 13:10:02.118862
8283,Yes,Yes,6,6,2.3,7.2,2025-02-15 16:38:20.362340,2025-01-27 06:47:33.213453
8284,Yes,Yes,6,6,3.9,7.1,2025-02-21 18:47:53.920259,2025-01-31 15:55:45.251983
8285,Yes,No,6,0,4.8,0.0,2024-05-18 15:02:43.219044,
8286,Yes,Yes,10,5,0.2,5.4,2025-02-16 21:46:16.385595,2025-01-26 20:19:33.802202
8287,Yes,Yes,10,5,2.5,6.4,2025-02-20 12:45:40.936818,2025-01-26 19:49:12.317187
8288,Yes,Yes,10,5,3.2,6.4,2025-02-25 03:57:14.757294,2025-02-13 12:44:48.525990
8289,Yes,Yes,7,8,3.7,3.3,2025-02-21 19:22:26.893132,2025-02-15 04:42:32.472124
8290,Yes,Yes,7,8,2.6,6.2,2025-02-19 19:06:16.848126,2025-02-02 00:12:39.012216
8291,Yes,No,10,0,4.2,0.0,2025-02-24 20:32:09.282082,
8292,Yes,Yes,10,5,4.0,8.2,2025-02-21 11:40:58.894016,2025-02-16 02:54:21.141379
8293,Yes,Yes,11,4,2.8,2.4,2025-02-21 00:11:41.132481,2025-02-14 00:29:58.214458
8294,Yes,Yes,4,4,2.8,1.1,2025-02-16 10:50:00.368767,2025-01-30 10:30:24.568199
8295,Yes,Yes,8,6,1.9,6.3,2025-02-21 06:13:01.795448,2025-02-13 16:14:04.024092
8296,Yes,Yes,7,6,3.4,5.8,2025-02-20 23:50:19.099679,2025-02-23 18:38:34.886048
8297,Yes,Yes,10,4,3.3,5.6,2023-12-09 23:33:34.724389,2023-12-25 21:08:44.117777
8298,Yes,Yes,9,5,4.7,6.1,2025-02-17 09:12:12.074584,2025-02-02 20:07:17.418615
8299,Yes,Yes,7,6,4.8,2.0,2025-02-15 19:04:20.601074,2025-02-07 10:03:58.617599
8300,Yes,Yes,11,4,0.7,4.6,2025-02-16 00:23:00.551681,2025-02-08 23:34:08.507097
8301,Yes,Yes,7,8,3.6,4.8,2025-02-22 13:03:12.103797,2025-02-25 08:42:01.231755
8302,Yes,Yes,6,5,6.5,5.7,2023-06-24 15:57:49.916993,2023-06-29 12:04:10.505350
8303,Yes,Yes,5,8,4.3,6.4,2025-02-24 17:55:13.333492,2025-02-21 14:26:22.298021
8304,No,Yes,0,8,0.0,6.0,,2025-02-25 01:58:47.561566
8305,No,Yes,0,8,0.0,5.7,,2025-02-24 11:54:15.478509
8306,Yes,Yes,6,3,6.4,7.5,2025-02-19 20:03:18.823179,2025-01-28 21:41:40.386175
8307,Yes,No,6,0,3.9,0.0,2025-02-25 12:25:57.125664,
8308,Yes,No,10,0,3.9,0.0,2025-02-18 07:32:23.724640,
8309,Yes,Yes,11,6,4.6,3.4,2025-02-18 00:22:42.003403,2025-01-31 20:18:18.152331
8310,No,No,0,0,0.0,0.0,,
8311,No,Yes,0,9,0.0,6.7,,2025-02-05 11:23:34.779710
8312,Yes,Yes,6,9,4.0,6.2,2025-02-23 21:50:05.584023,2025-02-16 14:18:58.095689
8313,Yes,Yes,7,8,1.8,4.6,2025-02-16 21:35:48.257820,2025-02-06 16:55:55.098398
8314,Yes,Yes,6,4,2.2,3.4,2025-02-20 06:53:28.762408,2025-02-15 15:14:01.086177
8315,No,Yes,0,9,0.0,5.2,,2025-02-12 05:39:41.867651
8316,Yes,Yes,5,5,6.0,6.9,2024-08-04 07:07:46.579158,2024-08-23 00:37:16.882407
8317,Yes,Yes,6,7,3.9,8.1,2025-02-25 13:42:37.439338,2025-02-04 00:34:37.803528
8318,Yes,Yes,8,5,2.8,6.8,2025-02-25 00:36:37.123105,2025-02-13 10:15:41.561423
8319,Yes,Yes,11,5,2.0,9.4,2024-11-24 04:59:51.590254,2024-11-29 01:32:30.520318
8320,No,Yes,0,8,0.0,3.9,,2023-06-18 21:20:49.529733
8321,Yes,Yes,10,5,2.6,3.7,2025-02-25 04:35:17.739963,2025-02-06 06:14:24.494031
8322,Yes,Yes,7,7,6.1,6.5,2025-02-18 02:17:14.730553,2025-02-04 22:25:33.116582
8323,Yes,Yes,6,8,5.4,8.5,2025-02-18 09:18:44.634654,2025-02-07 03:29:22.581437
8324,No,Yes,0,8,0.0,2.5,,2025-02-20 03:26:24.522588
8325,Yes,Yes,6,4,5.8,1.6,2025-02-18 19:44:34.252987,2025-01-28 03:51:10.836548
8326,Yes,Yes,11,5,1.3,4.8,2025-02-18 13:36:54.770235,2025-02-05 15:12:53.624758
8327,Yes,Yes,4,9,3.5,6.3,2025-02-17 08:09:04.808897,2025-02-07 16:47:25.464415
8328,Yes,Yes,7,8,3.3,7.1,2025-02-21 15:12:12.814507,2025-02-20 21:33:36.595720
8329,Yes,No,5,0,3.8,0.0,2025-02-20 14:51:31.333401,
8330,Yes,Yes,6,4,2.2,4.6,2025-02-25 03:09:49.414001,2025-02-20 13:12:41.268197
8331,Yes,Yes,10,3,3.9,5.3,2025-02-20 12:05:39.205027,2025-02-15 13:09:16.695586
8332,Yes,Yes,6,9,4.5,5.3,2025-02-15 15:17:46.897299,2025-02-10 09:44:23.302630
8333,Yes,No,10,0,0.8,0.0,2025-02-24 21:23:41.934118,
8334,Yes,No,10,0,4.6,0.0,2025-02-19 14:48:16.444144,
8335,No,Yes,0,6,0.0,5.8,,2025-02-21 06:33:01.080693
8336,Yes,Yes,5,5,4.7,6.5,2025-02-24 11:25:44.455417,2025-02-09 08:57:24.427640
8337,Yes,Yes,9,6,1.0,5.5,2025-02-18 07:41:49.685795,2025-02-01 06:37:06.306042
8338,Yes,Yes,6,7,3.9,4.8,2025-02-17 13:53:14.665547,2025-02-08 17:28:12.669183
8339,Yes,Yes,10,4,5.4,6.2,2025-02-25 08:03:25.063810,2025-02-14 00:56:17.032736
8340,No,No,0,0,0.0,0.0,,
8341,Yes,Yes,10,4,5.5,5.2,2025-02-22 08:06:13.658867,2025-02-03 13:17:54.935986
8342,Yes,Yes,8,9,1.9,4.9,2024-01-10 09:16:00.567984,2024-02-02 23:43:12.294479
8343,No,Yes,0,8,0.0,7.2,,2023-09-26 22:54:36.069894
8344,No,Yes,0,5,0.0,5.9,,2025-02-23 09:00:14.478578
8345,Yes,Yes,10,5,3.7,6.1,2025-02-15 15:32:45.694993,2025-02-09 03:56:51.950753
8346,Yes,Yes,11,5,2.4,5.9,2025-02-25 01:35:14.944861,2025-02-17 00:27:30.178124
8347,Yes,Yes,10,5,3.6,1.8,2025-02-24 07:01:02.523251,2025-02-16 09:31:52.325597
8348,Yes,Yes,11,4,4.9,5.2,2025-02-20 16:00:14.066017,2025-01-31 09:59:44.961342
8349,Yes,Yes,11,5,3.9,5.0,2025-02-23 04:50:32.186729,2025-02-16 04:29:46.596177
8350,No,Yes,0,8,0.0,6.3,,2025-02-24 03:49:34.092262
8351,Yes,Yes,7,7,2.0,7.7,2025-02-23 11:11:28.863424,2025-02-16 20:50:07.921488
8352,Yes,No,10,0,4.5,0.0,2025-02-16 13:48:40.049278,
8353,No,Yes,0,4,0.0,3.2,,2025-02-09 09:23:16.896665
8354,Yes,No,7,0,4.8,0.0,2025-02-19 05:42:52.593109,
8355,Yes,Yes,10,5,3.7,8.6,2025-02-23 08:37:20.983273,2025-02-18 18:50:48.423905
8356,Yes,Yes,6,8,7.1,7.8,2024-10-14 21:58:59.710162,2024-10-29 12:40:37.494221
8357,Yes,Yes,10,6,2.9,6.1,2025-02-24 06:34:16.860622,2025-02-09 19:49:44.802344
8358,Yes,Yes,8,5,1.1,4.3,2025-02-24 13:46:17.116031,2025-02-12 04:41:05.987362
8359,Yes,No,7,0,2.2,0.0,2025-02-19 16:44:38.859450,
8360,No,Yes,0,10,0.0,9.0,,2025-01-30 06:42:08.580747
8361,Yes,Yes,7,4,4.8,7.7,2025-02-23 06:13:33.840007,2025-02-20 12:55:32.744924
8362,Yes,Yes,10,5,4.4,4.6,2025-02-16 16:08:02.853826,2025-02-16 17:47:10.553934
8363,Yes,No,6,0,2.1,0.0,2025-02-16 20:32:20.570225,
8364,No,No,0,0,0.0,0.0,,
8365,Yes,Yes,7,4,3.7,4.2,2025-02-19 03:32:01.436570,2025-01-26 17:41:37.246406
8366,No,Yes,0,8,0.0,5.2,,2024-01-04 08:28:17.143252
8367,Yes,No,6,0,1.9,0.0,2025-02-20 12:19:03.712965,
8368,Yes,No,10,0,2.0,0.0,2025-02-25 10:18:49.360792,
8369,Yes,Yes,6,4,5.3,8.0,2025-02-25 00:21:52.519782,2025-02-21 15:25:16.486565
8370,No,Yes,0,5,0.0,4.0,,2025-02-21 13:57:34.099607
8371,Yes,No,5,0,8.2,0.0,2025-02-16 11:54:48.232021,
8372,Yes,No,11,0,1.1,0.0,2025-02-16 21:44:28.604326,
8373,Yes,Yes,5,9,4.1,7.4,2025-02-24 22:28:44.681091,2025-02-03 11:07:00.425244
8374,Yes,Yes,5,6,5.2,5.2,2025-02-21 19:35:39.987398,2025-02-15 18:41:05.922781
8375,No,Yes,0,9,0.0,6.2,,2025-02-04 08:44:15.875813
8376,Yes,Yes,7,5,4.6,4.7,2025-02-16 05:40:54.122315,2025-02-18 03:42:48.871918
8377,Yes,Yes,7,5,2.9,1.9,2025-02-25 13:32:56.153385,2025-02-05 06:57:34.433870
8378,Yes,Yes,6,9,1.5,5.8,2025-02-20 18:25:41.687375,2025-01-30 23:30:52.157103
8379,Yes,Yes,7,7,4.0,7.5,2025-02-22 02:09:20.944473,2025-02-13 16:05:02.102926
8380,Yes,Yes,6,5,4.0,0.4,2025-02-18 18:27:33.996948,2025-01-31 16:00:39.182659
8381,Yes,Yes,10,7,3.0,5.9,2025-02-24 05:55:06.356716,2025-02-22 10:40:46.700032
8382,Yes,Yes,9,5,0.8,4.6,2025-02-25 01:06:51.887890,2025-02-02 09:00:37.001961
8383,No,Yes,0,7,0.0,5.8,,2024-09-24 12:20:23.584768
8384,Yes,Yes,11,4,2.3,8.1,2025-02-17 18:58:55.649155,2025-02-05 08:02:05.092627
8385,Yes,Yes,11,5,4.9,2.9,2025-02-22 05:58:14.824416,2025-01-28 18:34:02.271249
8386,Yes,Yes,6,5,3.2,4.7,2025-02-22 09:20:51.932442,2025-02-08 12:12:20.470376
8387,Yes,No,12,0,4.2,0.0,2025-02-19 09:13:24.196109,
8388,Yes,Yes,7,9,4.0,7.7,2025-02-20 10:23:55.238807,2025-02-09 21:46:20.461275
8389,Yes,Yes,6,8,5.2,9.3,2025-02-22 15:35:29.438781,2025-01-26 22:58:12.789182
8390,Yes,Yes,6,8,2.7,4.0,2025-02-25 05:12:10.114570,2025-02-02 02:48:46.515469
8391,Yes,No,5,0,5.2,0.0,2024-08-31 14:15:26.756731,
8392,Yes,Yes,11,3,4.8,4.9,2025-02-17 05:02:55.696301,2025-01-31 11:53:23.134412
8393,Yes,Yes,9,5,0.8,7.4,2023-07-19 01:42:18.768268,2023-06-30 15:00:57.280903
8394,Yes,Yes,5,5,5.3,3.8,2025-02-25 08:38:54.368097,2025-01-31 06:47:15.787779
8395,Yes,Yes,9,6,2.1,4.2,2025-02-18 13:18:14.697942,2025-02-06 02:11:58.772689
8396,No,Yes,0,9,0.0,3.8,,2025-02-20 09:49:21.475816
8397,Yes,Yes,7,7,5.8,4.7,2025-02-17 15:52:21.924092,2025-02-01 08:50:02.970556
8398,Yes,Yes,6,6,3.5,8.6,2025-02-20 21:13:50.489099,2025-02-01 08:59:28.944478
8399,Yes,Yes,11,6,2.5,4.4,2025-02-21 23:30:32.276166,2025-02-04 21:19:10.145303
8400,Yes,Yes,10,5,3.4,5.7,2025-02-16 10:18:49.245637,2025-02-21 05:47:29.002187
8401,No,Yes,0,4,0.0,3.5,,2025-02-12 07:53:18.752119
8402,No,Yes,0,9,0.0,8.3,,2025-01-29 08:27:56.953077
8403,No,Yes,0,10,0.0,6.7,,2025-02-01 12:13:37.665776
8404,Yes,Yes,4,4,6.2,6.8,2025-02-21 06:02:38.898060,2025-02-18 16:42:22.055552
8405,No,No,0,0,0.0,0.0,,
8406,Yes,No,6,0,2.9,0.0,2025-02-23 11:44:52.476337,
8407,Yes,Yes,4,8,1.0,4.0,2025-02-17 10:18:51.055697,2025-02-06 21:10:32.225758
8408,Yes,Yes,10,6,3.6,4.8,2025-02-20 10:41:59.423610,2025-02-18 11:31:53.542549
8409,No,No,0,0,0.0,0.0,,
8410,Yes,Yes,10,7,6.3,6.8,2025-02-25 06:02:34.740074,2025-02-06 03:21:18.669347
8411,Yes,Yes,7,7,4.2,8.2,2025-02-23 07:42:34.997545,2025-02-23 22:11:46.514512
8412,Yes,Yes,9,4,2.8,7.1,2025-02-25 10:58:40.787895,2025-02-08 01:54:20.871386
8413,Yes,Yes,7,7,3.4,4.3,2025-02-20 21:06:11.892067,2025-02-14 19:31:22.592915
8414,Yes,Yes,12,4,5.1,3.8,2025-02-20 11:36:59.493894,2025-01-31 02:03:57.215930
8415,Yes,Yes,5,8,2.1,3.6,2025-02-23 04:10:02.566818,2025-02-25 09:43:01.194749
8416,Yes,Yes,6,8,4.9,8.3,2025-02-16 13:29:05.588414,2025-02-13 21:39:04.747058
8417,Yes,No,6,0,3.2,0.0,2025-02-24 16:01:11.761917,
8418,Yes,No,6,0,4.0,0.0,2025-02-25 08:29:30.473660,
8419,Yes,Yes,6,5,3.4,5.1,2025-02-17 21:00:01.521957,2025-02-22 05:07:01.287186
8420,Yes,Yes,10,5,0.3,1.5,2025-02-22 02:15:59.364125,2025-02-02 21:31:06.580759
8421,No,Yes,0,9,0.0,11.1,,2025-02-15 23:25:14.723449
8422,Yes,Yes,7,5,4.4,3.2,2025-02-24 20:34:06.908370,2025-02-06 23:16:58.601253
8423,Yes,Yes,12,6,3.6,3.2,2025-02-24 22:13:35.660911,2025-02-14 14:55:13.110084
8424,Yes,Yes,12,5,4.1,6.2,2025-02-25 01:46:00.439020,2025-01-27 00:44:59.422081
8425,Yes,Yes,5,5,5.6,1.3,2025-02-22 18:03:03.069261,2025-02-21 22:34:37.497977
8426,Yes,Yes,6,8,3.4,8.7,2025-02-24 22:46:30.986803,2025-02-03 14:36:12.382077
8427,Yes,No,6,0,4.5,0.0,2025-02-25 06:14:11.833777,
8428,Yes,No,11,0,5.0,0.0,2025-02-22 14:58:10.614447,
8429,Yes,No,5,0,5.7,0.0,2025-02-18 11:53:32.832722,
8430,Yes,Yes,11,4,2.6,3.2,2025-02-17 11:13:09.444904,2025-02-07 18:48:25.272213
8431,No,Yes,0,5,0.0,1.3,,2025-02-14 14:10:28.054870
8432,Yes,Yes,7,8,2.8,8.7,2025-02-15 17:55:28.854097,2025-02-08 10:39:10.692476
8433,No,Yes,0,8,0.0,4.8,,2025-02-12 14:00:53.237193
8434,Yes,Yes,6,8,5.1,7.4,2025-02-23 13:20:30.341019,2025-02-23 10:24:25.712578
8435,Yes,Yes,10,5,2.2,4.9,2025-02-21 06:17:21.806903,2025-02-10 09:23:03.066477
8436,Yes,Yes,6,6,5.2,7.3,2025-02-19 21:35:41.094351,2025-02-22 09:27:53.106136
8437,Yes,Yes,6,8,4.2,9.3,2025-02-22 11:31:45.562148,2025-02-18 06:11:14.917186
8438,Yes,Yes,10,6,1.6,4.2,2025-02-22 06:33:52.590487,2025-02-20 08:04:53.852052
8439,Yes,Yes,7,8,7.0,6.6,2025-02-20 15:05:44.641531,2025-02-19 19:32:44.989467
8440,Yes,Yes,10,6,1.6,5.4,2025-02-24 02:29:17.772578,2025-02-13 14:30:55.116422
8441,No,Yes,0,8,0.0,5.8,,2025-02-18 15:13:08.339775
8442,Yes,Yes,7,9,4.9,5.6,2025-02-19 16:27:00.861861,2025-02-03 05:49:36.309178
8443,Yes,Yes,7,9,4.2,6.5,2025-02-16 14:33:12.758663,2025-02-02 01:35:34.033094
8444,Yes,Yes,6,5,2.3,7.9,2025-02-17 14:16:05.412901,2025-02-24 22:02:34.323046
8445,Yes,Yes,9,6,3.8,7.4,2025-02-22 23:30:39.302060,2025-02-06 20:11:25.828247
8446,Yes,Yes,6,4,2.1,3.2,2025-02-23 19:59:45.563208,2025-02-03 13:32:14.019776
8447,Yes,Yes,7,8,5.6,8.4,2025-02-23 16:58:46.248565,2025-01-27 12:11:37.662538
8448,Yes,Yes,11,5,4.0,2.0,2025-02-24 23:40:14.767175,2025-02-19 12:53:57.064179
8449,Yes,No,7,0,2.9,0.0,2025-02-23 16:44:47.276503,
8450,Yes,Yes,9,4,1.1,7.2,2025-02-25 07:38:14.827222,2025-01-29 05:44:10.499553
8451,No,Yes,0,6,0.0,3.3,,2025-02-07 23:53:45.612239
8452,Yes,Yes,11,5,3.5,4.8,2025-02-24 01:16:09.173567,2025-02-01 10:06:13.919005
8453,No,Yes,0,6,0.0,10.5,,2025-02-19 10:17:44.319801
8454,Yes,Yes,7,6,4.6,4.2,2025-02-17 04:28:29.259244,2025-02-19 14:35:14.394480
8455,No,Yes,0,9,0.0,7.4,,2025-02-05 16:32:07.407861
8456,Yes,No,11,0,4.5,0.0,2025-02-21 02:29:42.212479,
8457,Yes,Yes,5,5,5.2,4.6,2025-02-17 20:14:41.788818,2025-02-12 10:03:15.294738
8458,Yes,Yes,9,7,0.8,5.3,2025-02-16 09:46:06.524379,2025-02-09 05:55:26.284821
