customer_id,age,job,marital,education,credit_default,customer_segment,region,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management
8839,64,unemployed,divorced,secondary,no,Retired,Suburban,54,no,yes,yes,no,no,yes,no
8840,37,admin,married,secondary,no,Middle-Market,Urban,4365,yes,no,yes,yes,yes,no,no
8841,61,retired,divorced,primary,no,Retired,Urban,1915,yes,yes,yes,yes,no,no,no
8842,39,management,married,primary,no,Budget-Conscious,Suburban,6983,yes,no,no,yes,yes,no,yes
8843,53,technician,married,tertiary,no,High-Value,Urban,3483,yes,yes,yes,yes,yes,yes,yes
8844,52,management,married,primary,no,High-Value,Urban,8445,yes,no,yes,yes,no,yes,yes
8845,42,admin,married,secondary,no,Budget-Conscious,Suburban,4726,yes,yes,yes,yes,no,yes,no
8846,45,services,married,secondary,no,Middle-Market,Suburban,1409,yes,no,yes,yes,no,yes,no
8847,49,unemployed,married,primary,no,Budget-Conscious,Suburban,13,yes,yes,yes,yes,yes,no,no
8848,42,services,married,secondary,no,Middle-Market,Urban,1853,no,yes,yes,yes,yes,yes,no
8849,41,blue-collar,married,secondary,no,High-Value,Urban,3653,yes,yes,no,no,no,yes,no
8850,67,admin,divorced,tertiary,no,Budget-Conscious,Suburban,4212,no,no,no,yes,no,no,yes
8851,30,unemployed,married,tertiary,no,Middle-Market,Suburban,20,yes,no,yes,yes,no,yes,no
8852,49,blue-collar,single,primary,no,High-Value,Urban,3128,yes,no,no,yes,no,yes,yes
8853,44,admin,married,secondary,no,Middle-Market,Urban,4182,yes,no,yes,yes,yes,yes,no
8854,13,services,divorced,secondary,no,Young Professionals,Suburban,2902,no,no,no,yes,yes,yes,no
8855,32,blue-collar,married,secondary,no,High-Value,Suburban,1570,yes,no,yes,yes,no,yes,no
8856,59,admin,married,secondary,yes,Middle-Market,Urban,4259,yes,yes,no,yes,no,yes,no
8857,78,technician,married,secondary,no,Retired,Urban,4045,yes,yes,no,yes,no,yes,no
8858,61,admin,married,secondary,no,Retired,Suburban,-16,yes,yes,yes,yes,no,yes,no
8859,65,retired,married,primary,no,Retired,Urban,2886,yes,yes,yes,yes,no,yes,no
8860,62,services,married,secondary,no,Retired,Urban,2015,yes,yes,no,yes,no,no,no
8861,60,blue-collar,single,tertiary,no,High-Value,Urban,2169,yes,yes,yes,no,yes,yes,yes
8862,71,management,married,tertiary,no,Retired,Suburban,8863,no,no,yes,no,no,no,yes
8863,48,management,married,tertiary,no,Middle-Market,Rural,7332,yes,yes,yes,yes,yes,yes,yes
8864,37,services,married,tertiary,no,Budget-Conscious,Urban,1963,yes,yes,no,yes,yes,no,no
8865,46,admin,married,secondary,no,Middle-Market,Urban,3031,yes,yes,no,yes,no,no,yes
8866,50,services,married,tertiary,no,Middle-Market,Urban,1580,yes,no,yes,yes,yes,yes,no
8867,46,blue-collar,married,primary,yes,Middle-Market,Suburban,2308,yes,yes,yes,yes,no,yes,no
8868,88,retired,married,secondary,no,Retired,Rural,2116,yes,yes,yes,yes,no,no,no
8869,55,services,married,secondary,no,Budget-Conscious,Urban,2148,yes,yes,no,yes,no,no,yes
8870,57,blue-collar,married,primary,no,Middle-Market,Suburban,3960,no,yes,no,yes,no,no,no
8871,47,unemployed,divorced,primary,no,Middle-Market,Urban,178,yes,yes,no,yes,no,yes,no
8872,48,admin,married,secondary,no,Middle-Market,Suburban,3357,yes,no,yes,yes,no,no,yes
8873,49,services,married,secondary,no,Budget-Conscious,Urban,2509,yes,yes,no,yes,no,yes,no
8874,43,admin,married,secondary,no,Middle-Market,Urban,3855,no,yes,yes,no,no,yes,no
8875,40,unemployed,single,primary,no,Budget-Conscious,Urban,775,yes,yes,no,yes,no,yes,no
8876,21,admin,single,tertiary,no,Young Professionals,Urban,3310,no,no,yes,yes,yes,yes,no
8877,48,admin,married,secondary,no,Middle-Market,Rural,3740,no,no,yes,yes,no,yes,no
8878,34,entrepreneur,married,tertiary,no,Budget-Conscious,Urban,4884,yes,yes,no,yes,yes,no,yes
8879,44,blue-collar,married,tertiary,no,Middle-Market,Rural,1078,yes,no,no,no,yes,no,no
8880,63,technician,divorced,secondary,no,Retired,Rural,4470,yes,no,yes,yes,no,yes,no
8881,66,retired,divorced,tertiary,no,Retired,Urban,1978,no,no,yes,yes,no,no,no
8882,49,blue-collar,married,secondary,no,Budget-Conscious,Suburban,1779,yes,no,yes,yes,no,no,no
8883,40,admin,married,primary,no,Middle-Market,Suburban,4048,yes,yes,yes,yes,no,no,yes
8884,53,entrepreneur,divorced,secondary,no,Middle-Market,Suburban,5784,yes,yes,yes,yes,no,yes,no
8885,46,management,married,tertiary,no,High-Value,Urban,6629,yes,no,no,yes,yes,no,no
8886,29,services,single,secondary,no,Budget-Conscious,Suburban,2090,yes,yes,no,yes,no,no,no
8887,36,services,married,secondary,no,Budget-Conscious,Suburban,2003,yes,yes,no,yes,no,yes,no
8888,28,services,single,primary,no,Budget-Conscious,Urban,2134,yes,yes,no,yes,yes,no,no
8889,57,entrepreneur,divorced,secondary,no,High-Value,Urban,9885,yes,no,no,yes,yes,no,no
8890,43,admin,married,tertiary,no,High-Value,Urban,4110,yes,yes,yes,yes,yes,no,no
8891,39,technician,married,tertiary,no,Middle-Market,Urban,2587,yes,yes,yes,no,no,yes,no
8892,38,management,married,tertiary,no,Middle-Market,Suburban,8705,no,yes,yes,yes,yes,yes,no
8893,24,student,single,tertiary,no,Young Professionals,Suburban,625,no,yes,yes,no,no,yes,yes
8894,34,blue-collar,married,secondary,no,High-Value,Urban,3458,yes,no,no,yes,no,yes,no
8895,49,admin,divorced,secondary,no,Middle-Market,Rural,4804,yes,no,no,yes,yes,yes,no
8896,39,admin,married,secondary,no,Middle-Market,Urban,4684,no,yes,yes,yes,yes,yes,no
8897,43,entrepreneur,married,tertiary,no,Middle-Market,Urban,8273,no,no,yes,no,yes,yes,yes
8898,68,retired,married,primary,no,Retired,Urban,2635,yes,no,yes,yes,yes,yes,no
8899,51,admin,married,tertiary,no,Middle-Market,Suburban,3004,yes,yes,yes,no,no,yes,no
8900,34,unemployed,married,tertiary,no,Budget-Conscious,Urban,740,no,yes,yes,yes,no,yes,no
8901,25,blue-collar,single,secondary,no,Young Professionals,Urban,3977,yes,yes,no,yes,no,yes,no
8902,50,unemployed,single,secondary,no,Middle-Market,Suburban,682,yes,yes,yes,yes,yes,no,no
8903,52,self-employed,married,secondary,no,Middle-Market,Urban,4978,yes,yes,yes,yes,yes,yes,no
8904,38,self-employed,married,secondary,no,High-Value,Urban,5859,yes,no,yes,yes,no,yes,no
8905,46,services,single,tertiary,yes,Middle-Market,Urban,3426,yes,yes,no,no,no,yes,no
8906,57,services,married,tertiary,no,Budget-Conscious,Suburban,1332,yes,yes,yes,yes,no,yes,no
8907,68,services,married,secondary,no,Retired,Suburban,2468,no,no,no,yes,no,yes,no
8908,47,services,single,primary,no,High-Value,Urban,2468,yes,yes,no,yes,yes,no,yes
8909,69,retired,married,secondary,no,Budget-Conscious,Urban,1671,no,no,yes,yes,no,no,yes
8910,25,student,single,tertiary,no,Young Professionals,Urban,1430,no,yes,yes,yes,no,no,yes
8911,51,services,single,secondary,no,Budget-Conscious,Suburban,2914,yes,yes,no,yes,no,yes,no
8912,47,self-employed,married,tertiary,no,Middle-Market,Suburban,2950,yes,yes,no,yes,no,yes,no
8913,51,management,married,tertiary,no,Budget-Conscious,Urban,8647,yes,yes,yes,yes,yes,yes,yes
8914,40,technician,married,tertiary,no,Middle-Market,Urban,4018,yes,no,no,yes,no,no,no
8915,55,admin,married,tertiary,no,High-Value,Urban,4007,yes,yes,yes,yes,yes,yes,yes
8916,29,blue-collar,single,primary,no,Young Professionals,Urban,3572,yes,no,yes,yes,no,no,no
8917,54,blue-collar,single,secondary,no,High-Value,Suburban,3794,yes,no,no,yes,no,no,yes
8918,49,management,married,secondary,no,Middle-Market,Suburban,7549,yes,yes,yes,yes,yes,yes,yes
8919,43,blue-collar,single,primary,no,Budget-Conscious,Rural,1124,no,no,yes,yes,no,yes,no
8920,88,retired,married,primary,yes,Retired,Urban,1526,no,yes,no,yes,no,no,yes
8921,61,blue-collar,married,secondary,no,Retired,Urban,2726,yes,no,no,yes,yes,yes,yes
8922,18,admin,single,secondary,no,Young Professionals,Urban,4148,yes,no,no,yes,no,no,no
8923,50,services,married,primary,no,Budget-Conscious,Urban,2086,no,yes,yes,yes,no,no,no
8924,40,management,married,tertiary,no,High-Value,Urban,6377,yes,yes,yes,no,yes,no,yes
8925,51,technician,divorced,secondary,no,Budget-Conscious,Suburban,4109,no,yes,no,yes,no,yes,yes
8926,69,retired,divorced,secondary,no,Budget-Conscious,Rural,2842,yes,yes,no,yes,no,yes,no
8927,76,retired,divorced,secondary,no,Budget-Conscious,Rural,2771,yes,no,no,yes,no,yes,no
8928,43,technician,married,secondary,no,Budget-Conscious,Urban,3726,yes,no,no,yes,no,yes,no
8929,53,admin,married,primary,no,Budget-Conscious,Urban,3840,yes,yes,no,yes,no,no,no
8930,22,student,single,tertiary,no,Young Professionals,Urban,605,no,yes,yes,no,yes,yes,no
8931,37,blue-collar,single,secondary,no,High-Value,Urban,2696,yes,yes,yes,yes,no,yes,no
8932,35,technician,divorced,tertiary,no,Middle-Market,Suburban,2938,yes,no,no,yes,yes,no,yes
8933,57,technician,married,tertiary,no,Budget-Conscious,Urban,5304,yes,no,yes,yes,yes,yes,no
8934,41,services,divorced,secondary,no,Middle-Market,Rural,2678,yes,no,yes,no,no,no,no
8935,47,services,married,tertiary,no,Middle-Market,Urban,2340,yes,yes,yes,yes,yes,yes,no
8936,18,services,single,secondary,no,Young Professionals,Suburban,1906,no,yes,no,yes,no,no,no
8937,49,admin,married,secondary,no,High-Value,Urban,3700,yes,no,no,yes,no,yes,yes
8938,25,management,single,secondary,no,Young Professionals,Urban,9621,yes,yes,no,yes,yes,yes,no
8939,51,blue-collar,married,primary,no,Budget-Conscious,Urban,3986,no,no,no,yes,no,yes,no
8940,18,entrepreneur,single,secondary,no,Young Professionals,Suburban,9523,no,no,no,yes,no,yes,yes
8941,40,blue-collar,married,primary,no,Middle-Market,Urban,2394,yes,yes,no,yes,no,yes,no
8942,61,blue-collar,married,secondary,no,Budget-Conscious,Rural,3361,yes,no,no,no,no,yes,no
8943,26,management,married,tertiary,no,Budget-Conscious,Suburban,7619,yes,yes,yes,yes,yes,yes,yes
8944,38,unemployed,married,secondary,no,Middle-Market,Urban,476,yes,yes,no,yes,no,yes,no
8945,44,entrepreneur,single,primary,no,High-Value,Rural,9272,yes,yes,yes,yes,no,no,yes
8946,46,management,married,tertiary,no,Middle-Market,Urban,9534,no,yes,yes,yes,yes,yes,no
8947,18,self-employed,married,secondary,no,Young Professionals,Urban,4851,yes,yes,yes,yes,no,no,no
8948,54,unemployed,single,primary,no,Budget-Conscious,Urban,270,yes,yes,no,yes,no,no,no
8949,39,technician,married,secondary,no,Middle-Market,Rural,2655,no,no,no,yes,yes,no,no
8950,82,retired,married,secondary,yes,Retired,Urban,2370,no,yes,no,yes,no,no,no
8951,53,technician,married,tertiary,no,Middle-Market,Suburban,4418,yes,no,yes,yes,yes,yes,no
8952,38,management,single,secondary,no,Budget-Conscious,Suburban,7500,no,yes,no,no,no,no,yes
8953,38,admin,married,secondary,no,Middle-Market,Suburban,3479,yes,no,yes,yes,no,yes,no
8954,65,retired,divorced,secondary,no,Retired,Urban,2110,yes,yes,no,yes,yes,yes,no
8955,62,entrepreneur,divorced,tertiary,no,Retired,Urban,3078,yes,no,no,no,yes,yes,no
8956,68,entrepreneur,married,tertiary,no,Retired,Urban,6208,yes,yes,yes,yes,yes,no,no
8957,54,services,married,primary,no,High-Value,Urban,1799,yes,yes,no,yes,no,yes,no
8958,41,management,married,tertiary,no,Middle-Market,Urban,9833,yes,no,yes,yes,yes,yes,no
8959,32,services,married,secondary,no,Budget-Conscious,Suburban,2313,no,yes,yes,yes,yes,no,no
8960,27,management,single,primary,no,Budget-Conscious,Urban,8004,yes,yes,yes,yes,yes,no,yes
8961,37,technician,single,tertiary,no,Middle-Market,Suburban,4413,yes,no,yes,yes,no,yes,no
8962,39,blue-collar,married,tertiary,no,Budget-Conscious,Suburban,3483,yes,no,yes,yes,yes,yes,no
8963,43,blue-collar,single,secondary,no,High-Value,Urban,1757,yes,no,no,yes,no,no,no
8964,55,admin,married,tertiary,no,Middle-Market,Suburban,3749,yes,no,yes,yes,yes,yes,no
8965,79,retired,married,secondary,no,Retired,Suburban,2658,yes,no,yes,yes,no,no,no
8966,47,services,married,secondary,no,Middle-Market,Urban,2463,no,no,yes,yes,no,no,no
8967,69,retired,married,tertiary,no,Budget-Conscious,Urban,2830,yes,yes,no,yes,no,no,no
8968,53,services,married,secondary,no,High-Value,Urban,3356,yes,no,yes,yes,no,yes,no
8969,79,retired,married,primary,no,Budget-Conscious,Suburban,2634,no,yes,yes,no,no,yes,no
8970,32,admin,married,primary,no,High-Value,Urban,4726,yes,no,no,yes,yes,yes,yes
8971,42,admin,single,primary,no,Budget-Conscious,Urban,4230,yes,yes,yes,yes,no,yes,yes
8972,66,retired,divorced,primary,no,Retired,Suburban,2600,yes,no,no,yes,no,no,no
8973,48,technician,divorced,tertiary,no,High-Value,Urban,2891,yes,no,yes,yes,yes,yes,yes
8974,50,admin,single,secondary,no,Middle-Market,Urban,4414,yes,yes,no,no,yes,yes,no
8975,46,blue-collar,married,secondary,no,Middle-Market,Urban,3835,yes,yes,no,yes,no,yes,no
8976,84,retired,single,secondary,no,Retired,Urban,1786,no,no,no,yes,no,no,no
8977,38,entrepreneur,married,tertiary,no,Budget-Conscious,Suburban,7790,yes,yes,no,yes,no,no,yes
8978,68,services,divorced,primary,no,Retired,Urban,3153,yes,yes,no,yes,no,yes,no
8979,33,services,married,primary,no,Budget-Conscious,Urban,2320,yes,yes,yes,yes,no,yes,no
8980,40,entrepreneur,married,secondary,no,Budget-Conscious,Urban,3348,yes,yes,yes,yes,yes,no,no
8981,28,self-employed,single,secondary,no,Young Professionals,Rural,4199,no,yes,no,yes,yes,no,no
8982,46,services,divorced,tertiary,no,Middle-Market,Urban,3251,yes,yes,no,yes,no,yes,no
8983,49,services,married,secondary,no,Middle-Market,Urban,2410,yes,yes,yes,yes,no,yes,yes
8984,79,retired,single,secondary,no,Budget-Conscious,Rural,2294,no,yes,no,yes,yes,no,no
8985,57,admin,married,primary,no,Budget-Conscious,Urban,4149,yes,yes,no,yes,no,yes,no
8986,59,services,single,secondary,no,Budget-Conscious,Urban,1902,yes,yes,no,no,no,no,no
8987,51,blue-collar,married,primary,no,High-Value,Rural,2242,yes,yes,no,yes,yes,no,no
8988,32,unemployed,married,secondary,no,High-Value,Urban,776,no,yes,no,yes,no,no,yes
8989,45,management,single,tertiary,no,Middle-Market,Urban,6965,yes,yes,yes,yes,no,yes,yes
8990,82,retired,married,secondary,no,Budget-Conscious,Urban,2056,yes,no,yes,yes,yes,no,no
8991,37,technician,married,tertiary,no,Middle-Market,Rural,4356,no,no,yes,no,no,yes,no
8992,54,technician,single,secondary,no,Middle-Market,Suburban,4118,yes,yes,yes,yes,yes,yes,no
8993,50,entrepreneur,divorced,tertiary,no,Budget-Conscious,Urban,6534,yes,yes,yes,yes,no,yes,no
8994,47,blue-collar,married,secondary,no,Budget-Conscious,Urban,1229,yes,yes,yes,yes,no,yes,no
8995,62,technician,married,tertiary,no,Retired,Suburban,3360,yes,no,no,yes,yes,yes,yes
8996,32,blue-collar,married,secondary,no,Budget-Conscious,Rural,2623,yes,no,yes,yes,no,yes,no
8997,32,technician,single,tertiary,no,High-Value,Rural,3893,yes,no,yes,yes,yes,no,no
8998,20,student,single,secondary,no,Young Professionals,Urban,113,yes,no,yes,no,no,no,yes
8999,44,admin,married,secondary,no,Budget-Conscious,Suburban,4407,yes,yes,yes,yes,yes,yes,no
9000,33,unemployed,married,secondary,no,Middle-Market,Urban,918,no,no,yes,yes,yes,yes,yes
9001,25,unemployed,single,secondary,no,Young Professionals,Urban,782,yes,yes,no,no,no,no,no
9002,25,blue-collar,single,tertiary,no,Budget-Conscious,Suburban,3385,yes,yes,no,yes,yes,yes,no
9003,41,services,married,tertiary,no,Middle-Market,Urban,2531,yes,yes,yes,yes,no,yes,no
9004,32,blue-collar,divorced,primary,no,Middle-Market,Urban,1848,yes,yes,yes,no,yes,yes,no
9005,21,services,married,secondary,no,Budget-Conscious,Suburban,3053,yes,yes,no,no,yes,no,no
9006,40,entrepreneur,married,tertiary,no,Middle-Market,Urban,7472,yes,no,no,yes,no,no,yes
9007,26,entrepreneur,single,tertiary,no,Young Professionals,Urban,6737,yes,no,no,yes,yes,yes,yes
9008,88,retired,married,secondary,no,Retired,Urban,2510,yes,yes,yes,yes,no,yes,no
9009,57,blue-collar,single,primary,no,Middle-Market,Urban,1950,yes,no,no,yes,no,no,no
9010,89,retired,married,secondary,no,Budget-Conscious,Rural,2257,yes,yes,no,yes,no,yes,no
9011,63,technician,divorced,secondary,no,Retired,Rural,3053,yes,yes,no,yes,yes,yes,no
9012,53,blue-collar,divorced,secondary,no,Middle-Market,Rural,2823,yes,no,yes,yes,no,yes,no
9013,51,admin,married,tertiary,no,High-Value,Urban,4198,yes,no,yes,no,no,yes,yes
9014,36,admin,married,secondary,no,Budget-Conscious,Urban,4428,yes,no,yes,yes,no,yes,no
9015,50,technician,married,primary,yes,Budget-Conscious,Urban,3075,yes,yes,yes,yes,no,no,no
9016,58,admin,married,tertiary,no,Middle-Market,Suburban,3025,yes,yes,no,yes,no,yes,no
9017,52,admin,married,secondary,no,Budget-Conscious,Urban,3905,yes,yes,yes,yes,yes,yes,no
9018,31,management,divorced,tertiary,no,High-Value,Urban,5116,yes,no,no,yes,yes,no,yes
9019,60,admin,married,primary,no,Middle-Market,Urban,4255,yes,no,no,yes,no,yes,no
9020,66,services,divorced,tertiary,yes,Budget-Conscious,Urban,2010,no,yes,no,yes,no,no,no
9021,29,technician,married,secondary,no,Young Professionals,Suburban,2679,yes,yes,yes,yes,no,yes,no
9022,54,management,single,tertiary,no,High-Value,Urban,9115,yes,yes,yes,yes,yes,yes,yes
9023,36,blue-collar,single,secondary,no,Budget-Conscious,Urban,2309,yes,yes,yes,yes,no,no,no
9024,36,entrepreneur,married,tertiary,no,Middle-Market,Rural,8612,yes,no,yes,yes,yes,yes,no
9025,47,blue-collar,married,primary,no,Middle-Market,Rural,2252,yes,yes,yes,yes,yes,yes,no
9026,66,blue-collar,married,tertiary,no,Retired,Urban,3316,yes,yes,yes,yes,yes,yes,no
9027,74,retired,married,tertiary,no,Retired,Suburban,1592,no,no,no,yes,yes,no,no
9028,43,admin,married,tertiary,no,Middle-Market,Urban,3183,yes,no,no,yes,no,no,yes
9029,20,student,single,tertiary,no,Budget-Conscious,Suburban,137,no,no,no,yes,no,no,no
9030,58,blue-collar,married,secondary,no,Middle-Market,Urban,2948,yes,yes,no,yes,no,no,no
9031,52,entrepreneur,married,tertiary,no,Middle-Market,Urban,4332,yes,no,yes,yes,no,no,no
9032,56,services,married,primary,no,Budget-Conscious,Suburban,2451,yes,yes,no,yes,no,yes,no
9033,44,blue-collar,married,tertiary,no,Budget-Conscious,Suburban,2803,yes,yes,yes,yes,no,no,yes
9034,56,management,married,secondary,no,Budget-Conscious,Urban,6365,yes,yes,no,yes,no,yes,no
9035,57,blue-collar,divorced,secondary,no,Middle-Market,Urban,1369,yes,yes,yes,yes,no,no,no
9036,44,services,single,secondary,no,Middle-Market,Rural,2206,yes,yes,no,yes,no,yes,no
9037,32,admin,married,tertiary,no,Middle-Market,Suburban,4508,yes,no,yes,yes,no,no,no
9038,57,management,married,secondary,no,High-Value,Urban,8010,yes,yes,yes,no,yes,yes,yes
9039,62,services,married,primary,no,Budget-Conscious,Urban,3355,yes,no,no,yes,no,yes,no
9040,50,technician,single,tertiary,no,Budget-Conscious,Urban,3013,yes,yes,no,yes,no,yes,yes
9041,18,admin,single,tertiary,no,Budget-Conscious,Rural,4539,no,yes,yes,yes,yes,no,yes
9042,38,entrepreneur,married,tertiary,no,Middle-Market,Suburban,3577,yes,no,yes,yes,no,no,no
9043,23,student,single,primary,no,Budget-Conscious,Rural,490,yes,no,no,yes,yes,no,no
9044,36,technician,single,tertiary,no,Middle-Market,Urban,3991,no,yes,no,yes,yes,yes,yes
9045,33,blue-collar,married,primary,yes,Middle-Market,Urban,1077,yes,yes,no,yes,yes,no,yes
9046,33,admin,single,tertiary,no,Budget-Conscious,Suburban,4831,yes,yes,no,yes,no,yes,no
9047,28,blue-collar,single,secondary,no,Budget-Conscious,Suburban,1979,yes,no,yes,yes,no,yes,yes
9048,85,retired,divorced,secondary,no,Retired,Rural,2473,yes,no,no,yes,yes,no,no
9049,25,student,single,tertiary,no,Young Professionals,Suburban,349,yes,yes,yes,no,no,yes,no
9050,27,blue-collar,single,tertiary,no,Young Professionals,Urban,1326,no,no,yes,yes,no,no,no
9051,47,management,married,tertiary,no,Middle-Market,Rural,5923,yes,yes,no,no,yes,no,no
9052,46,blue-collar,divorced,primary,no,Budget-Conscious,Suburban,3517,no,yes,no,yes,yes,no,no
9053,31,admin,married,secondary,no,Middle-Market,Suburban,4264,yes,no,yes,yes,yes,no,no
9054,76,entrepreneur,single,tertiary,no,Retired,Urban,9434,yes,yes,yes,yes,no,yes,yes
9055,86,retired,married,secondary,no,Budget-Conscious,Rural,2411,no,yes,yes,yes,no,yes,no
9056,22,student,single,secondary,no,Young Professionals,Urban,1370,no,no,no,no,no,no,yes
9057,48,management,single,tertiary,no,Middle-Market,Suburban,8810,yes,no,no,no,no,yes,yes
9058,55,technician,married,tertiary,no,Middle-Market,Urban,2681,yes,yes,yes,yes,no,no,yes
9059,38,technician,single,tertiary,no,Middle-Market,Urban,4491,yes,yes,yes,yes,no,yes,yes
9060,59,technician,married,tertiary,no,Middle-Market,Suburban,3945,yes,no,no,yes,no,yes,no
9061,49,unemployed,married,secondary,no,High-Value,Urban,75,yes,yes,no,yes,no,yes,yes
9062,30,management,married,secondary,no,Budget-Conscious,Urban,9634,yes,no,yes,no,no,yes,no
9063,62,self-employed,divorced,tertiary,no,Retired,Urban,5017,no,yes,yes,yes,no,yes,no
9064,50,blue-collar,married,secondary,no,Middle-Market,Urban,2047,yes,yes,yes,yes,yes,no,no
9065,63,blue-collar,single,secondary,no,Budget-Conscious,Urban,3862,yes,no,no,yes,no,yes,no
9066,51,blue-collar,married,tertiary,no,Budget-Conscious,Suburban,3364,yes,yes,yes,yes,no,yes,no
9067,32,technician,married,tertiary,no,Middle-Market,Urban,2684,yes,yes,yes,no,no,yes,no
9068,34,blue-collar,married,secondary,no,Middle-Market,Rural,2549,no,yes,yes,yes,no,no,no
9069,39,admin,married,secondary,no,High-Value,Urban,4400,yes,no,yes,yes,yes,yes,yes
9070,44,admin,married,secondary,no,Middle-Market,Urban,3564,yes,no,no,yes,no,yes,no
9071,47,management,divorced,tertiary,no,High-Value,Urban,7397,yes,yes,yes,yes,yes,yes,no
9072,44,self-employed,divorced,tertiary,no,Budget-Conscious,Urban,3013,yes,yes,yes,yes,no,no,no
9073,22,blue-collar,single,primary,no,Young Professionals,Urban,1050,yes,yes,no,yes,yes,no,no
9074,65,blue-collar,married,primary,no,Budget-Conscious,Suburban,1322,yes,yes,no,yes,no,yes,no
9075,40,blue-collar,single,secondary,no,Middle-Market,Suburban,1042,yes,no,yes,yes,no,yes,yes
9076,42,services,married,secondary,no,Budget-Conscious,Rural,2368,yes,yes,no,yes,yes,no,no
9077,22,self-employed,single,secondary,no,Young Professionals,Urban,3137,no,yes,no,yes,yes,yes,yes
9078,51,self-employed,married,secondary,no,Middle-Market,Suburban,4282,no,yes,yes,yes,no,yes,no
9079,45,services,single,tertiary,no,Budget-Conscious,Suburban,3480,yes,yes,no,yes,no,yes,yes
9080,46,technician,married,tertiary,no,High-Value,Urban,4334,yes,yes,yes,yes,yes,no,no
9081,40,entrepreneur,married,tertiary,no,High-Value,Urban,6640,yes,no,yes,yes,yes,yes,no
9082,59,blue-collar,married,primary,no,Middle-Market,Urban,3855,yes,yes,no,yes,yes,yes,no
9083,44,entrepreneur,divorced,tertiary,no,Budget-Conscious,Urban,5753,yes,no,no,yes,no,yes,no
9084,54,self-employed,divorced,primary,yes,Middle-Market,Suburban,5738,yes,yes,yes,yes,no,yes,no
9085,42,entrepreneur,single,tertiary,no,Middle-Market,Rural,7276,yes,no,no,yes,no,yes,no
9086,60,admin,married,primary,no,Budget-Conscious,Suburban,3972,yes,no,yes,yes,no,yes,no
9087,39,blue-collar,divorced,secondary,no,Middle-Market,Rural,1728,yes,yes,no,yes,no,no,no
9088,20,student,married,primary,no,Young Professionals,Urban,1089,no,no,no,yes,no,no,no
9089,50,technician,married,tertiary,no,Budget-Conscious,Urban,4316,yes,no,no,yes,no,yes,yes
9090,33,services,married,tertiary,no,Budget-Conscious,Suburban,2092,no,yes,no,yes,no,no,yes
9091,25,blue-collar,single,secondary,no,Young Professionals,Suburban,3936,yes,yes,yes,yes,no,yes,no
9092,31,admin,married,secondary,no,Middle-Market,Suburban,4981,yes,no,yes,yes,no,yes,no
9093,28,blue-collar,single,primary,no,Budget-Conscious,Rural,1194,no,no,no,yes,no,no,no
9094,54,services,married,secondary,no,Middle-Market,Urban,2133,yes,yes,yes,yes,no,no,no
9095,32,blue-collar,divorced,secondary,no,Middle-Market,Suburban,2712,yes,no,yes,yes,no,yes,no
9096,39,management,married,tertiary,no,Middle-Market,Urban,6948,yes,no,yes,yes,yes,yes,no
9097,18,technician,single,secondary,no,Young Professionals,Rural,3570,yes,yes,no,yes,no,yes,no
9098,48,admin,single,tertiary,no,Middle-Market,Rural,4674,yes,no,yes,yes,no,yes,yes
9099,43,unemployed,single,secondary,no,Middle-Market,Suburban,453,no,yes,no,yes,no,yes,no
9100,30,blue-collar,married,secondary,no,Budget-Conscious,Suburban,1591,yes,yes,no,yes,no,yes,no
9101,60,retired,married,secondary,no,Middle-Market,Suburban,2822,yes,no,yes,yes,no,yes,no
9102,53,self-employed,divorced,secondary,no,Middle-Market,Urban,4536,yes,yes,no,yes,yes,yes,no
9103,49,entrepreneur,married,tertiary,no,Budget-Conscious,Urban,3840,yes,no,yes,yes,yes,yes,no
9104,28,services,divorced,secondary,no,Budget-Conscious,Urban,2934,no,yes,no,no,no,no,no
9105,46,admin,married,secondary,no,Middle-Market,Urban,3581,yes,no,yes,yes,no,no,yes
9106,22,technician,single,tertiary,no,Young Professionals,Urban,4303,yes,no,no,yes,yes,yes,no
9107,56,admin,married,secondary,no,Middle-Market,Suburban,4399,yes,yes,no,no,no,yes,yes
9108,48,management,married,secondary,no,Middle-Market,Rural,8908,yes,no,no,yes,no,yes,yes
9109,42,technician,married,secondary,no,Budget-Conscious,Urban,4154,yes,yes,yes,yes,no,yes,no
9110,42,services,married,secondary,no,Middle-Market,Suburban,1749,no,no,yes,yes,no,yes,yes
9111,29,unemployed,single,secondary,no,Budget-Conscious,Urban,969,no,yes,no,yes,no,no,no
9112,30,blue-collar,married,primary,no,Middle-Market,Suburban,2336,yes,no,yes,yes,no,no,no
9113,36,blue-collar,single,primary,no,Middle-Market,Suburban,1375,yes,no,no,yes,no,no,yes
9114,52,blue-collar,married,secondary,no,Middle-Market,Suburban,3983,yes,no,no,yes,no,yes,no
9115,24,entrepreneur,divorced,secondary,no,Young Professionals,Suburban,9963,no,no,yes,yes,no,yes,no
9116,51,blue-collar,single,secondary,no,Middle-Market,Suburban,2934,yes,yes,no,yes,no,yes,no
9117,18,services,single,secondary,no,Young Professionals,Urban,2027,yes,no,no,yes,no,no,no
9118,23,student,married,tertiary,no,Budget-Conscious,Suburban,172,no,yes,no,no,no,no,yes
9119,44,unemployed,married,secondary,no,Budget-Conscious,Suburban,431,yes,yes,no,yes,no,yes,yes
