customer_id,days_since_last_transaction,account_lifetime_days,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m
7255,20,1815,6294.733941600871,2,13258.527027304288,56.70448165379261,139,248,495,22499.100200007615,40142.279493538765,80122.69495686164,161.8640302158821,161.8640302158821,161.8640302158821,46.333333333333336,41.333333333333336,41.25,0.09352517985611511,0.10080645161290322,0.08686868686868687,0.7521753607139947,0.7717476314760643,0.7335812710046228
7256,123,881,4064.1080017121576,5,1823.9780198711717,16.425833118384777,25,56,135,2143.7936634381385,4802.09780610143,11576.485782565947,85.75174653752553,85.75174653752553,85.75174653752553,8.333333333333334,9.333333333333334,11.25,0.12,0.08928571428571429,0.0962962962962963,0.3494218419102792,0.4486429907299376,0.4749296426551034
7257,21,1701,10379.306943002444,7,17793.674320829607,44.807647458945745,97,222,405,18482.066123217675,42299.16164282808,77167.38948353773,190.53676415688327,190.53676415688327,190.53676415688327,32.333333333333336,37.0,33.75,0.14432989690721648,0.0990990990990991,0.11604938271604938,0.6306717894754043,0.620886923643973,0.6042703043849631
7258,15,1749,6693.201574482731,9,16279.285109933518,49.01635443925177,133,184,478,21477.75955634381,29713.5921681749,77190.74487167175,161.48691395747227,161.48691395747227,161.48691395747227,44.333333333333336,30.666666666666668,39.833333333333336,0.09774436090225563,0.10326086956521739,0.10251046025104603,0.6885599278418035,0.7032242194269941,0.6149431009145648
7259,61,823,1729.6621985282989,1,6821.124144716467,35.559669797698746,123,167,371,9672.258968588132,13132.25404678226,29174.04940931867,78.63625177713928,78.63625177713928,78.63625177713928,41.0,27.833333333333332,30.916666666666668,0.04065040650406504,0.04790419161676647,0.05121293800539083,0.783222775764459,0.7197809685097428,0.6902056048067894
7260,38,1615,8687.909047548157,7,11980.161569799287,37.76813477405008,91,236,401,16509.50883021306,42815.869054178926,72750.6927573125,181.4231739583853,181.4231739583853,181.4231739583853,30.333333333333332,39.333333333333336,33.416666666666664,0.04395604395604396,0.09745762711864407,0.09476309226932668,0.6632755763159494,0.7083204359718176,0.6101770752306008
7261,19,1338,3481.722892771607,10,15302.278557229152,54.16720795926673,121,190,436,21364.251349032074,33547.17153980243,76981.93048080978,176.56406073580226,176.56406073580226,176.56406073580226,40.333333333333336,31.666666666666668,36.333333333333336,0.17355371900826447,0.11578947368421053,0.1353211009174312,0.5866766417086552,0.601677024053526,0.7185288271281818
7262,1,880,7521.8179556295845,5,21172.08676487947,53.954241735301004,74,196,440,14589.335147096761,38642.02282204007,86747.39817192669,197.15317766346973,197.15317766346973,197.15317766346973,24.666666666666668,32.666666666666664,36.666666666666664,0.05405405405405406,0.09693877551020408,0.08409090909090909,0.5952593373849199,0.6370444334373233,0.6012179046390681
7263,62,1119,2057.695701864155,11,4618.282012746333,42.179357982879694,85,191,366,5992.3182085272165,13465.091503867041,25802.217227305428,70.49786127679079,70.49786127679079,70.49786127679079,28.333333333333332,31.833333333333332,30.5,0.047058823529411764,0.07853403141361257,0.07377049180327869,0.7135093672470978,0.8155869619242043,0.6981368340836606
7264,46,1824,9589.658877789032,4,16381.419295740923,51.94341800491891,127,174,436,24830.078149569377,34019.162189173796,85243.41789930905,195.51242637456204,195.51242637456204,195.51242637456204,42.333333333333336,29.0,36.333333333333336,0.14960629921259844,0.1839080459770115,0.1720183486238532,0.6934800484065425,0.7017350287659788,0.6778083307032766
7265,24,1087,17759.815525058293,9,42322.19763311739,63.08645357978352,124,206,485,57555.69865714397,95616.72518848111,225117.04716705505,464.1588601382578,464.1588601382578,464.1588601382578,41.333333333333336,34.333333333333336,40.416666666666664,0.14516129032258066,0.11650485436893204,0.12989690721649486,0.6888904792808717,0.7467256437685197,0.6054062508538232
7266,5,1598,7673.305289153802,4,13976.312144988682,49.91773909373469,90,235,409,19915.83469491134,52002.45725893517,90506.40433576376,221.28705216568156,221.28705216568156,221.28705216568156,30.0,39.166666666666664,34.083333333333336,0.13333333333333333,0.16170212765957448,0.097799511002445,0.6333906807781098,0.6764396497004928,0.5887211628907334
7267,10,1755,4716.307914395794,6,24959.286419838623,62.322757067301495,120,241,558,25710.109989158096,51634.47089489251,119552.01144958516,214.25091657631748,214.25091657631748,214.25091657631748,40.0,40.166666666666664,46.5,0.175,0.15352697095435686,0.12365591397849462,0.7330543634788821,0.7633908068879415,0.6676374846821562
7268,22,1364,-1647.906622411665,12,-3035.408919969706,42.4228382946377,86,169,400,-3430.173898257593,-6740.690567506201,-15954.297201198107,-39.88574300299527,-39.88574300299527,-39.88574300299527,28.666666666666668,28.166666666666668,33.333333333333336,0.09302325581395349,0.05917159763313609,0.0975,0.6227357660378268,0.6031251137051343,0.6546854516225837
7269,29,1284,4243.134177444938,5,15071.986168329951,45.13135395271786,120,182,407,20150.89058616559,30562.18405568448,68345.10390474496,167.9240882180466,167.9240882180466,167.9240882180466,40.0,30.333333333333332,33.916666666666664,0.08333333333333333,0.06593406593406594,0.06633906633906633,0.6916845426987319,0.6298955829013257,0.6950540513018116
7270,3,1717,7029.466718296883,2,11175.0668464198,38.79406883000353,105,206,361,16915.10931052772,33185.83350446391,58155.75677238578,161.09627914788305,161.09627914788305,161.09627914788305,35.0,34.333333333333336,30.083333333333332,0.02857142857142857,0.05825242718446602,0.06371191135734072,0.6826707774751426,0.7590896689606859,0.5972218646686304
7271,35,1449,13383.809440225812,2,22789.539637723068,47.90277266623049,78,252,513,18269.219991510618,59023.63381872661,120155.2545595506,234.22076912193097,234.22076912193097,234.22076912193097,26.0,42.0,42.75,0.1282051282051282,0.10317460317460317,0.10721247563352826,0.5603635308010695,0.7021600586489309,0.6577676867569556
7272,60,1757,468.2772201609717,5,466.198689198421,39.7780462632382,89,173,330,769.7827383799018,1496.3192555025057,2854.250602981658,8.64924425145957,8.64924425145957,8.64924425145957,29.666666666666668,28.833333333333332,27.5,0.10112359550561797,0.046242774566473986,0.06363636363636363,0.6184313080636705,0.7015572942042168,0.7240434977322047
7273,55,1264,5309.4607890127145,8,6046.677132465245,36.12376839680265,92,171,354,10107.21123043736,18786.229569617266,38890.7910388568,109.8609916351887,109.8609916351887,109.8609916351887,30.666666666666668,28.5,29.5,0.18478260869565216,0.12280701754385964,0.10734463276836158,0.6149148424984745,0.6937565450441707,0.6461093635711371
7274,29,950,7564.1997846548575,6,14798.306098335013,47.51604466777535,77,226,411,13104.176846819833,38461.60996599068,69945.67122133703,170.18411489376408,170.18411489376408,170.18411489376408,25.666666666666668,37.666666666666664,34.25,0.16883116883116883,0.11946902654867257,0.09732360097323602,0.5698785592204786,0.7782997736185433,0.6655054745958763
7275,18,1740,3502.745747381951,1,7605.036766047052,49.378600796808115,98,194,366,10342.285004566731,20473.502968223936,38625.2684864431,105.53352045476257,105.53352045476257,105.53352045476257,32.666666666666664,32.333333333333336,30.5,0.061224489795918366,0.09278350515463918,0.09016393442622951,0.7178513067999727,0.6844256629744505,0.6377961384283974
7276,4,1789,18728.171759395656,11,62493.397331810454,63.61704541331115,147,225,480,90355.70896023212,138299.55453096752,295039.04966606403,614.6646868043001,614.6646868043001,614.6646868043001,49.0,37.5,40.0,0.19727891156462585,0.15555555555555556,0.18125,0.6934971557454459,0.6822653033703885,0.7672124021235792
7277,11,1810,21457.743139320453,6,44898.17864235821,70.32199849156555,135,282,597,51404.45516039736,107378.19522394116,227321.923931535,380.77374192886936,380.77374192886936,380.77374192886936,45.0,47.0,49.75,0.08888888888888889,0.11702127659574468,0.10887772194304858,0.7048240166074026,0.7495014496789085,0.8011545319933211
7278,9,299,12862.579049746646,12,18024.309447786924,54.499455333641265,97,186,452,21077.645621402473,40416.928717328454,98217.48268942184,217.2953156845616,217.2953156845616,217.2953156845616,32.333333333333336,31.0,37.666666666666664,0.08247422680412371,0.06989247311827956,0.11504424778761062,0.6088031421122572,0.6178867681579107,0.618006107922802
7279,27,1407,6487.350684573728,1,17844.31313921573,51.13006270499205,161,260,518,24824.417575462925,40089.12155043703,79869.86524279376,154.1889290401424,154.1889290401424,154.1889290401424,53.666666666666664,43.333333333333336,43.166666666666664,0.13664596273291926,0.08461538461538462,0.11003861003861004,0.666421768015581,0.7363403501880132,0.7541358019948838
7280,29,1237,4075.822841709039,12,5210.706367487811,36.86968418001039,66,185,354,4947.34739376567,13867.564664343165,26535.772384743137,74.95980899644954,74.95980899644954,74.95980899644954,22.0,30.833333333333332,29.5,0.13636363636363635,0.06486486486486487,0.059322033898305086,0.6679010598667021,0.5865238228893503,0.7848283615245902
7281,130,936,2919.5974097855383,2,1879.5273595234364,14.81520324606026,28,68,135,2288.1566555503387,5556.951877765107,11032.183874974846,81.71988055536923,81.71988055536923,81.71988055536923,9.333333333333334,11.333333333333334,11.25,0.0,0.16176470588235295,0.11851851851851852,0.5182049556332771,0.4668005498702662,0.40487393535891425
7282,44,1015,5464.478571579934,11,25159.92293642068,56.72346920318914,134,181,509,34116.47975371759,46082.70772703645,129591.70294509146,254.60059517699696,254.60059517699696,254.60059517699696,44.666666666666664,30.166666666666668,42.416666666666664,0.1044776119402985,0.10497237569060773,0.1100196463654224,0.6094458904809779,0.7414273542641576,0.7036477853246688
7283,41,1753,9009.248327920668,2,19477.289539144975,50.87006508388006,106,221,432,22971.330872274393,47893.05776200604,93619.00883794847,216.7106686063622,216.7106686063622,216.7106686063622,35.333333333333336,36.833333333333336,36.0,0.12264150943396226,0.04524886877828054,0.07407407407407407,0.6195938068595636,0.6146265898792551,0.6197619639557569
7284,10,1771,1841.7380306529067,6,5331.936835904036,42.28555806221097,110,225,400,7251.444132449504,14832.499361828532,26368.887754361833,65.92221938590458,65.92221938590458,65.92221938590458,36.666666666666664,37.5,33.333333333333336,0.05454545454545454,0.09333333333333334,0.09,0.7108611930781858,0.6136371528834523,0.7797879980886083
7285,5,1819,3642.0314035690108,4,12365.879835932816,54.115559215537516,126,237,419,20017.353501558027,37651.68872912105,66565.64378692709,158.86788493300023,158.86788493300023,158.86788493300023,42.0,39.5,34.916666666666664,0.0873015873015873,0.10548523206751055,0.09069212410501193,0.6678366969515199,0.5857104146564317,0.6756469181236038
7286,36,789,3384.145831963948,10,11671.930772077032,44.980823043956555,78,198,402,14369.366072225943,36476.083106419705,74057.50206454909,184.22264195161466,184.22264195161466,184.22264195161466,26.0,33.0,33.5,0.05128205128205128,0.0707070707070707,0.07960199004975124,0.6386698814222401,0.719842915451625,0.6772500309612461
7287,10,1811,1983.1766944340295,4,2340.760711632521,32.25946266443481,73,90,289,3556.5033012183826,4384.730097392527,14079.855534960447,48.71922330436141,48.71922330436141,48.71922330436141,24.333333333333332,15.0,24.083333333333332,0.0684931506849315,0.03333333333333333,0.058823529411764705,0.5462173316073926,0.38324696054453067,0.4407488989826647
7288,18,1022,8866.072104654711,5,14615.36217859171,49.09066750310527,144,206,449,19983.591819092275,28587.638296757006,62309.94949147522,138.7749431881408,138.7749431881408,138.7749431881408,48.0,34.333333333333336,37.416666666666664,0.0763888888888889,0.06310679611650485,0.062360801781737196,0.6151218999797072,0.6677668784029432,0.6550671893132934
7289,53,1805,935.7165096401284,4,1088.8533017521254,32.860954018084435,73,154,278,1612.0511640220222,3400.7654693067316,6139.044158878386,22.08289265783592,22.08289265783592,22.08289265783592,24.333333333333332,25.666666666666668,23.166666666666668,0.0,0.07142857142857142,0.046762589928057555,0.6935586283663026,0.6673025546362691,0.6293751985055364
7290,8,1515,19025.895557193686,10,42535.135120948544,52.61835673557931,149,200,498,60749.03262122861,81542.32566607867,203040.3909085359,407.71162833039335,407.71162833039335,407.71162833039335,49.666666666666664,33.333333333333336,41.5,0.12751677852348994,0.15,0.10441767068273092,0.683313069367647,0.7458260451273252,0.7128411435781743
7291,44,191,5347.530913059189,6,12716.263033809359,43.01658533498704,107,129,353,16739.23052799593,20180.941477677337,55223.8166017062,156.4414068037003,156.4414068037003,156.4414068037003,35.666666666666664,21.5,29.416666666666668,0.09345794392523364,0.09302325581395349,0.0821529745042493,0.721623679652786,0.677306917821563,0.6454227322801641
7292,6,1791,12988.100347368,9,29393.10468488199,62.4028597534931,152,275,559,37186.12038065768,67277.520425532,136756.85061044502,244.64552882011634,244.64552882011634,244.64552882011634,50.666666666666664,45.833333333333336,46.583333333333336,0.13157894736842105,0.15636363636363637,0.1520572450805009,0.6971005523209978,0.7021873885698439,0.671159059853599
7293,7,43,4980.445311633257,9,23949.59334052799,42.28749080196017,137,216,441,29910.390852717763,47157.988497715596,96280.89318283602,218.3240208227574,218.3240208227574,218.3240208227574,45.666666666666664,36.0,36.75,0.11678832116788321,0.10185185185185185,0.1111111111111111,0.5629297248423458,0.7177967031294191,0.6473589921376789
7294,34,991,3984.6651704239844,12,13283.383999250278,42.27412365017876,101,220,396,15682.274027599737,34159.408772989525,61486.93579138115,155.27003987722512,155.27003987722512,155.27003987722512,33.666666666666664,36.666666666666664,33.0,0.10891089108910891,0.08181818181818182,0.11363636363636363,0.6425378349185548,0.7175194992508033,0.7362694349224803
7295,4,1453,8473.631130940425,7,16234.47231640202,50.282548590377935,114,231,445,19784.33407978161,40089.308530083785,77228.32162721768,173.54679017352288,173.54679017352288,173.54679017352288,38.0,38.5,37.083333333333336,0.07894736842105263,0.1341991341991342,0.10561797752808989,0.6150573384048996,0.5894617440481672,0.774877574341478
7296,36,288,1708.2092181704452,4,3235.7532406370033,36.68267821665963,72,122,345,3611.0713504421806,6118.75978824925,17303.050220868783,50.153768756141396,50.153768756141396,50.153768756141396,24.0,20.333333333333332,28.75,0.1111111111111111,0.08196721311475409,0.0927536231884058,0.700829791733528,0.687420083760752,0.6760688269151665
7297,29,-229,4800.133268675196,10,13052.809228776181,29.455792493758903,86,194,296,18008.039922083237,40622.78773121102,61981.16066205393,209.3958130474795,209.3958130474795,209.3958130474795,28.666666666666668,32.333333333333336,24.666666666666668,0.06976744186046512,0.0979381443298969,0.10135135135135136,0.5233280835506601,0.5352319109595564,0.551317542682278
7298,31,1399,3444.3194276411987,11,10554.321044956601,38.72241792869439,88,227,413,10241.224915813587,26417.705180564593,48063.930570806944,116.37755586151803,116.37755586151803,116.37755586151803,29.333333333333332,37.833333333333336,34.416666666666664,0.022727272727272728,0.02643171806167401,0.053268765133171914,0.7948941952279457,0.569512466794394,0.7108361408930631
7299,18,1791,10733.255503212056,12,9130.550085022962,39.299877654011176,114,139,374,18152.07410498297,22132.792110461694,59551.541361961674,159.22872021914887,159.22872021914887,159.22872021914887,38.0,23.166666666666668,31.166666666666668,0.07017543859649122,0.1366906474820144,0.0962566844919786,0.6733995197497038,0.6887978440269177,0.6321203064211425
7300,47,756,4099.657849066914,1,6701.41267248321,43.791553491268665,68,171,343,6626.0595501541375,16662.590927593494,33422.62390739514,97.44205220814908,97.44205220814908,97.44205220814908,22.666666666666668,28.5,28.583333333333332,0.22058823529411764,0.13450292397660818,0.12244897959183673,0.5891378605816198,0.5869789856568239,0.7041263359831751
7301,31,173,9918.526895239209,5,18929.65400024089,63.66524111184493,111,238,513,18694.542396906007,40083.79360778045,86399.10134786289,168.41930087302708,168.41930087302708,168.41930087302708,37.0,39.666666666666664,42.75,0.15315315315315314,0.058823529411764705,0.07797270955165692,0.7397304529233776,0.7254864281237342,0.6795501226951747
7302,59,523,5237.258839518962,5,9020.500288178666,49.101702152392974,87,208,370,9388.976357709105,22447.20784371832,39930.12933738355,107.919268479415,107.919268479415,107.919268479415,29.0,34.666666666666664,30.833333333333332,0.11494252873563218,0.0673076923076923,0.0945945945945946,0.6526620963127497,0.715684160202465,0.6413883734992392
7303,45,734,7482.704612980555,12,9694.971143438954,28.58723189026682,73,158,304,10098.14049044791,21856.249280695476,42052.530261591295,138.33069164997136,138.33069164997136,138.33069164997136,24.333333333333332,26.333333333333332,25.333333333333332,0.0821917808219178,0.0949367088607595,0.09539473684210527,0.4964619512945718,0.46896718466008736,0.44325861019506824
7304,28,1393,10301.632789792398,3,56296.23206537206,50.180536881700846,164,289,517,77742.5419409637,136997.5281764543,245078.6230699892,474.03988988392496,474.03988988392496,474.03988988392496,54.666666666666664,48.166666666666664,43.083333333333336,0.13414634146341464,0.1522491349480969,0.11605415860735009,0.8062855886366955,0.7624715327692887,0.7336457228133445
7305,44,1743,8458.387940854936,1,17833.264014158223,54.8707120891339,143,248,433,26297.84405762774,45607.449834207546,79629.1362024672,183.90100739599816,183.90100739599816,183.90100739599816,47.666666666666664,41.333333333333336,36.083333333333336,0.03496503496503497,0.07258064516129033,0.09468822170900693,0.6106598942527147,0.6035525735251543,0.7759074339714579
7306,64,1080,1359.1374141828894,7,2535.8562306395656,27.20153804081064,63,120,275,2768.6313043609134,5273.583436877931,12085.29537617859,43.94652864064942,43.94652864064942,43.94652864064942,21.0,20.0,22.916666666666668,0.09523809523809523,0.058333333333333334,0.02909090909090909,0.6915490164842995,0.6592128018039395,0.6054519120225752
7307,13,1724,16450.144001518696,1,35033.30269197724,62.348094150148064,156,241,576,45284.818506692354,69959.23884687728,167205.48371701792,290.28729811982276,290.28729811982276,290.28729811982276,52.0,40.166666666666664,48.0,0.07692307692307693,0.08713692946058091,0.07465277777777778,0.7358693543908325,0.6371797385927445,0.7177231220655931
7308,9,1722,6068.825247547594,5,7787.465915559381,34.33712338076198,73,121,307,9734.36208887746,16135.03853087908,40937.65974363535,133.3474258750337,133.3474258750337,133.3474258750337,24.333333333333332,20.166666666666668,25.583333333333332,0.0547945205479452,0.14049586776859505,0.1563517915309446,0.46916790438191264,0.4700960771417365,0.5252170326388209
7309,34,1505,11178.33087320527,9,29761.078744321207,53.25917312949657,109,219,477,29950.45428121554,60175.6833723505,131067.58433155793,274.77480991940865,274.77480991940865,274.77480991940865,36.333333333333336,36.5,39.75,0.1651376146788991,0.1506849315068493,0.10272536687631027,0.6755875694185635,0.6541358168212756,0.6308594494842343
7310,15,981,4584.64843319698,1,15951.97744379821,60.02701484091824,178,338,495,34747.94745547625,65982.05752781444,96630.52803629631,195.21318795211374,195.21318795211374,195.21318795211374,59.333333333333336,56.333333333333336,41.25,0.10674157303370786,0.13609467455621302,0.13333333333333333,0.647510911884523,0.7098249562220335,0.6834753567785868
7311,56,1021,2857.3451379125217,1,4170.831369681971,40.19139033527346,99,203,360,4867.138485440787,9980.092045903837,17698.685401602863,49.1630150044524,49.1630150044524,49.1630150044524,33.0,33.833333333333336,30.0,0.050505050505050504,0.029556650246305417,0.06388888888888888,0.7244076474351164,0.6874747654885565,0.7324906944607149
7312,15,1560,5080.946474279035,1,8854.391895866956,48.06274851191022,107,164,367,16470.788514411593,25244.94688190188,56493.26527840238,153.9326029384261,153.9326029384261,153.9326029384261,35.666666666666664,27.333333333333332,30.583333333333332,0.18691588785046728,0.07317073170731707,0.10354223433242507,0.6430222464392796,0.5418999352472273,0.5698696235382625
7313,44,1700,11529.51934895704,12,42145.90361594446,64.75646133757296,154,252,527,51026.39157669446,83497.73167095457,174616.28805790897,331.3402050434705,331.3402050434705,331.3402050434705,51.333333333333336,42.0,43.916666666666664,0.07792207792207792,0.06746031746031746,0.10436432637571158,0.6526637161762244,0.7581312759524792,0.7218022507729354
7314,36,1583,2906.212908336161,1,5928.149818111952,42.60121457395168,100,167,395,7303.667916906441,12197.125421233757,28849.488271780443,73.03667916906441,73.03667916906441,73.03667916906441,33.333333333333336,27.833333333333332,32.916666666666664,0.07,0.10179640718562874,0.0810126582278481,0.7052501434052498,0.6869122410083909,0.6066965820007667
7315,8,1689,8390.838475691675,2,23163.565396882183,46.45220672339604,93,230,481,20362.38973436796,50358.59826779173,105315.1555078601,218.9504272512684,218.9504272512684,218.9504272512684,31.0,38.333333333333336,40.083333333333336,0.15053763440860216,0.12173913043478261,0.10602910602910603,0.7168597346722374,0.715963846998234,0.7403499613949646
7316,5,1779,2872.732254221858,8,7565.614376172677,36.296216819991834,112,194,355,10636.45985570229,18423.867964341465,33713.77900691351,94.96839156877044,94.96839156877044,94.96839156877044,37.333333333333336,32.333333333333336,29.583333333333332,0.10714285714285714,0.11855670103092783,0.11830985915492957,0.707811281782421,0.7189012471005636,0.7379562046891264
7317,38,1819,11048.763832165056,10,12881.019591879203,42.879386380148645,130,212,406,27296.417143160175,44514.15718730736,85248.81046248485,209.97243956277057,209.97243956277057,209.97243956277057,43.333333333333336,35.333333333333336,33.833333333333336,0.13076923076923078,0.12264150943396226,0.11083743842364532,0.7041659544912349,0.5704143479405678,0.656893776565493
7318,8,1444,5551.457794431173,8,9509.948127258627,43.60279539218153,100,188,369,12518.946734146293,23535.61986019503,46194.91344899982,125.18946734146293,125.18946734146293,125.18946734146293,33.333333333333336,31.333333333333332,30.75,0.13,0.13297872340425532,0.08672086720867209,0.7229806287946613,0.5949167894993364,0.7354008804970852
7319,23,1633,2316.4402002941765,12,7454.230033252269,40.12632975487429,109,157,406,9412.22337589638,13557.055688217722,35058.37330838468,86.35067317336129,86.35067317336129,86.35067317336129,36.333333333333336,26.166666666666668,33.833333333333336,0.05504587155963303,0.07643312101910828,0.059113300492610835,0.6766588856635125,0.6061291646682168,0.6464625517785598
7320,13,1295,1130.9050936161334,11,1055.499549730881,27.645192340196715,48,133,227,947.2002732129042,2624.5340903607553,4479.467958736026,19.733339025268837,19.733339025268837,19.733339025268837,16.0,22.166666666666668,18.916666666666668,0.16666666666666666,0.06015037593984962,0.07929515418502203,0.5926451171339778,0.6863672007163919,0.4550996919048463
7321,10,1697,10286.905124218696,11,14623.821412194608,48.0394210085393,90,244,398,15493.429606341628,42004.409154970635,68515.38870359964,172.1492178482403,172.1492178482403,172.1492178482403,30.0,40.666666666666664,33.166666666666664,0.06666666666666667,0.05327868852459016,0.05778894472361809,0.61311019740361,0.6684150935301589,0.7552342306486723
7322,10,800,9841.01083364667,8,14773.354941571039,46.673544238405356,106,219,381,23585.610775213812,48728.761884639855,84774.69533355153,222.50576203031898,222.50576203031898,222.50576203031898,35.333333333333336,36.5,31.75,0.08490566037735849,0.0639269406392694,0.08136482939632546,0.6109839823032169,0.6949456258515689,0.6809690413618417
7323,24,1726,7070.771442883745,5,13668.335316088253,37.76038438668343,142,210,443,22236.74672213577,32885.32965949656,69372.3859007475,156.59680790236456,156.59680790236456,156.59680790236456,47.333333333333336,35.0,36.916666666666664,0.1267605633802817,0.07142857142857142,0.10835214446952596,0.7144440745045502,0.5979593186550036,0.6277463816489265
7324,45,1544,3910.081763386904,5,9728.396181081444,40.620522312418466,68,199,335,10957.08536028706,32065.588039663602,53979.75876023772,161.13360823951558,161.13360823951558,161.13360823951558,22.666666666666668,33.166666666666664,27.916666666666668,0.07352941176470588,0.05527638190954774,0.08955223880597014,0.6019118238688163,0.6230735404834301,0.6166193679916251
7325,51,1769,5560.60843559365,7,16828.65270075802,46.31783251423939,110,201,447,20252.349021665043,37006.56503049703,82298.1819334934,184.11226383331856,184.11226383331856,184.11226383331856,36.666666666666664,33.5,37.25,0.11818181818181818,0.0845771144278607,0.11185682326621924,0.6512850016332077,0.6105884995174744,0.6244567179878246
7326,28,1572,7333.263089395525,8,15315.612825898557,47.818975831449684,120,249,414,19359.74500782003,40171.47089122656,66791.1202769791,161.33120839850025,161.33120839850025,161.33120839850025,40.0,41.5,34.5,0.05,0.05622489959839357,0.07004830917874397,0.657095459610877,0.6424944639672104,0.7168633276183795
7327,12,1169,3529.0752140560035,12,15628.057466683622,52.80035499683914,80,197,486,14518.946280642958,35752.90521608329,88202.59865490597,181.48682850803698,181.48682850803698,181.48682850803698,26.666666666666668,32.833333333333336,40.5,0.1,0.09137055837563451,0.07407407407407407,0.5856235130719268,0.7000570765649918,0.6373264238152758
7328,38,1444,4526.464993145418,11,6268.276054241546,41.67417214435291,74,182,311,7573.358270683816,18626.367638708845,31828.57327273874,102.34267933356509,102.34267933356509,102.34267933356509,24.666666666666668,30.333333333333332,25.916666666666668,0.04054054054054054,0.02197802197802198,0.04180064308681672,0.6736941198486709,0.672455075919948,0.6337724775483764
7329,40,1388,7901.912515639271,4,12457.005216623382,34.17052602316337,60,179,307,10877.188671873628,32450.27953775632,55654.94870442006,181.28647786456045,181.28647786456045,181.28647786456045,20.0,29.833333333333332,25.583333333333332,0.13333333333333333,0.0670391061452514,0.11074918566775244,0.37989164189854624,0.5309026119244935,0.5937687921016592
7330,49,1752,2001.9783452285883,12,2330.883697586953,17.163073528471745,28,67,152,2194.91436837425,5252.1165243240985,11915.249428317356,78.38979887050893,78.38979887050893,78.38979887050893,9.333333333333334,11.166666666666666,12.666666666666666,0.0,0.07462686567164178,0.019736842105263157,0.3685037423002274,0.42359524827116957,0.4406408232553268
7331,53,1823,8273.104798550214,9,15810.959102589306,43.1327258862634,69,174,416,12498.120266552522,31516.998933045492,75350.98595486738,181.1321777761235,181.1321777761235,181.1321777761235,23.0,29.0,34.666666666666664,0.08695652173913043,0.12643678160919541,0.08413461538461539,0.6672574911819108,0.7308178170404398,0.5313379489664248
7332,17,1700,8625.535090054093,1,35791.45706891189,77.62568333438158,138,332,616,40422.67728810308,97248.75985253783,180437.4580396485,292.91795136306575,292.91795136306575,292.91795136306575,46.0,55.333333333333336,51.333333333333336,0.13768115942028986,0.14156626506024098,0.1331168831168831,0.6886499762981949,0.7727696677964461,0.7656305212114998
7333,70,1342,1995.3914695491137,5,1701.7764801501946,27.75532190289421,56,141,246,2202.425571805495,5545.392957581693,9674.940904716997,39.32902806795527,39.32902806795527,39.32902806795527,18.666666666666668,23.5,20.5,0.03571428571428571,0.028368794326241134,0.056910569105691054,0.5810376600570367,0.6394839447598067,0.6316194543056042
7334,30,1641,3517.2862267476557,9,12515.082979464485,47.23424859456071,95,215,417,11855.80374877706,26831.55585249545,52040.73856042141,124.79793419765326,124.79793419765326,124.79793419765326,31.666666666666668,35.833333333333336,34.75,0.07368421052631578,0.07906976744186046,0.05755395683453238,0.6288508817746915,0.6185926891296166,0.6576828227594433
7335,54,1331,2855.5457115136214,12,5612.985097950052,44.797960102500916,79,242,373,6012.078980490678,18416.748269351192,28386.1450597851,76.10226557583137,76.10226557583137,76.10226557583137,26.333333333333332,40.333333333333336,31.083333333333332,0.08860759493670886,0.045454545454545456,0.058981233243967826,0.7374988773709557,0.6091942425134643,0.551350743382922
7336,53,852,9489.19824281056,11,11203.95548322399,53.5647838585711,123,232,449,16239.523968610727,30630.646835103158,59280.86391793672,132.02865015130672,132.02865015130672,132.02865015130672,41.0,38.666666666666664,37.416666666666664,0.07317073170731707,0.09913793103448276,0.08685968819599109,0.7872734268882251,0.6816328880807354,0.6481964366884977
7337,21,1207,7950.241626277548,11,15485.986275741105,45.15825504207516,102,264,457,16306.498144814714,42205.05402187338,73059.50639392475,159.8676288707325,159.8676288707325,159.8676288707325,34.0,44.0,38.083333333333336,0.12745098039215685,0.19696969696969696,0.15536105032822758,0.6685519976901958,0.6831694695639536,0.6045337082244
7338,11,1769,3738.4509396641674,5,13131.798694149968,50.358125749073054,120,235,462,16697.261002809453,32698.80279716851,64284.45486081639,139.14384169007877,139.14384169007877,139.14384169007877,40.0,39.166666666666664,38.5,0.125,0.1148936170212766,0.12121212121212122,0.7051576999758083,0.6166182664609722,0.636397523594614
7339,23,1213,3214.8909923615247,6,4963.68238822258,34.29603634656341,99,146,368,7847.040777150127,11572.403570342613,29168.798040315625,79.26303815303159,79.26303815303159,79.26303815303159,33.0,24.333333333333332,30.666666666666668,0.0707070707070707,0.07534246575342465,0.04619565217391304,0.71634766474188,0.7192417412347011,0.6859016735480525
