customer_id,age,job,marital,education,credit_default,region,income,created_at,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management,cluster
9339,66,entrepreneur,married,tertiary,0,Urban,2912,2020-04-12 02:16:06.498543,1,0,0,1,1,0,0,1
9340,69,blue-collar,divorced,secondary,0,Urban,1892,2024-08-10 02:42:12.632913,1,1,0,1,0,0,0,2
9341,52,services,married,tertiary,0,Urban,2809,2020-11-13 01:26:40.641378,1,1,1,1,0,0,0,2
9342,45,blue-collar,married,primary,0,Suburban,2412,2023-06-18 20:09:37.076199,1,0,1,0,0,0,0,2
9343,26,management,married,tertiary,0,Urban,6150,2021-10-19 06:36:38.965370,1,0,1,1,1,1,0,1
9344,31,self-employed,married,secondary,0,Suburban,3096,2025-01-19 13:01:26.186335,1,1,0,1,0,1,0,1
9345,54,admin,married,tertiary,0,Urban,3548,2020-03-29 10:25:17.016100,1,0,1,1,0,1,0,2
9346,25,student,married,tertiary,0,Suburban,539,2023-02-19 00:49:49.378457,1,1,0,1,1,0,0,0
9347,42,self-employed,married,tertiary,0,Suburban,4595,2022-12-28 04:51:44.599785,1,0,1,1,1,0,0,1
9348,54,management,married,tertiary,0,Urban,5184,2021-08-22 01:36:19.141078,1,1,1,1,0,1,0,2
9349,50,services,married,secondary,0,Urban,2490,2020-04-16 08:12:42.720669,1,1,0,1,1,1,0,2
9350,34,management,married,secondary,0,Urban,8573,2023-08-24 16:30:55.465376,1,0,1,1,0,1,1,1
9351,45,admin,married,primary,0,Rural,4740,2023-01-12 14:25:51.760818,1,1,0,1,0,1,1,2
9352,33,entrepreneur,married,secondary,0,Rural,7905,2021-11-03 21:00:20.974848,1,0,0,1,1,1,0,1
9353,45,management,married,secondary,0,Urban,5341,2020-05-14 21:48:00.858616,1,0,1,1,0,0,0,1
9354,39,technician,married,tertiary,0,Urban,4103,2025-02-06 14:53:39.712305,1,1,0,1,0,1,0,2
9355,39,admin,married,secondary,0,Rural,3613,2022-05-10 07:31:48.340700,1,0,0,1,0,1,0,2
9356,28,self-employed,single,tertiary,0,Urban,4045,2020-06-02 03:50:58.782459,1,0,0,0,0,1,1,1
9357,69,management,married,secondary,1,Urban,8845,2020-06-25 09:37:49.006438,1,0,1,1,1,0,1,1
9358,39,technician,single,secondary,0,Urban,3600,2022-06-03 20:18:15.852248,1,0,0,1,1,1,0,2
9359,43,management,married,tertiary,0,Urban,7276,2020-03-20 12:03:53.957659,1,1,1,1,0,0,1,1
9360,57,services,married,tertiary,0,Urban,2140,2020-06-11 15:52:27.392937,1,1,1,1,0,1,0,2
9361,50,blue-collar,married,secondary,0,Suburban,2808,2024-02-03 22:05:46.848637,0,1,0,0,1,1,0,2
9362,71,management,married,tertiary,0,Urban,7965,2021-07-23 21:57:34.683589,1,1,0,1,0,0,1,1
9363,50,blue-collar,married,secondary,0,Urban,1004,2021-02-20 08:45:08.055996,0,1,1,1,1,1,0,2
9364,48,technician,married,secondary,0,Urban,2508,2022-01-02 04:27:40.456106,1,1,1,1,0,1,0,2
9365,29,technician,divorced,secondary,0,Suburban,3339,2020-03-24 18:43:19.093997,1,0,0,1,0,1,0,2
9366,35,blue-collar,married,secondary,0,Urban,1799,2020-03-24 15:10:15.461877,1,1,1,1,1,0,0,2
9367,52,blue-collar,married,secondary,0,Suburban,3232,2020-03-06 02:40:15.757178,1,1,0,1,0,0,0,2
9368,33,management,married,tertiary,0,Urban,7833,2020-03-08 01:50:42.501020,1,0,1,1,1,1,1,1
9369,56,self-employed,married,tertiary,0,Urban,4173,2021-01-15 05:14:35.113662,1,1,0,1,0,0,0,1
9370,79,retired,divorced,tertiary,0,Rural,1855,2024-09-05 19:27:24.601362,0,0,0,1,0,0,0,0
9371,49,self-employed,single,tertiary,0,Suburban,4285,2023-01-22 21:06:58.000074,0,1,0,1,0,1,0,1
9372,53,technician,married,tertiary,0,Suburban,2553,2020-12-10 15:30:53.121569,1,1,0,1,0,1,0,2
9373,55,admin,married,secondary,0,Urban,3393,2023-05-26 13:02:35.301481,1,1,1,1,0,1,1,2
9374,53,management,married,tertiary,0,Urban,6533,2022-11-17 08:53:23.571330,1,0,1,1,1,1,1,1
9375,51,admin,married,tertiary,0,Rural,3745,2024-01-24 18:51:42.742605,1,0,0,1,1,1,0,2
9376,46,technician,married,tertiary,0,Urban,3688,2024-10-27 11:59:12.916490,1,0,0,1,1,1,1,2
9377,63,services,married,tertiary,0,Urban,2964,2024-04-17 07:41:49.037341,1,0,1,0,0,0,1,2
9378,36,blue-collar,divorced,secondary,0,Rural,2158,2021-02-15 04:03:34.222999,1,1,0,1,0,0,0,2
9379,56,management,married,tertiary,0,Urban,8770,2020-04-03 19:36:42.602440,1,0,1,1,1,1,0,1
9380,48,technician,married,tertiary,0,Suburban,4499,2020-03-23 07:36:18.142215,1,0,0,0,1,1,1,2
9381,44,admin,married,secondary,0,Urban,4864,2021-05-03 20:25:48.510300,1,1,1,1,0,1,0,2
9382,37,entrepreneur,married,secondary,0,Urban,1585,2021-03-05 07:59:51.958385,1,1,1,0,0,1,1,1
9383,82,retired,divorced,secondary,0,Suburban,2550,2021-01-26 23:37:50.244649,1,1,0,1,1,1,0,0
9384,25,blue-collar,single,tertiary,0,Urban,3721,2020-05-01 03:38:08.436522,1,1,0,1,1,0,0,2
9385,43,blue-collar,single,tertiary,0,Urban,1354,2023-11-27 07:58:41.988108,1,1,0,1,0,1,1,2
9386,62,management,divorced,tertiary,0,Urban,7578,2020-03-06 12:27:45.506331,1,1,0,1,1,1,1,1
9387,53,unemployed,single,secondary,0,Urban,499,2024-01-26 11:19:45.036857,0,1,0,1,1,1,0,0
9388,50,technician,married,tertiary,0,Suburban,2788,2020-04-22 02:01:54.823204,0,1,1,1,0,1,0,2
9389,60,blue-collar,married,tertiary,0,Suburban,2007,2021-06-24 13:04:38.635940,1,1,1,1,0,0,1,2
9390,63,blue-collar,married,secondary,0,Urban,1325,2021-02-13 23:15:25.417593,1,1,1,1,0,1,1,2
9391,45,unemployed,divorced,secondary,0,Suburban,483,2020-11-17 12:12:24.827228,1,0,1,1,1,1,0,0
9393,48,technician,single,tertiary,0,Urban,4043,2022-08-21 21:50:36.394359,1,0,1,1,1,1,1,2
9394,43,services,married,secondary,0,Suburban,2549,2020-04-14 19:22:07.284816,1,1,1,1,0,1,0,2
9395,34,blue-collar,married,primary,0,Urban,2081,2023-10-29 04:52:51.943058,1,1,1,1,0,1,0,2
9396,40,admin,married,tertiary,0,Urban,3226,2020-03-12 02:40:23.844181,1,1,1,1,0,1,0,2
9397,41,admin,married,tertiary,0,Urban,3175,2020-03-08 12:09:12.145291,1,0,1,1,1,0,0,2
9398,45,blue-collar,married,primary,1,Urban,1277,2020-11-04 18:30:33.630051,1,1,1,1,0,1,0,2
9399,29,blue-collar,single,secondary,0,Urban,3427,2024-08-19 14:55:26.524403,1,1,0,1,1,1,0,2
9400,58,admin,divorced,tertiary,0,Urban,3282,2020-03-09 00:20:12.926187,1,1,0,1,0,1,0,2
9401,46,services,married,secondary,0,Suburban,2341,2024-05-24 12:19:32.521155,1,1,1,1,0,1,0,2
9402,55,technician,married,tertiary,0,Urban,3113,2020-12-21 08:01:59.423209,1,1,0,1,0,0,1,2
9403,68,retired,divorced,primary,0,Urban,2503,2022-08-14 06:36:11.579698,0,1,1,1,0,0,0,0
9404,43,entrepreneur,married,tertiary,0,Urban,5452,2021-05-07 00:18:02.531853,1,1,0,1,1,0,1,1
9405,48,technician,married,tertiary,0,Suburban,4233,2024-02-13 11:43:21.218158,1,1,1,1,1,1,0,2
9406,62,blue-collar,divorced,secondary,0,Suburban,2936,2020-05-30 18:05:24.258029,1,1,0,1,0,1,0,2
9407,38,technician,single,tertiary,0,Urban,2621,2023-03-17 13:39:43.860509,1,1,0,1,0,1,0,2
9408,38,blue-collar,married,tertiary,0,Urban,2905,2020-08-17 19:44:27.551173,1,1,0,0,0,1,0,2
9409,62,technician,divorced,tertiary,0,Urban,4107,2020-03-05 20:48:08.227610,1,0,1,1,1,1,0,2
9410,37,blue-collar,divorced,secondary,0,Urban,1572,2022-06-12 02:55:46.927538,1,1,0,1,0,1,1,2
9411,33,technician,married,secondary,0,Urban,3579,2022-12-22 09:59:04.007522,1,1,1,1,0,1,0,2
9413,47,self-employed,married,tertiary,0,Urban,5641,2020-07-07 20:00:07.932136,1,1,0,1,1,1,1,1
9414,36,admin,married,secondary,0,Urban,4443,2020-03-26 03:14:31.317471,1,1,1,1,1,1,0,2
9415,55,blue-collar,married,primary,0,Urban,3206,2023-06-14 04:04:06.602152,1,1,1,1,1,1,0,2
9416,41,admin,married,tertiary,0,Urban,4557,2022-10-31 23:26:18.933837,1,1,1,1,0,1,0,2
9417,80,retired,married,primary,0,Suburban,1660,2020-05-11 04:00:43.719978,0,1,0,1,0,1,0,0
9418,45,technician,single,tertiary,0,Suburban,2979,2020-04-18 13:54:01.745338,1,1,1,1,0,1,0,2
9419,45,blue-collar,married,secondary,0,Rural,2594,2022-10-03 13:29:28.941545,1,0,0,1,0,1,0,2
9420,61,blue-collar,divorced,secondary,0,Urban,3480,2020-03-05 18:12:39.693022,1,0,1,1,1,1,0,2
9421,37,unemployed,married,primary,1,Suburban,327,2020-11-13 15:33:48.146894,1,1,1,1,0,1,0,0
9422,33,blue-collar,married,primary,0,Urban,2243,2022-12-14 22:52:09.356969,1,1,1,1,0,1,0,2
9423,71,retired,married,secondary,0,Urban,1593,2023-01-26 12:40:03.080320,0,0,1,1,0,0,0,0
9424,55,blue-collar,married,primary,0,Rural,3477,2020-11-07 04:24:33.715357,1,1,1,1,1,1,0,2
9425,34,unemployed,married,secondary,0,Urban,699,2024-04-16 04:14:23.372280,1,1,1,0,0,1,1,0
9426,26,self-employed,single,tertiary,0,Urban,3253,2020-03-05 15:53:39.064512,1,1,0,1,1,1,0,1
9427,57,technician,single,primary,0,Urban,2905,2020-04-12 03:46:21.735731,1,0,0,1,1,1,0,2
9428,38,management,divorced,tertiary,0,Rural,8908,2022-04-25 18:05:36.697884,1,1,1,1,0,1,1,1
9429,31,blue-collar,married,primary,1,Urban,1088,2020-03-08 20:11:53.758729,1,0,1,1,0,1,0,2
9430,51,management,married,tertiary,0,Rural,7155,2023-09-13 10:56:43.226736,1,1,1,1,1,1,0,1
9431,43,management,married,secondary,0,Rural,9337,2020-06-16 02:50:57.800755,1,1,1,1,0,1,1,1
9432,63,technician,married,secondary,0,Urban,2990,2023-03-15 14:03:27.528853,1,1,0,1,1,0,0,2
9433,35,services,single,primary,0,Urban,3013,2020-05-09 00:47:57.125514,1,1,1,0,0,1,0,2
9434,40,technician,single,secondary,0,Urban,3166,2024-06-06 09:33:06.118923,1,1,0,1,1,1,0,2
9435,53,technician,married,tertiary,0,Urban,2554,2022-09-04 01:10:32.857923,1,1,1,1,0,1,0,2
9436,45,technician,divorced,tertiary,0,Suburban,2886,2022-07-31 03:52:08.812323,1,1,0,1,1,1,0,2
9437,61,services,married,tertiary,0,Suburban,2541,2024-03-02 17:46:26.632782,1,1,1,1,0,1,0,2
9438,73,technician,single,secondary,0,Urban,3070,2021-08-22 19:15:55.273017,1,0,1,1,0,0,0,2
9439,50,admin,married,secondary,0,Urban,4023,2024-02-12 02:27:26.910137,1,0,1,1,0,0,0,2
9440,58,services,married,tertiary,0,Suburban,1593,2020-07-07 12:23:20.995186,0,1,0,1,1,0,0,2
9441,53,technician,single,tertiary,0,Urban,3883,2023-06-05 14:02:25.711949,1,0,0,1,0,0,0,2
9442,44,admin,married,tertiary,0,Suburban,3074,2023-08-25 23:13:15.974772,1,1,0,1,1,1,0,2
9443,54,technician,single,secondary,0,Urban,4263,2020-06-10 08:14:19.373113,1,0,0,1,0,1,0,2
9444,31,blue-collar,married,tertiary,0,Urban,1040,2020-05-14 02:49:02.007089,1,1,1,1,1,1,1,2
9445,47,blue-collar,single,secondary,0,Suburban,2044,2020-05-15 23:16:25.045451,1,1,1,1,0,1,0,2
9446,53,admin,married,secondary,0,Urban,4969,2020-10-29 23:35:49.760910,1,1,0,1,0,0,0,2
9447,24,student,single,secondary,0,Urban,1065,2020-07-22 17:49:06.422806,1,1,1,1,0,1,0,0
9448,53,services,married,primary,0,Suburban,2107,2020-05-10 13:50:44.838513,1,1,0,1,0,0,1,2
9449,42,entrepreneur,single,secondary,0,Suburban,8804,2020-10-18 11:41:47.860022,1,0,0,1,1,1,1,1
9450,40,entrepreneur,married,secondary,0,Urban,2238,2020-11-02 13:03:48.067635,0,1,1,1,0,1,1,1
9451,73,blue-collar,married,secondary,0,Urban,2900,2022-03-21 17:47:57.621175,1,1,0,1,1,0,0,2
9452,60,services,married,tertiary,0,Rural,1633,2022-04-04 02:02:14.921383,1,0,0,1,1,1,0,2
9453,51,admin,single,primary,0,Suburban,4443,2020-05-10 12:21:56.947305,1,1,0,1,0,1,0,2
9455,31,management,married,primary,0,Urban,8819,2020-03-05 15:56:10.050805,0,0,1,1,1,1,1,1
9456,52,technician,married,secondary,0,Urban,2930,2020-03-21 17:12:41.751876,0,1,0,1,1,1,0,2
9457,52,blue-collar,married,tertiary,0,Suburban,1979,2022-05-09 21:41:56.640223,1,1,1,1,1,0,0,2
9458,34,management,married,secondary,0,Urban,5965,2020-03-24 05:23:50.460387,1,1,1,1,1,1,0,1
9459,40,services,married,primary,0,Urban,2621,2023-12-12 17:01:34.465074,0,1,0,1,0,1,0,2
9460,39,entrepreneur,married,secondary,0,Urban,7533,2020-11-05 06:52:12.337207,1,0,1,1,1,0,1,1
9461,36,services,married,tertiary,0,Suburban,1324,2021-04-26 13:54:49.289694,1,1,0,1,1,1,0,2
9462,52,admin,married,tertiary,0,Urban,4778,2020-10-11 01:47:48.500684,1,1,1,1,0,1,0,2
9463,58,services,married,secondary,0,Urban,2034,2023-11-21 22:19:41.789140,1,1,1,1,0,1,0,2
9464,51,blue-collar,married,primary,0,Urban,3975,2020-04-24 16:45:12.953787,1,0,1,1,0,1,0,2
9465,59,management,married,tertiary,0,Urban,7885,2020-05-28 18:00:17.616072,0,0,0,1,1,1,1,1
9466,25,student,single,tertiary,0,Urban,803,2022-10-14 02:48:24.443221,1,1,1,1,0,0,0,0
9467,44,unemployed,married,secondary,0,Urban,561,2021-10-27 14:44:28.291363,1,1,1,1,0,1,0,0
9468,35,unemployed,married,primary,0,Suburban,853,2020-10-20 00:25:57.663390,1,1,1,1,1,0,0,0
9469,59,blue-collar,married,secondary,0,Urban,1335,2021-07-13 20:28:59.694869,1,1,1,1,1,1,0,2
9470,50,blue-collar,married,secondary,0,Urban,1679,2020-03-19 08:45:29.489916,1,1,1,1,0,0,1,2
9471,53,blue-collar,married,primary,1,Urban,3349,2020-03-15 21:36:07.869880,1,1,0,1,0,0,1,2
9472,35,services,married,secondary,0,Urban,2478,2021-05-30 00:55:13.671626,1,1,0,1,1,1,0,2
9473,39,management,married,tertiary,0,Urban,6405,2023-08-08 00:04:39.686844,1,1,1,1,0,1,0,2
9474,45,technician,single,tertiary,0,Urban,3986,2022-03-01 09:24:31.821610,1,0,1,1,1,1,1,2
9475,52,unemployed,married,secondary,0,Urban,446,2023-09-28 18:42:28.897839,1,0,1,1,1,0,0,0
9476,45,management,married,secondary,0,Urban,9436,2020-06-30 07:57:11.881880,1,0,1,1,0,1,1,1
9477,24,student,single,tertiary,0,Urban,39,2020-06-08 07:05:00.256656,0,0,1,1,1,0,0,0
9478,42,management,married,tertiary,0,Urban,6925,2024-04-30 03:00:26.690747,1,0,0,1,0,1,0,1
9479,59,technician,single,tertiary,0,Suburban,3790,2020-03-06 14:05:49.440882,1,0,1,1,0,1,1,2
9480,57,admin,single,primary,0,Suburban,3651,2020-06-15 00:56:56.508822,1,1,0,1,0,1,0,2
9481,44,admin,married,tertiary,0,Rural,4705,2023-01-27 12:48:27.331077,1,1,0,1,0,0,0,2
9482,57,technician,divorced,tertiary,0,Urban,3199,2022-05-15 02:27:02.263037,1,1,1,1,1,1,0,2
9483,46,services,single,secondary,0,Urban,2731,2024-09-20 02:47:59.838681,1,1,0,1,0,1,0,2
9484,77,management,single,secondary,0,Suburban,6132,2020-03-06 02:10:50.871635,0,0,1,0,0,1,0,1
9485,56,management,married,tertiary,0,Suburban,6392,2020-09-18 01:54:37.471864,1,1,0,0,0,0,0,1
9486,44,services,divorced,primary,0,Urban,1917,2020-09-28 10:16:23.026974,1,1,0,1,1,1,0,2
9487,46,admin,single,secondary,0,Rural,3087,2024-10-08 07:07:31.581193,1,1,1,1,0,0,0,2
9488,59,technician,married,tertiary,0,Urban,4076,2020-03-23 14:54:07.823426,1,1,1,1,1,0,1,2
9489,48,admin,married,tertiary,0,Urban,4238,2020-07-22 16:05:30.876525,1,1,0,1,0,1,0,2
9490,46,blue-collar,divorced,secondary,0,Suburban,1999,2022-01-27 21:35:45.300530,1,0,1,0,0,1,0,2
9491,27,blue-collar,single,secondary,0,Suburban,1848,2022-07-05 02:26:37.388081,1,0,0,1,1,1,0,2
9492,79,admin,divorced,tertiary,0,Suburban,4875,2024-01-20 20:43:24.500672,1,0,0,1,0,1,0,2
9493,35,entrepreneur,divorced,tertiary,0,Urban,1689,2021-12-19 07:34:44.502185,1,0,0,1,0,1,1,1
9494,38,technician,single,secondary,0,Rural,3691,2020-07-14 08:10:42.841712,0,0,1,1,1,0,0,2
9495,36,services,married,secondary,0,Urban,2177,2020-03-07 19:17:22.854739,1,0,1,1,1,0,0,2
9496,32,blue-collar,single,primary,0,Urban,8060,2021-01-23 00:05:31.033237,1,0,0,1,0,1,1,2
9497,33,blue-collar,married,secondary,0,Suburban,1660,2020-03-11 10:55:06.974831,1,1,1,1,0,1,0,2
9498,59,blue-collar,married,secondary,0,Urban,1847,2022-05-02 19:33:51.296381,1,0,0,1,1,0,0,2
9500,65,technician,divorced,tertiary,0,Urban,3157,2021-01-08 10:07:33.228974,1,0,1,0,0,1,1,2
9501,41,blue-collar,married,secondary,0,Urban,3637,2024-01-19 10:33:51.028454,1,0,0,1,0,1,0,2
9502,45,services,married,tertiary,0,Urban,2094,2022-12-16 06:41:35.745156,1,0,1,1,0,1,0,2
9503,71,retired,divorced,secondary,0,Urban,2094,2020-09-15 21:30:32.405233,0,0,1,0,0,1,0,0
9504,54,unemployed,married,secondary,0,Urban,250,2022-12-25 10:34:53.892009,0,1,1,1,0,1,0,0
9505,39,blue-collar,married,tertiary,0,Urban,3140,2020-04-20 06:25:39.395646,1,1,1,1,0,1,1,2
9506,34,blue-collar,married,primary,0,Suburban,1984,2024-03-08 15:34:34.212948,1,1,0,1,0,1,0,2
9507,45,admin,married,secondary,0,Urban,3368,2024-03-31 06:58:07.131719,1,0,1,1,0,1,0,2
9508,40,services,single,secondary,0,Urban,3113,2022-09-03 06:02:38.039125,1,0,1,1,1,1,0,2
9509,35,technician,married,tertiary,0,Urban,3947,2020-12-23 23:51:00.971471,1,1,1,0,0,1,0,2
9510,56,technician,married,tertiary,0,Urban,2783,2020-07-19 12:32:21.802851,1,1,1,1,0,1,0,2
9511,38,blue-collar,married,primary,0,Suburban,1704,2022-09-26 08:12:31.586875,1,1,1,1,0,1,1,2
9512,41,blue-collar,single,secondary,0,Suburban,3667,2020-03-24 13:45:57.031637,1,1,1,1,0,1,0,2
9513,58,admin,married,secondary,0,Suburban,4021,2020-12-10 16:38:17.953873,1,0,1,1,0,0,0,2
9514,49,services,married,primary,0,Urban,3094,2020-05-17 10:24:19.070937,1,1,1,0,1,1,0,2
9515,35,services,divorced,secondary,0,Suburban,1285,2024-12-06 16:00:01.913993,1,1,1,1,0,1,0,2
9516,47,technician,married,tertiary,0,Urban,4448,2020-03-19 13:45:03.518658,1,0,0,1,1,1,0,2
9517,70,blue-collar,married,primary,0,Urban,1122,2024-02-24 11:50:00.354062,1,1,1,0,0,0,0,2
9518,45,services,married,tertiary,0,Rural,3251,2021-02-08 00:24:36.779727,1,1,0,1,0,1,1,2
9519,59,blue-collar,married,primary,0,Urban,1702,2022-06-23 06:18:16.911632,1,1,0,1,0,1,0,2
9520,30,blue-collar,married,primary,0,Suburban,3234,2020-06-18 08:41:13.181648,1,0,0,1,0,1,0,2
9521,54,entrepreneur,married,tertiary,0,Suburban,8979,2023-08-18 20:18:29.968401,1,0,0,0,1,1,0,1
9522,54,services,married,secondary,0,Urban,3065,2021-08-17 13:37:24.487878,1,0,1,1,0,0,0,2
9523,45,unemployed,married,primary,0,Urban,753,2024-01-14 05:27:03.174987,1,0,1,1,0,1,0,0
9525,45,admin,single,secondary,0,Urban,3417,2023-01-07 16:43:18.078981,1,1,0,1,1,1,0,2
9526,34,blue-collar,single,secondary,0,Urban,3111,2022-03-25 00:56:02.745595,0,0,0,0,0,1,0,2
9527,80,management,divorced,secondary,0,Urban,7545,2023-06-29 16:37:01.091528,1,0,1,1,1,0,1,1
9528,52,admin,married,tertiary,0,Urban,8322,2020-03-12 18:14:30.643449,1,0,1,1,1,1,1,1
9529,23,student,single,tertiary,0,Urban,1130,2022-01-16 18:44:49.471498,0,0,1,1,1,0,1,0
9530,52,unemployed,married,secondary,0,Suburban,238,2022-05-25 09:17:42.906619,0,1,1,1,1,0,0,0
9532,40,unemployed,divorced,primary,0,Urban,125,2020-05-22 04:20:06.925652,1,0,0,1,0,1,0,0
9533,41,blue-collar,divorced,secondary,0,Rural,1994,2021-09-06 07:12:47.214744,1,1,0,1,1,1,1,2
9534,58,management,married,tertiary,0,Suburban,6625,2020-05-12 20:40:31.906224,1,0,1,1,1,1,1,2
9535,78,blue-collar,married,secondary,0,Urban,3003,2021-04-08 03:00:54.412174,1,1,1,1,0,1,1,2
9536,39,blue-collar,married,primary,0,Suburban,1677,2020-08-28 04:28:22.657521,1,1,1,1,0,1,0,2
9537,53,services,married,secondary,0,Suburban,3205,2020-03-05 15:50:04.067544,1,1,1,1,0,1,1,2
9538,26,self-employed,single,secondary,0,Urban,3590,2023-02-26 04:47:03.531130,1,1,1,1,0,0,0,1
9539,60,admin,married,tertiary,0,Urban,3700,2021-10-01 21:47:54.809002,1,1,0,1,0,1,1,2
9540,64,retired,married,tertiary,0,Urban,2494,2023-12-06 15:26:56.528687,1,1,1,1,0,1,0,0
9541,36,technician,married,secondary,1,Urban,4200,2021-07-27 21:19:40.614709,1,1,0,1,0,1,1,2
9542,53,entrepreneur,married,secondary,1,Suburban,1691,2020-12-25 02:56:04.879908,1,0,1,1,0,0,0,2
9543,29,entrepreneur,married,secondary,0,Suburban,6364,2020-05-23 01:20:15.782466,1,0,0,0,1,1,0,1
9544,34,blue-collar,married,primary,0,Urban,2530,2020-03-11 16:45:34.256996,1,0,0,1,0,1,0,2
9545,36,entrepreneur,divorced,tertiary,0,Suburban,6715,2021-02-24 05:00:06.279214,1,0,0,1,1,1,0,1
9546,45,admin,married,tertiary,0,Urban,4519,2020-08-02 08:16:19.568431,1,1,1,1,1,1,1,2
9547,50,admin,married,secondary,0,Suburban,3735,2020-04-17 13:07:31.102147,1,0,0,1,0,1,1,2
9548,50,admin,married,tertiary,0,Urban,3233,2021-09-07 11:17:11.322793,0,0,0,1,1,1,1,2
9549,35,blue-collar,married,primary,0,Urban,2344,2020-04-05 03:12:27.562279,1,1,1,1,1,1,0,2
9550,24,student,single,secondary,0,Urban,355,2022-09-28 22:51:05.061305,0,1,0,1,0,0,0,0
9551,42,admin,married,secondary,0,Urban,3881,2021-05-30 10:17:07.588256,1,1,1,1,1,1,0,2
9552,59,unemployed,single,tertiary,0,Suburban,784,2020-03-20 01:18:41.264424,1,1,1,1,1,1,0,0
9554,50,services,married,secondary,0,Urban,2935,2022-12-03 13:06:08.911181,0,1,1,1,0,1,0,2
9556,56,management,married,tertiary,0,Urban,8453,2024-03-05 11:46:09.321613,1,1,1,1,1,1,0,1
9557,50,admin,married,tertiary,0,Urban,4665,2024-11-20 04:59:40.935549,1,1,0,1,0,1,0,2
9558,52,blue-collar,married,primary,0,Suburban,1251,2022-06-16 00:31:32.884756,0,1,1,1,0,1,0,2
9559,31,services,married,primary,0,Urban,2155,2021-03-04 22:27:14.693434,1,1,1,1,1,1,0,2
9560,60,retired,single,secondary,0,Urban,2242,2021-08-06 23:15:47.400340,0,0,0,1,1,1,0,0
9561,64,management,married,secondary,0,Suburban,5296,2023-05-20 15:31:37.450241,1,1,1,1,1,1,0,1
9562,61,admin,divorced,secondary,0,Suburban,4833,2020-06-20 10:21:40.775872,1,0,0,1,0,0,0,2
9563,59,services,divorced,secondary,0,Urban,2085,2020-06-18 04:19:27.642092,1,1,1,1,1,1,0,2
9564,53,blue-collar,married,secondary,0,Urban,2279,2020-09-03 18:36:55.104742,0,1,1,1,0,0,0,2
9565,40,blue-collar,divorced,primary,0,Suburban,2730,2020-07-30 20:48:11.468988,1,1,1,0,1,1,0,2
9566,51,entrepreneur,divorced,tertiary,0,Suburban,3249,2022-10-06 14:51:23.595991,1,1,0,0,1,1,1,1
9567,41,services,single,tertiary,0,Suburban,1882,2021-06-27 01:21:47.837915,0,1,1,1,1,1,0,2
9568,56,management,married,secondary,0,Suburban,6587,2023-08-15 00:06:32.592089,1,1,1,1,0,1,0,1
9569,43,blue-collar,married,tertiary,0,Urban,1952,2020-06-10 18:09:36.216298,1,1,0,1,1,1,0,2
9570,53,management,divorced,primary,0,Urban,6865,2020-03-07 15:38:56.012725,1,1,0,1,1,1,0,1
9572,40,admin,married,secondary,0,Urban,4864,2024-10-05 10:50:58.123105,1,1,0,1,0,0,0,2
9573,51,admin,married,secondary,0,Suburban,3783,2022-07-16 15:00:46.172064,1,1,1,1,0,1,1,2
9574,64,admin,single,secondary,0,Urban,3190,2021-06-24 23:50:40.418171,1,0,0,1,0,1,0,2
9575,49,blue-collar,single,secondary,0,Urban,2840,2020-10-10 17:04:23.461672,1,1,0,0,0,1,1,2
9576,34,entrepreneur,married,tertiary,0,Suburban,1943,2020-03-23 00:54:02.681644,1,1,0,1,0,0,1,1
9577,54,services,married,secondary,0,Suburban,3468,2020-09-17 06:29:32.610128,1,0,0,1,1,0,0,2
9578,40,services,married,secondary,0,Urban,1986,2023-07-11 17:06:19.543950,0,0,1,1,0,1,0,2
9579,37,admin,single,secondary,0,Suburban,4739,2020-04-03 07:54:59.212902,1,1,1,1,0,1,0,2
9580,30,technician,married,tertiary,0,Urban,4380,2020-04-02 05:07:52.795098,1,0,0,1,0,1,0,2
9581,42,technician,married,tertiary,0,Urban,2603,2022-10-17 03:42:55.060865,1,1,1,1,0,1,0,2
9582,42,blue-collar,married,secondary,0,Urban,3997,2021-01-13 13:11:06.497926,1,1,1,0,1,1,1,2
9583,36,admin,married,tertiary,0,Suburban,4277,2021-03-10 03:01:42.598566,1,1,1,1,1,1,1,2
9584,39,admin,married,primary,0,Urban,3004,2021-08-19 23:48:40.751453,1,1,1,1,0,0,0,2
9585,64,unemployed,single,secondary,0,Urban,389,2023-01-05 04:37:59.261411,0,0,0,1,0,0,0,0
9586,34,management,married,tertiary,0,Rural,7724,2020-08-25 21:05:34.775655,1,1,1,1,0,0,0,1
9587,48,technician,married,primary,0,Suburban,2571,2021-12-02 04:44:39.130484,1,0,1,1,0,1,0,2
9589,42,blue-collar,single,secondary,0,Urban,2056,2025-02-20 04:21:34.972321,1,0,1,1,1,1,1,2
9590,24,self-employed,single,secondary,0,Urban,2648,2021-04-16 20:39:31.761424,0,1,0,1,0,1,1,1
9591,41,blue-collar,married,secondary,0,Rural,1773,2023-07-22 22:00:19.149845,1,0,0,1,0,1,1,2
9592,50,admin,married,secondary,0,Urban,3658,2021-03-03 07:12:07.992486,1,1,0,1,1,1,0,2
9593,47,services,married,secondary,0,Suburban,1326,2024-07-23 20:54:32.748756,1,0,0,1,0,0,0,2
9594,40,blue-collar,single,secondary,0,Urban,3449,2020-12-18 10:28:46.708056,1,0,1,1,0,1,0,2
