customer_id,has_mobile_app,has_web_account,mobile_logins_per_week,web_logins_per_week,avg_mobile_session_duration,avg_web_session_duration,last_mobile_login,last_web_login
9155,Yes,Yes,5,5,6.4,5.2,2025-02-26 22:33:07.384560,2025-02-19 16:30:18.018223
9156,Yes,Yes,6,9,1.4,3.5,2025-02-19 10:34:04.490309,2025-02-14 19:48:53.504051
9157,Yes,Yes,13,6,0.9,2.1,2025-02-25 23:05:14.715156,2025-02-16 21:20:14.567886
9158,Yes,Yes,10,5,1.2,5.1,2025-02-22 02:25:04.116840,2025-02-13 14:05:29.022316
9159,Yes,Yes,7,5,4.3,2.8,2025-02-24 05:48:19.496995,2025-02-18 10:18:26.254855
9160,Yes,Yes,6,6,5.1,5.8,2025-02-19 06:42:29.817048,2025-02-05 13:53:34.893910
9161,Yes,Yes,9,6,4.2,2.0,2025-02-23 11:49:59.343182,2025-02-24 11:17:29.255246
9162,Yes,Yes,9,3,5.3,7.9,2025-02-26 21:52:40.617368,2025-01-30 03:15:24.468735
9163,Yes,Yes,11,5,1.9,5.9,2025-02-19 03:20:50.868407,2025-02-19 20:57:41.444035
9164,Yes,Yes,6,5,1.2,5.2,2025-02-25 18:58:02.867152,2025-02-16 12:16:32.069731
9165,Yes,Yes,11,6,3.7,7.1,2025-02-26 22:25:36.571315,2025-02-27 20:20:18.248698
9166,Yes,Yes,6,5,2.2,2.2,2025-02-25 05:13:21.737374,2025-02-15 00:22:11.817763
9167,Yes,Yes,7,8,3.9,3.7,2025-02-25 20:17:46.718147,2025-02-26 03:47:06.417559
9168,Yes,Yes,6,6,6.0,4.2,2025-02-25 22:58:09.832282,2025-02-12 22:59:19.214614
9169,Yes,No,9,0,2.0,0.0,2025-02-26 18:34:02.074095,
9170,Yes,Yes,8,4,1.3,3.1,2025-02-20 12:42:44.713980,2025-02-10 12:53:38.724488
9171,Yes,Yes,6,8,4.1,7.7,2025-02-22 00:51:39.185288,2025-01-31 10:43:37.155757
9172,Yes,Yes,6,5,4.0,4.6,2025-02-21 02:08:38.451986,2025-02-13 11:12:00.684153
9173,Yes,No,6,0,3.2,0.0,2025-02-23 05:14:21.133761,
9174,Yes,Yes,5,5,4.6,1.4,2025-02-26 10:58:27.561964,2025-02-12 20:19:43.093268
9175,Yes,Yes,6,7,4.4,6.9,2025-02-25 09:09:42.543670,2025-02-06 23:43:04.289176
9176,Yes,No,7,0,5.3,0.0,2025-02-24 05:47:19.694760,
9177,Yes,Yes,6,6,4.0,1.2,2025-02-18 10:35:10.371815,2025-02-14 20:16:45.391496
9178,Yes,No,6,0,4.0,0.0,2025-02-23 06:01:42.806536,
9179,Yes,Yes,6,7,3.3,3.2,2025-02-22 00:12:41.259388,2025-02-01 19:35:05.506204
9180,Yes,No,5,0,5.4,0.0,2025-02-18 06:37:32.766874,
9181,Yes,Yes,6,9,3.1,5.3,2025-02-27 10:42:14.313473,2025-02-21 15:54:21.691109
9182,Yes,Yes,6,6,4.1,1.2,2025-02-27 06:20:06.578429,2025-02-19 00:14:18.359926
9183,Yes,Yes,8,8,1.4,7.1,2025-02-18 03:58:33.582011,2025-02-03 12:05:17.540327
9184,Yes,Yes,11,5,4.6,3.9,2025-02-23 05:11:09.966253,2025-02-13 00:40:12.167405
9185,Yes,Yes,6,8,4.7,8.6,2025-02-21 22:15:02.469430,2025-02-11 17:09:46.278091
9186,Yes,Yes,5,7,3.3,7.9,2025-02-20 01:16:13.912141,2025-02-24 16:30:44.606941
9187,Yes,Yes,6,5,3.5,4.7,2025-02-27 11:43:29.912038,2025-02-14 02:48:25.885773
9188,Yes,Yes,5,9,4.7,3.9,2025-02-28 00:19:13.845508,2025-02-13 20:05:54.877597
9189,Yes,Yes,10,5,1.7,5.1,2025-02-19 11:10:58.665488,2025-02-09 21:09:59.510084
9190,Yes,No,10,0,1.6,0.0,2025-02-27 09:21:30.990788,
9191,Yes,Yes,10,4,2.8,6.0,2025-02-21 06:36:24.327596,2025-02-20 01:45:39.459123
9192,Yes,No,10,0,4.0,0.0,2025-02-26 08:46:50.863075,
9193,Yes,No,9,0,2.2,0.0,2025-02-21 18:58:11.800634,
9194,No,Yes,0,8,0.0,6.4,,2024-11-23 21:48:11.316472
9195,Yes,Yes,10,5,5.6,3.7,2025-02-21 11:07:05.763205,2025-02-25 07:57:33.758121
9196,Yes,Yes,10,5,3.5,4.4,2025-02-20 23:19:23.185172,2025-02-15 07:36:03.025660
9197,Yes,Yes,7,9,4.8,4.5,2025-02-19 20:16:14.744312,2025-02-12 09:17:59.438491
9198,Yes,Yes,10,5,2.9,4.1,2025-02-19 22:25:53.347619,2025-02-19 17:01:25.270794
9199,No,Yes,0,4,0.0,6.4,,2025-02-01 05:24:12.878178
9200,Yes,Yes,6,8,7.8,6.5,2025-02-21 13:28:21.735119,2025-02-15 08:54:32.291637
9201,Yes,Yes,6,5,1.5,5.9,2025-02-27 17:09:46.927128,2025-02-21 23:55:34.799383
9202,Yes,Yes,8,4,5.7,3.1,2025-02-20 23:15:59.339892,2025-02-06 23:42:57.306802
9203,Yes,Yes,5,10,3.0,7.7,2025-02-22 01:05:37.741673,2025-02-17 23:01:29.537800
9204,Yes,Yes,12,4,2.1,0.8,2025-02-27 09:50:48.225934,2025-02-08 19:04:44.352449
9205,No,Yes,0,6,0.0,5.8,,2025-02-11 21:42:21.066972
9206,Yes,No,5,0,3.4,0.0,2025-02-18 12:11:19.664496,
9207,Yes,Yes,6,7,2.7,3.7,2025-02-23 11:48:29.053095,2025-02-20 06:27:58.248110
9208,Yes,Yes,10,6,2.0,3.5,2025-02-21 13:11:22.776664,2025-02-10 01:43:40.754950
9209,Yes,Yes,6,7,4.7,2.2,2025-02-18 19:09:32.848579,2025-02-16 04:20:49.520905
9210,Yes,Yes,7,7,1.6,5.8,2025-02-25 10:14:45.645514,2025-02-03 13:00:08.246824
9211,Yes,Yes,6,7,6.5,7.9,2025-02-25 08:13:49.819495,2025-02-20 02:11:38.460293
9212,Yes,Yes,6,9,4.9,4.2,2025-02-24 02:00:38.876003,2025-02-21 23:27:26.467060
9213,Yes,Yes,5,6,3.3,4.6,2025-02-27 16:34:22.274789,2025-02-22 05:38:38.638244
9214,Yes,Yes,3,8,2.3,9.0,2025-02-18 07:02:53.402199,2025-02-16 09:28:49.239414
9215,No,Yes,0,8,0.0,5.3,,2025-02-08 03:21:11.131588
9216,Yes,Yes,12,4,3.5,2.9,2025-02-23 14:00:16.168976,2025-02-03 17:34:18.326408
9217,Yes,Yes,4,6,3.5,9.1,2025-02-19 09:47:57.364890,2025-02-22 00:11:10.818884
9218,Yes,Yes,11,4,7.0,5.5,2025-02-24 11:07:09.077252,2025-02-01 13:43:04.344280
9219,No,No,0,0,0.0,0.0,,
9220,Yes,No,6,0,1.6,0.0,2025-02-25 08:46:51.296364,
9221,No,Yes,0,6,0.0,5.5,,2025-02-02 10:58:01.345244
9222,Yes,Yes,5,8,2.7,8.3,2025-02-25 19:48:22.225667,2025-02-24 19:42:07.189170
9223,Yes,Yes,6,7,4.2,4.6,2025-02-23 00:55:17.925964,2025-02-12 19:01:59.390018
9224,Yes,Yes,11,5,4.5,5.8,2025-02-20 19:03:52.718744,2025-02-06 05:23:46.154388
9225,Yes,Yes,8,5,5.9,5.2,2025-02-20 01:06:20.385780,2025-02-12 09:32:18.038045
9226,No,Yes,0,7,0.0,3.2,,2025-02-24 18:50:12.104473
9227,Yes,Yes,5,5,5.8,3.2,2025-02-25 02:47:12.070126,2025-02-09 13:42:29.597677
9228,No,Yes,0,9,0.0,3.6,,2025-02-09 15:12:30.878742
9229,Yes,No,6,0,6.5,0.0,2025-02-26 17:57:01.499944,
9230,Yes,Yes,12,5,3.6,3.1,2025-02-19 11:46:50.409891,2025-02-20 09:02:54.603258
9231,Yes,Yes,11,4,4.9,3.8,2025-02-24 07:00:38.542530,2025-02-26 06:20:52.189044
9232,Yes,Yes,5,4,2.5,6.6,2025-02-28 02:37:44.404619,2025-02-27 14:15:39.038411
9233,Yes,Yes,7,10,2.5,7.7,2025-02-18 23:02:34.101696,2025-02-15 07:11:45.437567
9234,Yes,Yes,9,5,1.7,4.9,2025-02-19 01:48:38.322682,2025-02-24 15:21:14.740368
9235,Yes,No,6,0,-0.0,0.0,2025-02-24 05:06:29.794994,
9236,Yes,No,10,0,3.8,0.0,2025-02-25 06:25:23.126039,
9237,Yes,Yes,5,8,4.1,5.5,2025-02-26 22:41:19.975450,2025-02-27 08:34:31.056929
9238,Yes,Yes,5,7,3.9,10.5,2025-02-25 19:26:49.019433,2025-02-17 23:33:12.751331
9239,Yes,Yes,10,4,3.4,4.8,2025-02-19 05:29:01.396099,2025-02-06 03:27:24.362611
9240,Yes,No,9,0,3.6,0.0,2024-10-13 13:09:22.383906,
9241,Yes,Yes,11,4,0.2,2.2,2025-02-21 08:08:30.322162,2025-02-03 05:56:06.136236
9242,No,Yes,0,7,0.0,5.7,,2025-02-26 03:13:10.990504
9243,Yes,Yes,10,5,4.0,5.8,2025-02-21 22:15:52.176829,2025-02-18 19:55:30.271153
9244,No,Yes,0,5,0.0,1.3,,2025-02-17 07:58:47.585853
9245,No,Yes,0,8,0.0,5.4,,2025-02-19 00:05:34.746516
9246,No,Yes,0,8,0.0,4.6,,2025-02-13 17:58:32.015593
9247,Yes,Yes,9,5,2.6,4.9,2025-02-18 16:22:38.087632,2025-02-26 23:25:14.116570
9248,Yes,Yes,7,10,5.5,11.1,2025-02-24 18:18:54.678859,2025-01-30 00:13:51.313700
9249,Yes,Yes,7,9,3.8,5.6,2025-02-22 10:33:03.967297,2025-02-01 08:00:04.770244
9250,Yes,Yes,7,5,5.3,5.8,2025-02-19 22:28:44.917616,2025-02-04 11:44:02.225271
9251,Yes,Yes,5,8,5.7,9.1,2025-02-19 08:46:54.210167,2025-02-06 12:12:07.652083
9252,Yes,Yes,9,5,4.8,4.2,2025-02-22 01:23:33.593836,2025-02-05 04:00:46.614579
9253,Yes,Yes,5,5,4.5,4.8,2025-02-24 22:56:46.530368,2025-02-11 05:38:25.699521
9254,No,Yes,0,6,0.0,6.3,,2025-02-16 22:34:03.417471
9255,Yes,Yes,6,5,5.8,5.7,2025-02-23 02:15:37.097501,2025-02-05 14:46:20.684180
9256,Yes,Yes,6,4,6.0,4.9,2025-02-24 16:17:34.674733,2025-02-06 21:15:06.556554
9257,Yes,No,5,0,5.9,0.0,2025-02-18 17:34:14.118362,
9258,Yes,Yes,6,8,5.2,2.8,2025-02-24 20:01:32.676175,2025-02-19 13:33:08.326245
9259,Yes,No,6,0,5.2,0.0,2025-02-22 08:43:29.792394,
9260,Yes,Yes,4,8,1.2,6.1,2025-02-18 19:30:55.596811,2025-02-13 10:05:19.370552
9261,Yes,Yes,8,5,2.6,3.0,2025-02-25 17:03:38.823414,2025-02-23 04:16:00.284741
9262,No,Yes,0,5,0.0,4.2,,2025-02-08 16:34:43.853859
9263,Yes,Yes,8,5,0.6,0.0,2025-02-22 16:10:57.453426,2025-02-09 08:35:25.440791
9264,Yes,No,10,0,3.1,0.0,2025-02-25 20:58:48.785571,
9265,No,Yes,0,8,0.0,5.7,,2025-02-05 02:11:12.812100
9266,No,Yes,0,8,0.0,4.3,,2025-02-06 16:32:57.994226
9267,Yes,Yes,8,5,3.6,3.1,2025-02-27 20:09:32.424346,2025-01-31 07:28:34.326117
9268,Yes,Yes,5,7,2.3,5.2,2025-02-20 11:33:40.788802,2025-02-02 22:44:37.659327
9269,Yes,Yes,7,7,3.8,8.5,2025-02-20 08:33:36.450462,2025-02-17 11:58:49.667394
9270,Yes,Yes,9,5,5.6,4.6,2025-02-23 08:35:12.743355,2025-02-06 12:33:48.385002
9271,Yes,No,7,0,4.0,0.0,2025-02-26 04:31:53.129938,
9272,Yes,Yes,12,5,2.9,2.8,2025-02-20 21:27:29.954381,2025-02-17 10:12:32.140967
9273,Yes,Yes,10,4,4.8,1.4,2025-02-27 21:55:03.979092,2025-02-24 03:06:00.182346
9274,No,Yes,0,8,0.0,6.3,,2025-02-21 20:31:27.347206
9275,Yes,Yes,7,6,5.2,4.7,2025-02-27 20:44:37.638573,2025-02-09 18:33:35.199937
9276,Yes,No,7,0,6.0,0.0,2025-02-20 16:20:29.070600,
9277,Yes,No,5,0,5.7,0.0,2025-02-25 23:37:34.110305,
9278,Yes,Yes,6,6,4.0,6.0,2025-02-18 20:04:49.013491,2025-02-14 11:02:30.095257
9279,Yes,Yes,6,4,5.6,7.3,2025-02-21 11:13:33.163297,2025-02-16 16:46:57.386983
9280,Yes,No,11,0,2.5,0.0,2025-02-19 09:33:52.576393,
9281,Yes,Yes,6,8,5.6,5.1,2025-02-21 00:02:09.792510,2025-02-25 02:24:23.501805
9282,No,Yes,0,5,0.0,2.2,,2025-02-15 11:49:03.335363
9283,Yes,Yes,10,6,4.4,6.6,2025-02-25 02:50:36.502704,2025-02-15 06:13:44.995070
9284,Yes,Yes,5,4,5.4,5.5,2025-02-23 07:18:50.007046,2025-02-04 08:18:37.275024
9285,Yes,Yes,11,6,2.0,4.0,2025-02-25 03:37:06.725844,2025-02-15 07:00:40.816144
9286,No,Yes,0,4,0.0,8.6,,2025-02-25 03:06:39.471109
9287,No,Yes,0,7,0.0,5.2,,2025-02-02 08:58:40.220920
9288,Yes,Yes,7,7,2.4,8.2,2025-02-25 08:37:59.056080,2025-02-01 02:14:21.805391
9289,Yes,Yes,7,8,5.2,7.9,2025-02-23 01:56:35.527931,2025-02-06 16:15:18.057151
9290,Yes,Yes,7,6,3.8,4.4,2025-02-27 22:45:39.882393,2025-02-19 03:37:33.259295
9291,Yes,Yes,7,7,4.2,7.3,2025-02-25 11:10:19.017995,2025-01-31 19:37:01.184371
9292,Yes,Yes,10,5,3.1,7.1,2025-02-20 19:16:39.338014,2025-02-07 20:25:13.054572
9293,Yes,Yes,7,8,4.1,6.3,2024-10-10 02:28:33.506275,2024-10-27 15:06:26.064204
9294,No,No,0,0,0.0,0.0,,
9295,Yes,No,11,0,3.6,0.0,2025-02-23 05:46:43.905040,
9296,Yes,Yes,10,5,1.6,3.7,2025-02-18 21:25:52.474782,2025-02-09 17:25:49.805116
9297,Yes,Yes,8,7,4.6,7.5,2025-02-26 22:15:02.638141,2025-02-24 14:55:20.656894
9298,Yes,Yes,12,5,0.8,4.7,2025-02-23 09:22:01.081138,2025-02-28 02:43:51.265060
9299,Yes,Yes,5,6,4.2,5.3,2025-02-23 09:50:53.933821,2025-02-14 22:10:10.812222
9300,Yes,Yes,10,4,2.8,0.7,2025-02-25 09:43:41.470377,2025-02-08 07:40:19.203122
9301,Yes,Yes,9,6,3.1,4.4,2025-02-18 18:47:29.977154,2025-02-25 03:11:00.275242
9302,Yes,No,9,0,2.9,0.0,2025-02-26 00:55:08.247746,
9303,No,Yes,0,8,0.0,7.7,,2025-02-22 23:52:23.556974
9304,Yes,Yes,5,4,5.7,5.5,2025-02-20 21:48:58.602354,2025-02-15 15:57:04.685579
9305,Yes,Yes,10,4,2.6,3.2,2025-02-26 18:49:58.690183,2025-02-14 04:48:58.759774
9306,No,Yes,0,4,0.0,7.1,,2024-08-28 19:29:46.292322
9307,Yes,Yes,5,9,3.6,5.0,2025-02-20 18:41:30.766994,2025-02-15 12:43:08.392235
9308,Yes,Yes,8,5,3.0,5.5,2025-02-24 14:51:06.728377,2025-02-16 15:18:40.648883
9309,Yes,Yes,8,6,4.3,5.5,2025-02-21 19:42:48.672071,2025-02-14 15:36:03.391537
9310,No,Yes,0,7,0.0,7.9,,2025-02-23 00:44:58.603523
9311,Yes,Yes,6,5,3.5,5.8,2025-02-22 22:37:48.174536,2025-02-20 01:48:45.125618
9312,Yes,Yes,6,9,3.4,7.9,2025-02-18 12:40:45.289089,2025-02-24 21:15:13.367694
9313,Yes,Yes,7,8,2.9,6.1,2025-02-20 03:49:49.508653,2025-02-17 12:01:21.688063
9314,Yes,Yes,6,8,4.9,5.6,2025-02-19 23:45:54.560039,2025-02-27 06:47:19.566963
9315,No,Yes,0,9,0.0,4.2,,2024-08-13 16:20:00.331751
9316,Yes,Yes,10,5,4.3,5.3,2025-02-21 03:07:03.062402,2025-02-23 02:15:08.542397
9317,Yes,Yes,11,5,0.6,8.4,2025-02-20 17:58:33.121313,2025-02-15 17:23:19.829868
9318,Yes,Yes,6,8,2.4,8.4,2025-02-27 08:24:35.677363,2025-02-09 23:22:39.156507
9319,Yes,No,12,0,4.7,0.0,2025-02-21 02:23:38.456464,
9320,No,No,0,0,0.0,0.0,,
9321,Yes,Yes,6,8,2.1,9.1,2024-09-23 08:42:51.861952,2024-09-23 03:01:32.104404
9322,Yes,No,11,0,0.7,0.0,2025-02-21 00:39:01.988684,
9323,Yes,Yes,9,5,4.4,5.3,2025-02-22 15:07:48.890355,2025-01-30 06:39:51.859711
9324,Yes,Yes,4,5,4.9,4.4,2025-02-24 10:20:48.943253,2025-02-14 00:31:55.267823
9325,Yes,No,10,0,3.2,0.0,2025-02-23 10:48:12.999643,
9326,No,Yes,0,7,0.0,4.3,,2025-02-01 22:17:54.842626
9327,Yes,Yes,10,5,3.6,5.5,2025-02-25 18:21:44.490055,2025-02-19 06:27:05.535853
9328,Yes,Yes,6,5,3.2,7.9,2025-02-19 18:05:40.742979,2025-02-15 15:39:32.678181
9329,Yes,Yes,4,5,4.5,9.0,2025-02-22 06:05:17.803840,2025-01-29 23:42:46.151527
9330,Yes,Yes,11,5,4.4,6.4,2025-02-18 21:04:39.522481,2025-02-03 02:04:48.144485
9331,Yes,Yes,10,5,1.6,7.1,2025-02-20 23:28:22.966833,2025-02-06 08:57:26.894962
9332,Yes,Yes,6,5,5.6,5.7,2025-02-20 02:22:33.288605,2025-02-13 08:42:58.163212
9333,Yes,Yes,5,5,3.9,4.5,2025-02-24 15:52:53.541223,2025-02-15 22:02:49.620579
9334,Yes,No,10,0,2.2,0.0,2025-02-23 23:23:33.687465,
9335,Yes,Yes,6,7,6.2,7.8,2025-02-20 04:04:31.060523,2025-02-01 03:09:20.355175
9336,No,Yes,0,4,0.0,4.8,,2025-02-04 16:26:44.405527
9337,No,Yes,0,6,0.0,7.5,,2025-02-11 21:11:56.205568
9338,Yes,Yes,9,5,2.5,5.0,2025-02-26 15:29:10.980555,2025-02-07 06:34:30.473088
9339,No,No,0,0,0.0,0.0,,
9340,Yes,Yes,7,7,2.2,5.9,2025-02-24 11:07:08.229748,2025-01-31 14:33:52.886714
9341,Yes,No,6,0,3.5,0.0,2025-02-26 02:43:24.978297,
9342,Yes,Yes,5,6,4.1,4.9,2025-02-20 17:29:08.694897,2025-02-26 04:37:01.707996
9343,Yes,Yes,11,5,4.0,6.5,2025-02-20 07:57:38.141013,2025-02-03 00:56:01.142268
9344,Yes,Yes,11,5,5.4,3.0,2025-02-23 17:47:05.583515,2025-02-17 01:18:36.188186
9345,Yes,Yes,4,8,2.4,5.9,2025-02-23 22:51:00.236119,2025-02-09 15:46:38.979831
9346,Yes,Yes,9,5,3.6,4.5,2025-02-18 18:29:06.679765,2025-02-16 22:10:04.178679
9347,Yes,Yes,5,4,3.2,4.0,2025-02-20 03:04:57.848089,2025-02-25 21:31:02.553834
9348,Yes,No,6,0,5.9,0.0,2025-02-27 07:01:19.819543,
9349,Yes,No,6,0,3.9,0.0,2025-02-21 14:13:11.403257,
9350,Yes,Yes,12,4,2.2,5.7,2025-02-20 08:41:24.075656,2025-01-31 15:39:21.945427
9351,Yes,Yes,4,7,5.0,7.7,2025-02-22 20:05:37.452288,2025-02-24 08:39:54.727102
9352,Yes,Yes,12,5,1.4,8.6,2025-02-21 17:34:02.576282,2025-02-25 15:34:47.701461
9353,Yes,Yes,7,4,4.2,7.1,2025-02-20 05:29:30.893259,2025-02-22 11:05:05.996451
9354,Yes,Yes,8,6,1.9,7.8,2025-02-23 08:41:35.171180,2025-02-24 06:37:27.871333
9355,Yes,Yes,9,5,4.1,2.8,2025-02-23 08:07:38.029217,2025-02-05 01:49:20.991141
9356,Yes,Yes,10,5,3.0,5.1,2025-02-23 05:51:59.699299,2025-02-05 22:43:13.163209
9357,Yes,Yes,7,8,6.9,8.2,2025-02-26 22:38:36.325814,2025-02-22 06:50:58.486578
9358,Yes,Yes,8,6,4.3,4.8,2025-02-26 10:27:55.056537,2025-02-06 00:20:58.404140
9359,Yes,Yes,6,4,2.9,2.9,2025-02-27 20:58:40.147128,2025-02-13 03:54:56.401728
9360,No,Yes,0,9,0.0,1.2,,2025-02-14 11:27:51.247253
9361,Yes,Yes,6,5,4.1,6.4,2025-02-22 21:41:16.423331,2025-02-11 21:58:15.326456
9362,Yes,No,7,0,3.0,0.0,2025-02-22 01:54:56.662090,
9363,Yes,Yes,7,4,4.7,6.6,2025-02-27 00:21:31.716710,2025-02-13 19:58:29.946788
9364,Yes,Yes,6,5,1.9,4.2,2025-02-24 16:22:23.404174,2025-01-31 03:58:12.106531
9365,Yes,Yes,11,5,1.2,6.4,2025-02-22 07:09:51.658466,2025-02-12 04:22:35.626602
9366,Yes,Yes,10,5,1.4,4.3,2025-02-25 12:56:17.620884,2025-01-30 03:19:14.050115
9367,Yes,Yes,7,8,3.5,4.7,2025-02-22 02:48:24.740055,2025-02-21 16:27:15.966953
9368,Yes,Yes,11,6,2.8,2.7,2025-02-21 16:01:36.928517,2025-02-24 21:27:38.538651
9369,Yes,No,8,0,3.4,0.0,2025-02-22 23:35:21.696310,
9370,Yes,Yes,5,9,5.2,6.4,2024-12-02 04:39:35.759557,2024-11-18 21:18:43.305035
9371,Yes,Yes,5,5,5.1,4.2,2025-02-23 11:11:22.530957,2025-02-13 16:08:15.673579
9372,Yes,Yes,6,7,3.6,5.5,2025-02-27 14:31:48.646600,2025-01-30 05:32:48.981542
9373,Yes,No,7,0,3.4,0.0,2025-02-24 21:05:53.032789,
9374,Yes,Yes,7,9,7.7,8.6,2025-02-27 14:49:44.496624,2025-02-09 05:39:09.889251
9375,Yes,Yes,4,7,2.5,6.3,2025-02-25 16:29:43.514756,2025-02-06 18:24:39.604787
9376,Yes,Yes,6,4,5.4,4.1,2025-02-27 21:48:17.962980,2025-02-21 06:29:25.226898
9377,Yes,Yes,5,8,7.6,6.3,2025-02-25 00:16:45.545749,2025-02-11 00:35:04.620702
9378,Yes,Yes,11,6,3.3,3.0,2025-02-25 21:32:21.033197,2025-02-26 18:10:21.373981
9379,Yes,No,7,0,2.1,0.0,2025-02-22 07:41:25.017161,
9380,Yes,Yes,6,3,3.7,8.4,2025-02-26 17:19:04.787402,2025-02-05 22:33:37.490458
9381,Yes,Yes,6,4,2.1,6.1,2025-02-22 12:03:58.954690,2025-02-15 17:42:12.487769
9382,No,Yes,0,6,0.0,2.8,,2025-02-14 02:13:02.080322
9383,No,Yes,0,8,0.0,7.1,,2025-02-22 12:07:37.342049
9384,Yes,Yes,12,5,2.3,7.1,2025-02-27 19:46:47.104889,2025-02-04 01:49:16.044629
9385,No,Yes,0,5,0.0,6.0,,2025-02-23 16:43:40.234704
9386,No,Yes,0,6,0.0,7.1,,2025-02-24 12:45:32.143895
9387,No,Yes,0,9,0.0,6.4,,2025-02-13 09:21:35.002310
9388,Yes,Yes,5,7,4.9,5.4,2025-02-27 22:35:06.162219,2025-02-04 20:26:36.916532
9389,No,Yes,0,8,0.0,6.8,,2025-02-21 15:04:55.341988
9390,No,No,0,0,0.0,0.0,,
9391,Yes,Yes,6,5,1.7,6.9,2025-02-23 15:01:29.569134,2025-02-07 21:24:22.433533
9392,Yes,Yes,9,6,5.0,3.6,2025-02-21 19:38:07.792935,2025-02-21 13:27:11.371443
9393,Yes,Yes,4,3,2.3,6.6,2025-02-24 21:20:11.296732,2025-02-15 20:22:20.983841
9394,Yes,Yes,8,5,1.9,7.3,2025-02-19 16:02:18.131918,2025-02-12 23:05:53.253159
9395,Yes,Yes,10,6,1.6,3.8,2025-02-22 23:27:22.745708,2025-02-18 01:59:30.075602
9396,No,Yes,0,5,0.0,3.6,,2025-02-03 07:13:49.273077
9397,Yes,No,5,0,4.7,0.0,2025-02-20 02:35:03.734442,
9398,Yes,Yes,5,4,3.5,4.8,2025-02-26 03:15:55.996404,2025-02-21 19:31:49.452362
9399,Yes,Yes,8,4,1.7,8.2,2025-01-07 17:13:40.609657,2025-01-01 08:07:28.258968
9400,Yes,Yes,7,9,6.2,5.7,2025-02-19 03:18:18.930448,2025-01-31 22:05:27.922886
9401,Yes,Yes,6,5,5.9,8.9,2025-02-23 04:53:17.060228,2025-02-18 18:52:36.312072
9402,Yes,Yes,6,8,6.1,3.2,2025-02-24 06:38:40.958324,2025-02-15 10:37:47.300656
9403,No,Yes,0,8,0.0,5.9,,2025-02-14 21:50:19.696553
9404,Yes,Yes,4,5,6.3,5.2,2025-02-28 02:54:01.573042,2025-02-27 11:38:45.617646
9405,Yes,Yes,6,5,1.2,4.3,2025-02-25 11:13:05.839433,2025-02-03 04:11:20.000745
9406,No,Yes,0,8,0.0,5.6,,2025-01-30 05:05:18.048797
9407,Yes,Yes,11,5,5.0,4.3,2025-02-19 21:07:58.966230,2025-02-07 17:20:51.747907
9408,Yes,No,9,0,2.5,0.0,2025-02-24 15:27:14.104319,
9409,Yes,Yes,6,8,2.9,2.5,2025-02-23 21:36:10.990828,2025-02-24 18:03:33.838999
9410,No,Yes,0,5,0.0,1.4,,2025-01-29 18:25:46.623341
9411,Yes,Yes,11,4,6.4,7.7,2025-02-24 21:36:47.413150,2025-02-05 08:47:43.113013
9412,Yes,Yes,10,4,1.9,5.0,2025-02-26 13:12:41.979204,2025-02-04 22:35:48.034542
9413,No,No,0,0,0.0,0.0,,
9414,Yes,Yes,9,5,5.0,3.7,2025-02-24 22:15:43.859488,2025-02-02 21:30:19.878802
9415,No,Yes,0,7,0.0,2.7,,2025-02-09 06:20:28.954281
9416,Yes,Yes,7,3,7.7,7.8,2025-02-23 00:14:33.220483,2025-02-25 18:25:19.851207
9417,Yes,No,6,0,4.3,0.0,2025-02-23 13:29:05.586840,
9418,Yes,Yes,8,4,4.0,1.8,2025-02-27 17:52:08.894444,2025-02-03 07:12:59.664248
9419,Yes,Yes,7,5,6.1,8.9,2025-02-25 03:53:27.202512,2025-02-06 20:56:49.061481
9420,Yes,Yes,6,9,3.7,8.4,2025-02-25 04:33:58.854858,2025-02-05 11:10:12.540414
9421,Yes,Yes,9,4,2.5,5.8,2025-02-22 16:45:10.056708,2025-02-05 06:44:23.766778
9422,Yes,Yes,11,5,2.9,6.5,2025-02-20 19:52:48.239446,2025-02-06 10:23:35.870522
9423,No,Yes,0,6,0.0,5.9,,2025-02-04 10:26:34.536002
9424,Yes,Yes,9,9,2.9,6.2,2025-02-18 11:50:26.786631,2025-02-19 17:59:28.425960
9425,Yes,Yes,9,5,0.9,3.3,2025-02-28 00:01:01.957363,2025-02-11 14:02:02.479225
9426,Yes,Yes,12,6,4.4,3.3,2025-02-19 03:43:07.418352,2025-01-30 13:21:59.207405
9427,Yes,Yes,5,9,3.5,7.8,2025-02-25 05:59:04.565575,2025-02-08 21:55:21.775256
9428,Yes,Yes,12,4,6.1,2.8,2025-02-20 23:25:27.559076,2025-02-16 09:04:43.138275
9429,Yes,Yes,12,4,6.4,4.3,2025-02-18 08:28:10.355621,2025-01-31 09:50:57.713191
9430,Yes,Yes,6,7,3.7,8.9,2025-02-24 15:56:47.789893,2025-02-13 19:41:19.150858
9431,Yes,Yes,6,4,0.6,5.4,2025-02-19 13:06:16.337842,2025-02-15 01:29:26.694578
9432,No,Yes,0,7,0.0,5.5,,2025-02-11 04:08:24.509886
9433,Yes,Yes,12,6,3.4,4.5,2025-02-27 02:14:25.128396,2025-02-14 21:45:36.456106
9434,No,No,0,0,0.0,0.0,,
9435,Yes,No,6,0,3.7,0.0,2025-02-25 10:35:03.762030,
